,InitialCont,ClusterSize,Time_CE_H,Time_H_PC,Temp_H_PC,Time_Precooling,Temp_Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,ChSpray_eff,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,Time_PostPStorage,Temperature_ColdStoragePostFP,Trasnportation_TimeFP_C,Transportation_TempFP_C,Time_Cust_Sto,Temp_Cust_Sto,TotalCFUFP,PropCont
245,100000.0,1000.0,6.273536485638506,2.2006002630549277,15.152415360889833,0.5885043886600116,3.8493524557276473,True,0.0,5.903672593765573,1.1405108016612313,0.18278084314711063,0.0021148427462399375,0.75,5000.0,-1.0,0.20604993903157862,0.00905993551374593,1.0,2500.0,-1.0,0.23196998224555354,0.0011464291464222901,0.25,5000.0,-1.0,0.27968359183125213,0.002157300093037381,0.5,2500.0,-3.0,24.0,4.005802651617198,63.57,2.685395014929045,24.0,4.0,0.0,0.0
246,100000.0,10000.0,3.91775155285277,3.3808356415066854,16.17876174922397,0.4013913779357324,3.4105494285911258,True,0.0,5.150880984606073,1.4284879191584017,0.19882182989520794,0.0024722057168184357,0.25,7500.0,-1.0,0.1874404493298451,0.0052390526465488346,0.0,2500.0,-4.0,0.27509383746282967,0.0008637097280229803,0.0,2500.0,-4.0,0.2987691623666142,0.006974919742163185,1.0,5000.0,-4.0,24.0,4.250644531038602,63.57,3.315080514458262,24.0,4.0,3.0,0.00015
247,100000.0,100000.0,3.423122899863039,3.6621210056662505,15.171819711985503,0.5252694427519691,3.38234324527472,True,0.0,5.7124869159970295,1.4267149406465902,0.20143536509910653,0.002026804502258758,0.0,7500.0,-4.0,0.19719768674710764,0.0009053798131917142,1.0,2500.0,-1.0,0.2965268684825575,0.00040035158984630577,0.0,7500.0,-3.0,0.2764117867939828,0.006797522321902328,0.25,7500.0,-1.0,24.0,5.182498400314879,63.57,4.100519226201019,24.0,4.0,0.0,0.0
248,100000.0,100000.0,4.860505104801186,2.058277707774317,16.13993175036016,0.5692607455092091,3.992167859154454,True,0.0,4.388814867362294,1.274612602092258,0.18669853766260605,0.0024161191920931543,0.5,7500.0,-4.0,0.17421135630073215,0.005527188622158217,0.25,7500.0,-2.0,0.2625801170580522,0.0010579135197314351,0.5,5000.0,-2.0,0.28408460337296715,0.013420772969801147,0.5,5000.0,-4.0,24.0,5.078017738629931,63.57,4.074114943948793,24.0,4.0,0.0,0.0
249,100000.0,1000.0,4.068330026172463,3.8615989635865375,16.271156357788595,0.5404985156557647,3.4326912279194404,True,0.0,4.424314315816886,1.3877926112605636,0.20793485020618802,0.0017872242217505448,1.0,7500.0,-4.0,0.18196228034883435,0.009689646905336956,0.0,2500.0,-1.0,0.27100491484667966,0.0022317827879458027,0.25,7500.0,-3.0,0.27406757202278154,0.01049834224610215,0.0,2500.0,-1.0,24.0,4.4234042810603,63.57,4.120695673040986,24.0,4.0,0.0,0.0
250,100000.0,100000.0,2.6216290683550967,2.7146792325707523,16.237248780912267,0.5282681971077167,3.714017690974757,True,0.0,5.160547235668039,1.1981589106688846,0.22091640499898968,0.0025908187747071348,0.0,2500.0,-3.0,0.18554536419834755,0.005018512543000704,0.5,2500.0,-1.0,0.27152788427306573,0.0009471646763935821,0.75,2500.0,-3.0,0.2845280364938385,0.0005054664978803606,0.5,2500.0,-1.0,24.0,4.5079062844068885,63.57,3.748366450124515,24.0,4.0,0.0,0.0
251,100000.0,100000.0,4.594645294964901,2.531893315867718,15.158516114948194,0.4704637611691518,3.890875185594891,True,0.0,5.068787327587247,1.1370859308518086,0.20924723502840045,0.004284945945301294,0.75,2500.0,-4.0,0.20012472599068729,0.00023758068698510247,0.75,5000.0,-3.0,0.20710512254700084,0.0027897475197515053,0.5,5000.0,-3.0,0.28666611644302786,0.001624757706001569,0.5,2500.0,-3.0,24.0,4.78171288284998,63.57,4.752491547549739,24.0,4.0,1.0,5e-05
252,100000.0,1000.0,0.41620494981511347,2.49466247368129,16.023258607455638,0.5503982326090521,3.3481155634802824,True,0.0,4.563678576733185,1.2559487282737734,0.24951633454649355,0.002444071113523912,0.25,2500.0,-2.0,0.18010178179207734,0.009729022262587077,0.25,2500.0,-1.0,0.19635106288007212,0.0016050050913754173,0.5,7500.0,-1.0,0.24563262854162926,0.0063644303139641,0.5,2500.0,-2.0,24.0,5.200073727514828,63.57,3.935558648932549,24.0,4.0,103.0,0.0047
253,100000.0,100000.0,2.895844588312556,3.040173258485481,16.015577586657713,0.4093840645195446,3.620991223895716,True,0.0,4.2287007649247315,1.3460572445824224,0.20481989107293658,0.003455081070434257,0.5,7500.0,-2.0,0.2059140115611457,0.008707570670926507,0.5,5000.0,-2.0,0.25772637947502536,0.0018782103929144637,0.5,5000.0,-4.0,0.2945251035050677,0.01116420799792706,0.75,2500.0,-1.0,24.0,5.760004403318096,63.57,4.006539917743057,24.0,4.0,5.0,0.00025
254,100000.0,1000.0,4.048541712954474,2.3199868241648254,15.957541512854347,0.48357272594367673,3.6792043676082553,True,0.0,5.511014004423485,1.3304425338639092,0.24159387483190728,0.003669914387453708,0.75,2500.0,-2.0,0.1666775163814468,0.004481461031104163,0.75,7500.0,-1.0,0.12457126504075514,0.0012242610854118286,1.0,2500.0,-3.0,0.29960084846295276,0.002877099540990651,0.5,5000.0,-3.0,24.0,4.519052537924887,63.57,4.111463703095124,24.0,4.0,0.0,0.0
255,100000.0,1000.0,3.853046660235373,2.6444480416069776,15.063595383962877,0.5556626565101269,3.2585925260937403,True,0.0,4.774663498701404,1.1802927381444523,0.18945865404367504,0.0011588197858738666,0.0,7500.0,-3.0,0.16817828821015524,0.006593686013340993,1.0,2500.0,-1.0,0.2354790303184849,0.0034955932787302506,1.0,5000.0,-2.0,0.29890000485027485,0.006376216759495023,0.0,7500.0,-3.0,24.0,4.857841529121126,63.57,3.756180793385032,24.0,4.0,0.0,0.0
256,100000.0,100000.0,1.2104055734583796,2.4064797088181002,15.1684861732388,0.40519843544171696,3.4029372435726426,True,0.0,4.7574236968942785,1.311003454256553,0.23105192189181703,0.002699775034265136,0.25,2500.0,-4.0,0.17839354550882533,0.005959374475274362,1.0,5000.0,-4.0,0.2053500543266545,0.00037400315783780097,0.0,5000.0,-1.0,0.2761175666694765,0.005363065226892493,0.75,7500.0,-3.0,24.0,5.721106739480157,63.57,3.388255083579719,24.0,4.0,0.0,0.0
257,100000.0,1000.0,6.501483069999361,3.262870990137394,16.48458516922164,0.5518060945791516,3.1405759557836945,True,0.0,4.648611551833836,1.3903962166790962,0.2097933545264204,0.001238911361213978,1.0,5000.0,-4.0,0.20185322343803042,0.011183012719772093,0.25,7500.0,-4.0,0.2755815162658717,0.002497617851611152,0.25,7500.0,-4.0,0.27967523409983536,0.005966526549240389,0.25,5000.0,-4.0,24.0,5.173776176181981,63.57,2.0623574009347205,24.0,4.0,0.0,0.0
258,100000.0,1000.0,1.645621549831534,2.8264943508781153,16.415540541054863,0.40421178277689285,3.8294973608176983,True,0.0,5.7952636425484725,1.3368562093126504,0.2192078293548855,0.0031705030752546995,0.5,5000.0,-4.0,0.21529846377584055,0.009396188283714042,0.0,7500.0,-2.0,0.27514140581157215,0.0006735885254237003,0.5,5000.0,-2.0,0.2722361460120468,0.007149879798721026,0.75,5000.0,-1.0,24.0,5.142263379400723,63.57,3.1810828625081142,24.0,4.0,15.0,0.00075
259,100000.0,100000.0,4.851514182348614,2.5322710226671594,16.750851821306014,0.5417060260505101,3.8633012548147483,True,0.0,5.6218629997139695,1.1363044149097687,0.19676902325783738,0.003255543817781276,0.25,5000.0,-2.0,0.19363620146868002,0.008029021734743593,0.5,2500.0,-4.0,0.21197778250034469,0.001269782908969638,0.0,5000.0,-3.0,0.2705191639286578,0.010799589038964143,0.75,2500.0,-4.0,24.0,5.917251968237379,63.57,3.3213268597201164,24.0,4.0,0.0,0.0
260,100000.0,1000.0,1.7582877002966735,2.518668699826502,16.559626328162494,0.5274957771335641,3.1703888015537234,True,0.0,4.821458800204435,1.1783285634557705,0.21260951773458636,0.0019151078989291556,0.5,5000.0,-3.0,0.1677228411313288,0.0029196068335085677,0.5,5000.0,-2.0,0.12280399268054344,0.00048227915850649776,0.5,2500.0,-3.0,0.2972614198189782,0.009757409571624685,0.0,2500.0,-1.0,24.0,5.319975391075285,63.57,3.1698109020486154,24.0,4.0,1.0,5e-05
261,100000.0,10000.0,5.476104115627479,3.654213337054744,16.21773091613091,0.4135838596915494,3.7110065052553542,True,0.0,5.888312384290225,1.2748918498527757,0.21900211683290355,0.002271576161171288,0.0,7500.0,-1.0,0.1722930061454137,0.009858630977902929,0.5,5000.0,-4.0,0.2220904863254411,0.0019006232034682233,0.0,5000.0,-2.0,0.2771391281747587,0.002932157170173504,0.75,5000.0,-3.0,24.0,5.396022038722191,63.57,2.9047401456610134,24.0,4.0,0.0,0.0
262,100000.0,1000.0,3.5424418734676,3.1169110907479554,16.532990377135064,0.588356244040878,3.2322376006353086,True,0.0,4.130236214275275,1.3594186693292696,0.18731665857833285,0.002396743352570671,0.5,5000.0,-3.0,0.17728518739777893,0.009221086614004528,0.25,5000.0,-4.0,0.20800904312247995,0.0023209575587568197,0.75,5000.0,-1.0,0.29466291034260605,0.0049791677179005425,1.0,5000.0,-1.0,24.0,4.900664778088723,63.57,4.4350124807741285,24.0,4.0,0.0,0.0
263,100000.0,100000.0,4.3047437366108365,3.134535619406105,16.043205181836342,0.5833820182467176,3.2068710106971237,True,0.0,5.983021622051574,1.37283162403751,0.19342856201335604,0.0026966254023459554,0.75,7500.0,-1.0,0.18329267759638296,0.0018999880876765956,0.0,5000.0,-1.0,0.18526567621093154,0.0016675358651885995,0.75,7500.0,-1.0,0.23627527464624895,0.005759044744308953,0.5,5000.0,-4.0,24.0,4.148959480287062,63.57,5.4876438460290125,24.0,4.0,0.0,0.0
264,100000.0,1000.0,5.325473849866233,3.1453523541334487,15.086713435850845,0.5239968741176029,3.1010676990058634,True,0.0,5.113015678902472,1.2095186828752027,0.22723460031040535,0.0010543917726700326,0.5,2500.0,-2.0,0.20373932657281235,0.00559116712946085,0.0,5000.0,-4.0,0.21823716828168352,0.0035541528305297384,0.75,5000.0,-2.0,0.26328180429828363,0.0033740614541510204,0.75,7500.0,-4.0,24.0,5.543025828798701,63.57,2.3823978513289426,24.0,4.0,0.0,0.0
265,100000.0,10000.0,4.088674228749682,2.242920960262796,15.040013316707165,0.5566603916253623,3.5623480023459466,True,0.0,4.284055754636652,1.3496702983114914,0.18256802903584324,0.002501903657515785,0.25,7500.0,-1.0,0.19673296782046767,0.009351694545124101,0.75,5000.0,-4.0,0.1280551851607119,0.002959317159356856,0.25,7500.0,-3.0,0.2738494706501886,0.0015363901501574038,0.25,2500.0,-1.0,24.0,4.1094734341409325,63.57,2.4707218537773694,24.0,4.0,0.0,0.0
266,100000.0,100000.0,1.5966371096669347,2.4887683671328107,15.853900783666905,0.5466501411097496,3.896383618770556,True,0.0,5.999578255885758,1.1008839347066606,0.24632996343558242,0.002428726900006495,0.0,7500.0,-1.0,0.1756577591672822,0.010285995349394946,1.0,5000.0,-1.0,0.236521699431446,0.001178281042529386,1.0,7500.0,-4.0,0.2785057289494589,0.009168734196791144,1.0,2500.0,-1.0,24.0,4.124186911352663,63.57,3.054600937462445,24.0,4.0,2.0,0.0001
267,100000.0,10000.0,2.3774296715157393,3.29841675727672,16.86109334660999,0.596923994320801,3.816295669102785,True,0.0,4.7082371566930314,1.3209386678772441,0.24557936166213198,0.0017907547829347943,0.5,2500.0,-4.0,0.16249294889239188,0.0007026030234996287,0.25,7500.0,-2.0,0.22995989577960876,0.0015108645441905605,0.5,7500.0,-3.0,0.2769852868688774,0.005100215712210636,1.0,5000.0,-4.0,24.0,4.0883461803592045,63.57,1.9100623063046989,24.0,4.0,9.0,0.00045
268,100000.0,10000.0,2.183416284180446,3.9567793264962723,15.376059984467481,0.527341506590359,3.6588256461228488,True,0.0,4.029888722715492,1.350279957371486,0.21512519091323284,0.0017096613291064497,0.75,2500.0,-3.0,0.17950873213089563,0.008591031225152486,0.0,7500.0,-3.0,0.2741117520796498,0.0014970486915165922,0.75,5000.0,-4.0,0.27376509372865665,0.004895395827375217,0.25,7500.0,-1.0,24.0,4.7408682401994895,63.57,2.8849233015251547,24.0,4.0,4.0,0.0002
