,ClusterSize,Time_CE_H,Time_H_PC,Temp_H_PC,Time_Precooling,Temp_Precooling,Time_Storage_R,Temp_Storage_R,ChSpray_eff,TotalRedPre_wash,TotalRed_wash,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,Time_PostPStorage,Temperature_ColdStoragePostFP,Trasnportation_TimeFP_C,Transportation_TempFP_C,Time_Cust_Sto,Temp_Cust_Sto,TotalCFUFP,PropCont
285,10000.0,2.8419836776988827,3.2208152517023843,16.126843743470758,0.516823370762517,3.179575730359398,0.7289482644860623,5.916014798985921,1.1203630709982906,-3073.0,-243.0,0.18080669520938702,0.0018767457498383897,0.75,7500.0,-4.0,0.1707347043792524,0.0050722846208588945,0.0,5000.0,-2.0,0.17347877015283267,0.0006945531627895484,0.0,7500.0,-3.0,0.26819570439780904,0.003947386777970033,0.5,2500.0,-2.0,0.7128424282381279,4.510419500304957,37.6161848476512,1.502334351367891,70.19860230222389,3.530143508028904,14.0,0.0007
286,10000.0,2.1542436890899435,2.830043961345901,15.608462316125106,0.572903401197959,3.3997999078306025,0.16337995954647588,1.2142355841824164,1.1840757347057118,-6060.0,-400.0,0.22243181052203875,0.0038629191373514065,0.5,2500.0,-4.0,0.1802154322890782,0.006779913172891584,0.0,2500.0,-4.0,0.249424374339831,0.0004827624471983028,0.25,5000.0,-4.0,0.28758069415105314,0.00245845154651051,0.5,7500.0,-4.0,0.12931729471426556,4.748198631710641,44.902732662832946,4.493753811706681,61.88950798704699,9.89344302776362,4.0,0.0002
287,1000.0,2.1502389157350335,3.7523206616671176,16.542454758195554,0.44428381675004797,3.0181131843342137,0.9551513303076825,1.9328951065759274,1.35587112328145,-746.0,-38.0,0.18282905534988073,0.002429632488293601,0.75,7500.0,-3.0,0.1958267476961058,0.012176783102987606,1.0,2500.0,-2.0,0.17594654562321937,0.0012001447194977264,0.25,7500.0,-1.0,0.28508435561549195,0.0011134029333589774,0.0,5000.0,-1.0,0.38006546905055827,4.567276924739813,61.32864956528462,5.294247600062243,51.31131024779113,9.814844527824665,3.0,0.0001
288,10000.0,4.219078058105369,3.6250626780340833,15.04395753173655,0.5681683734087786,3.6729975083629522,0.20546938584509744,8.155595354674105,1.3574116880870153,-54.0,-6.0,0.1980653506488982,0.0019107164356238434,0.0,2500.0,-4.0,0.1865011583422287,0.00895868478622698,0.25,5000.0,-4.0,0.20793495388948266,0.002514433617874309,1.0,2500.0,-1.0,0.29303051829601034,0.007990801938256784,1.0,7500.0,-3.0,0.1060419992422047,4.481187113365684,74.9925250539568,2.5357976044031636,32.66003479036295,6.468123510138181,0.0,0.0
289,1000.0,5.045039551972467,2.355638075332246,16.432654114045157,0.5776147452254776,3.4559569635138834,0.4173649589983176,6.88968820375083,1.2884919507328205,-4.0,0.0,0.2100058492270166,0.00291112082042565,0.0,5000.0,-3.0,0.19627179746623888,0.007858141271147511,0.75,7500.0,-1.0,0.21841546482449953,0.0022434117345716416,0.75,7500.0,-2.0,0.30230717589744743,0.0037179261890498954,1.0,7500.0,-3.0,0.05055325892934748,5.135444918976132,79.15585247116536,1.2622933799426277,48.95315298465313,8.59646645290126,0.0,0.0
290,1000.0,2.957905116020558,3.486234076071588,15.050356721875037,0.46509005939734,3.081445809571921,0.9667194372051862,8.088133440346585,1.194485955801023,-230.0,-14.0,0.21290542414945546,0.002771877917165402,0.5,7500.0,-4.0,0.16529646197267253,0.009649673765938113,0.75,7500.0,-1.0,0.26112622307831707,0.0008054935335966538,0.25,7500.0,-2.0,0.2808707297771121,0.003288098675114827,0.75,5000.0,-2.0,0.3104132019252469,4.548964754616357,58.92413081840826,3.685380169251128,33.37650757377904,3.0970295721740686,1.0,5e-05
291,1000.0,1.773760217239785,3.3012404527931603,15.831362297873747,0.5516406467340521,3.3706174363667536,0.6489195377916132,13.466944985919678,1.3427715026052467,-5464.0,-262.0,0.18660862283933977,0.0029590946626798843,0.75,5000.0,-4.0,0.17246756962634907,0.007525188845651897,0.5,7500.0,-3.0,0.20237847456646862,0.0020933014309321082,0.75,5000.0,-1.0,0.29351670113072376,0.005112937130146208,1.0,5000.0,-3.0,0.714013014116199,4.7372070055963365,49.20396915629653,2.1903142960465276,71.99705187951491,7.942604941712929,1.0,5e-05
292,100000.0,2.8357453784338618,3.196123593912068,15.955666356338774,0.46750944459463645,3.7800327215568013,0.6102172990253353,6.826751357763646,1.2349379089754127,-320.0,-20.0,0.2361775445926813,0.0026786917130480364,0.25,2500.0,-1.0,0.20628784721586807,0.009326763234422476,0.0,7500.0,-4.0,0.25998786979530225,0.0009686362201249792,1.0,7500.0,-1.0,0.2707091786461123,0.007156482269748968,0.5,5000.0,-4.0,0.0029231901192928733,5.979454350024555,33.823170075913936,2.6417964163479106,24.543863291538848,4.601263528652924,1.0,5e-05
293,10000.0,5.571751752228765,3.3367786747016437,15.73468526346188,0.5313271284041097,3.8601810108928936,0.005792045479759755,4.311268206560134,1.348286043826392,-207.0,-11.0,0.1825270836048438,0.0029580704762429797,1.0,2500.0,-1.0,0.19327528388253862,0.006265377113704926,1.0,5000.0,-3.0,0.25827856907022423,0.0014670798609407458,0.75,7500.0,-1.0,0.25522105574409043,0.008690175081558135,1.0,5000.0,-3.0,0.5674819953208754,5.533265420932393,67.94503662640687,2.5237981243892387,60.4049006802865,6.3478146677289295,0.0,0.0
294,100000.0,4.74067669459812,3.2359953649599262,15.13403223771675,0.5362854305183669,3.4222751740728397,0.34906405959750064,10.364254215655725,1.1490761821103368,-4.0,-1.0,0.2352718229704511,0.0033417185713088965,0.5,7500.0,-2.0,0.18266542970296337,0.008141672817635628,1.0,2500.0,-4.0,0.12579176278850973,0.0004764161631078419,0.5,7500.0,-4.0,0.25990403082138486,0.007062284997701854,0.75,7500.0,-4.0,0.6604388962723715,4.086087551989916,37.36159534003815,3.7447669095419402,41.565856502691304,9.514714887016412,0.0,0.0
295,1000.0,4.522775070726408,3.462500321412618,15.940174965527577,0.5439072689158688,3.63266505031833,0.8375173679367134,10.38662159288441,1.2193653285392325,-14.0,-1.0,0.21296205245537325,0.0011132339388737836,0.0,7500.0,-1.0,0.19416745272268948,0.006212226173623465,0.5,2500.0,-1.0,0.2712269300401122,0.0024165963552028463,0.0,5000.0,-1.0,0.24705171750642346,0.007826338720475636,0.5,2500.0,-2.0,0.4426901327240065,5.910242424793566,39.0213969359043,2.155749585137601,65.73565555291418,2.740285762415153,0.0,0.0
296,1000.0,3.1224151148867816,3.831746984145548,15.248285329150402,0.5079741830288378,3.002940409394669,0.5526614683242167,8.088966274907868,1.360489053323932,-1720.0,-56.0,0.22339646994189816,0.0025858943717462627,0.75,5000.0,-1.0,0.17404603752741898,0.008106516130381776,0.75,7500.0,-4.0,0.20797296616664568,0.0013374243412907177,0.75,2500.0,-4.0,0.2891782640397952,0.011481064052632224,0.5,2500.0,-1.0,0.86722731652125,4.28095497197726,51.61062069806766,3.327691828141533,65.90908667620073,9.683471910001757,0.0,0.0
297,100000.0,6.729985484995847,2.144148267860966,15.099124283476852,0.48602009709426763,3.9863687135953585,0.7197659501976871,3.1060938613613533,1.1189870673521922,0.0,0.0,0.24546427456697179,0.001038075634290862,0.5,5000.0,-3.0,0.15828345102195612,0.007043608390242917,0.25,2500.0,-1.0,0.2557554491954706,0.0019127224454769832,0.75,2500.0,-2.0,0.294767923841343,0.005254961522751586,0.25,5000.0,-2.0,0.11422508589796654,4.165845125505188,77.85844371748391,2.065031356786159,47.35543508027508,4.755136273524192,0.0,0.0
298,100000.0,4.838730309959642,3.4138517949410185,15.443844833173632,0.4204975695734285,3.261783837090108,0.2732633187730048,10.718385197806803,1.3056765803488872,-12.0,0.0,0.2466834000190465,0.002476493400438011,0.25,5000.0,-4.0,0.1868897376573265,0.01081052808314648,0.0,5000.0,-1.0,0.282441434717304,0.001535539541700764,0.75,7500.0,-1.0,0.2729644082584111,0.008208895985944042,0.25,5000.0,-4.0,0.6134953853540221,4.0000830282260535,64.99576843596685,3.960257740552727,55.80381264377843,6.469469886627544,0.0,0.0
299,100000.0,3.0960878274933017,3.050623203505154,16.92455870414414,0.5955317554429882,3.6738443624343917,0.5936225988704419,7.032622127424829,1.251733727439996,-294.0,-15.0,0.22174844008460792,0.0020536440646171214,1.0,7500.0,-4.0,0.17252275658563848,0.004949656613555362,0.0,5000.0,-4.0,0.2713606802689712,0.002428645340829151,0.25,2500.0,-1.0,0.28694958137034926,0.007889960006820006,0.0,2500.0,-4.0,0.11178499635094707,4.983948011069615,74.72370998590756,3.965275627641143,70.34735555676221,5.217994239886376,0.0,0.0
300,1000.0,3.7994634092726502,2.7381625050587566,15.581551407532835,0.4482155855005599,3.782046432960196,0.8110943659648512,6.699891086178303,1.1795680430168765,-305.0,-24.0,0.22032794410711098,0.003027227641446388,0.75,2500.0,-2.0,0.19121930115014632,0.006482187405534761,1.0,7500.0,-2.0,0.15813389195151606,0.0018806525199246418,1.0,2500.0,-1.0,0.2657689397834955,0.007577745566750891,0.25,5000.0,-2.0,0.6743284278874941,5.038828154626566,52.71766615810854,3.620214219107376,69.45051385924455,5.852320665993662,2.0,0.0001
301,1000.0,3.2852640617752393,3.3488634355648665,16.061066765988087,0.5435310765850135,3.4511868843572833,0.8952193512846263,11.577695624359121,1.3136878940886343,-73.0,-1.0,0.20258265760881916,0.0032246752355953685,1.0,2500.0,-1.0,0.15455466149825908,0.00613588298749871,0.0,7500.0,-2.0,0.218547841706021,0.0028280245901624885,0.0,5000.0,-1.0,0.30870869721546607,0.0028403426997344735,0.5,2500.0,-4.0,0.814891037776719,5.366584418448791,71.96731573387538,2.4106221433057815,63.39972755360358,3.0926535307572003,0.0,0.0
