,InitialCont,ClusteringPer,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,PreWashRed,PreWashYN,WashingYN,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,TotalCFUFP,PropCont,No Clusters
305,140814.3488269515,,300.0,6.350195572030074,-5.587490293024663,3.7514126573720405,15.339261547579,0.4772458808311664,3.9249203374805255,False,5.755475619660065,5.493628239250712,1.2213814406232841,True,True,0.20028429345930782,0.002720252876266864,0.5,2500.0,-3.0,0.16819917595455355,0.011100520410913327,0.25,5000.0,-3.0,0.13958538713038282,0.0020031812163715974,0.75,5000.0,-2.0,0.28890315223198737,0.0036165732428221405,0.25,7500.0,-2.0,0.0,0.0,1.0
306,172376.76113495976,,300.0,2.318329885751933,-2.32219961856384,2.9530412566069586,16.12581865315676,0.5197912254062005,3.4166146502393744,False,6.73184108140792,4.989968014899135,1.151334713115416,True,True,0.18013402381645222,0.0017177267334189674,0.75,7500.0,-2.0,0.1847712397753454,0.0076858876665971115,0.25,7500.0,-1.0,0.27316414630533803,0.00044260209518689537,0.75,7500.0,-1.0,0.25160561185457875,0.010152773640442612,0.5,7500.0,-4.0,367.0,0.01525,1.0
307,188861.07208049158,,300.0,2.703067018977058,-1.3020793023552075,3.4791027917988457,16.33946881420889,0.41947853125117396,3.1344479939639034,False,5.463410019770052,4.250973063134798,1.3490442561978855,True,True,0.19573475288800346,0.001298157992071556,0.5,7500.0,-4.0,0.18372818994737114,0.008447866443585578,0.75,2500.0,-2.0,0.17354825891395115,0.0008086896366528117,0.5,7500.0,-4.0,0.28988106866323915,0.0023161082255505104,0.0,5000.0,-4.0,4508.0,0.0401,1.0
308,316681.4530133156,,100000.0,4.433152954209686,-3.332170752733162,2.621996256724186,16.568213031068417,0.4205489547593016,3.311271405030706,True,5.185432980588884,4.333227289654508,1.2963542838046778,False,False,0.19551753916330866,0.00038952341132616987,0.5,2500.0,-4.0,0.17867666183078432,0.004675155927581993,0.0,2500.0,-3.0,0.183533723121725,0.0036460105104774033,0.75,7500.0,-4.0,0.27167652740139003,0.008899538027148917,0.25,7500.0,-3.0,141.0,0.00705,1.0
309,158971.46839643252,,100000.0,6.946263201944328,-6.778878899435956,2.0817098088218184,15.957186126957247,0.42815826540793644,3.834128699674773,False,6.868737880329767,4.123877646564879,1.1866118677962105,False,False,0.1915087380484415,0.003647275678557562,0.0,7500.0,-3.0,0.1843471389341551,0.007665012419417968,1.0,2500.0,-4.0,0.23189461470971182,0.0022769434259065327,0.5,5000.0,-1.0,0.28809316455293144,0.015404153365120691,0.25,5000.0,-4.0,0.0,0.0,1.0
310,21839.22106961096,,100000.0,3.9393675435333817,-3.1681830800533537,2.75845484795847,16.831209583263817,0.5116713014276613,3.2876901314845655,True,5.786856384550787,4.218192563051968,1.4418120912125396,True,True,0.2099833984552467,0.003059465302412569,0.0,5000.0,-1.0,0.17881733390112892,0.01184278394307948,0.25,5000.0,-2.0,0.2205036839191913,0.0006144590990634336,0.0,5000.0,-1.0,0.267452166672745,0.011219181798918485,0.5,7500.0,-1.0,1.0,5e-05,1.0
311,66042.64376678393,,100000.0,6.978361780652656,-3.5329128416081055,2.113059105080125,16.46145987447582,0.4805838085625802,3.1163726140858317,True,6.622602133108902,5.997831350646027,1.3877604407045159,False,False,0.19547733201679102,0.002717124213041145,0.75,2500.0,-1.0,0.20113517144752519,0.011819043138851279,0.75,5000.0,-1.0,0.1790798012097132,0.001548379638562455,1.0,5000.0,-1.0,0.2972232316037485,0.0032661197858326013,0.5,2500.0,-2.0,23.0,0.00115,1.0
312,1181302.5276931222,,100000.0,4.207807568813848,-1.7120272835301187,3.455672556828536,15.976374973594769,0.5159802569634431,3.8680964251302474,False,6.464745374550031,5.695475332059322,1.2951604776197443,True,True,0.18711553186090546,0.0033553776287208827,0.25,2500.0,-4.0,0.17910777538618514,0.0064421810350319235,0.5,2500.0,-4.0,0.13722881072529547,0.0025148190078460694,0.25,7500.0,-4.0,0.28938968328277437,0.010136512404779438,0.5,7500.0,-3.0,0.0,0.0,1.0
313,157476.81858068597,,100000.0,3.2650542319371985,-3.169627742129695,2.7040227504498437,15.87739019051886,0.5401996776104926,3.0688512946935464,True,5.904566207383733,5.647512051818895,1.3702295604334425,True,True,0.18428242926571103,0.004134896151161215,0.0,2500.0,-1.0,0.1858826336807076,0.006240295071140804,0.5,7500.0,-1.0,0.2721281152523304,0.0028902353264408627,0.25,5000.0,-3.0,0.2518472802727587,0.005442242100269215,0.0,2500.0,-1.0,4.0,0.0002,1.0
314,197487.66092397645,,100000.0,3.7945664329785727,-2.348134876511991,3.1710256107016046,16.898376655197318,0.5647962927372215,3.056653897465221,True,5.150561371352686,5.074257774338751,1.4494980655002405,False,True,0.22081369554118493,0.0014322226294571135,1.0,7500.0,-1.0,0.19898039478846216,0.00536841814941022,0.0,5000.0,-3.0,0.13250254069131998,0.0007090375464054361,0.25,7500.0,-2.0,0.26836954164578797,0.01125446510136287,1.0,7500.0,-3.0,187.0,0.00925,1.0
