,InitialCont,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,PreWashRed,PreWashYN,WashingYN,ChSpray_eff,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,Time_PostPStorage,Temperature_ColdStoragePostFP,Trasnportation_TimeFP_C,Transportation_TempFP_C,Time_Cust_Sto,Temp_Cust_Sto,PHS4d,PHS4h,PHSInt,HS,RS,FPS,CS,TotalCFUFP,PropCont
84,100000.0,1000.0,1.2138005586617335,-0.7504855809908169,2.4846365349828092,16.25696001008917,0.5980220120053833,3.1305880492583067,True,5.347178326693299,4.516628115319359,1.2332872338016156,False,True,1.2332872338016156,0.19733846009173134,0.0025632761275883593,0.0,5000.0,-3.0,0.19412922834093246,0.0011992187739167828,1.0,2500.0,-4.0,0.2736604490154394,0.0029496348603919764,0.75,2500.0,-3.0,0.2698470126079854,0.011429007984548222,0.0,7500.0,-3.0,24.0,4.712547954842048,63.57,4.612085688578651,24.0,4.0,False,False,False,True,False,False,False,2302.0,0.0443
85,100000.0,100000.0,4.514596445991396,-3.982309039975263,2.5964896835174573,16.307597424785193,0.45470130687045335,3.5231260783500344,False,5.746499484198553,4.738557187146473,1.2832231047123466,False,False,1.2832231047123466,0.2533100889495054,0.0017348524148871971,1.0,5000.0,-2.0,0.1709449837112828,0.00429234042170702,0.25,2500.0,-4.0,0.23513674061250062,0.00018347939003705786,0.5,2500.0,-2.0,0.2507012888634919,0.0019119910914175266,0.5,7500.0,-2.0,24.0,4.734984399214462,63.57,2.095485722101278,24.0,4.0,True,False,False,False,False,False,False,1.0,5e-05
86,100000.0,10000.0,2.5462565691863213,-2.1363131752970044,2.305275486600492,16.509185623051046,0.4454853531472244,3.6640819640344287,False,6.178435649600819,4.843294441580048,1.1745535174619504,True,True,1.1745535174619504,0.19466536971781576,0.0037707832765259347,0.5,2500.0,-2.0,0.19752962203055935,0.0022207414798440226,0.0,2500.0,-4.0,0.2573499175517175,0.0019439467787612484,0.75,5000.0,-1.0,0.29334858435694106,0.008592911901192272,0.75,7500.0,-2.0,24.0,5.292927365574957,63.57,1.2590010058311003,24.0,4.0,False,False,False,False,True,False,False,4.0,0.00015
87,100000.0,1000.0,4.6834436424891885,-2.530014310325427,3.9417520699876327,15.195664354630775,0.4481489831562362,3.8686419869137905,False,6.094905868905027,5.438306595857516,1.4437644956887619,True,False,1.4437644956887619,0.22344789518363115,0.0021033780917792105,0.75,7500.0,-3.0,0.1790499188699201,0.008851962695252725,1.0,2500.0,-4.0,0.18860476673582383,0.0007178035078807339,0.25,2500.0,-4.0,0.2635733925806564,0.009485643366577482,0.25,2500.0,-3.0,24.0,4.372211721072794,63.57,5.582692307253816,24.0,4.0,False,True,False,False,False,False,False,18.0,0.00045
88,100000.0,1000.0,4.641672079634978,-2.736347600322103,3.056682760304479,16.792570408019778,0.5399982381334976,3.714297101871135,True,6.434676764182802,4.445638924365722,1.2825738877567088,True,False,1.2825738877567088,0.2538444832352752,0.00036192264820806956,0.5,7500.0,-2.0,0.17495210049684276,0.004087294678027712,0.0,7500.0,-1.0,0.20312435445207383,0.0015439814349527017,0.0,2500.0,-2.0,0.2616261178042709,0.007545804781115089,0.25,5000.0,-3.0,24.0,4.860606064770492,63.57,2.338237644076192,24.0,4.0,False,False,False,False,False,True,False,4.0,0.0002
89,100000.0,1000.0,3.9987770949382373,-3.481545728305145,2.516201261977149,15.193843418878329,0.512837022912385,3.0159900734605545,True,5.3051904577678375,4.9604954611237995,1.1921373683522014,True,True,1.1921373683522014,0.25120847015608966,0.0021556979175064743,0.0,7500.0,-3.0,0.16462740310074037,0.00591297419797441,0.75,5000.0,-2.0,0.14065323049275236,0.001561148799515794,0.0,7500.0,-4.0,0.29200284130507137,0.008382303905880973,0.5,7500.0,-4.0,24.0,4.196777441125161,63.57,3.040114957835666,24.0,4.0,False,False,False,False,False,False,True,0.0,0.0
90,100000.0,10000.0,2.2130825471537885,-1.5257807520128492,3.970982228366305,16.808995461610586,0.4372156525334082,3.267709514413162,True,5.668102314976759,5.289183741865049,1.1567668379633866,True,False,1.1567668379633866,0.21648668389130327,0.002921588460125001,0.0,2500.0,-4.0,0.17979681983688292,0.01141683595566624,0.0,7500.0,-4.0,0.22304039595071562,0.0018508278943021636,0.5,7500.0,-2.0,0.28729257671306996,0.0014960894174657715,1.0,7500.0,-1.0,24.0,4.101658076417766,63.57,3.776511970008064,24.0,4.0,False,False,True,False,False,False,False,51.0,0.00255
91,100000.0,10000.0,2.536161484561889,-1.7016043039097561,2.592999377402144,15.186667336961536,0.4666157624995367,3.7252227406119545,True,6.304725487840374,5.00970019027374,1.2184473679371854,True,False,1.2184473679371854,0.27139470351025435,0.0010042940240490256,0.25,7500.0,-1.0,0.18118169879735246,0.0067823308159415605,0.75,7500.0,-1.0,0.23875079705265848,0.00029826325104606084,0.25,2500.0,-4.0,0.2824886738823938,0.00988419066412712,0.5,7500.0,-4.0,24.0,5.418951407196525,63.57,1.2892460132695212,24.0,4.0,False,False,False,False,True,False,False,58.0,0.00285
92,100000.0,10000.0,6.089025374842466,-4.158958275356875,2.8494562629502154,15.95773929369438,0.40007081194631,3.856367046073853,True,5.706643386673296,4.973498091411516,1.3838893640493408,True,True,1.3838893640493408,0.2279396244813474,0.0037607734408602878,0.5,5000.0,-3.0,0.18066583930048424,0.0049930123532311976,1.0,5000.0,-1.0,0.2725750822976528,0.0019418442673064592,0.0,7500.0,-2.0,0.25338968356915714,0.0053960502253635,1.0,5000.0,-3.0,24.0,5.999261518605734,63.57,1.6041229688265353,24.0,4.0,False,False,False,False,True,False,False,0.0,0.0
93,100000.0,100000.0,4.450822462717202,-3.579916247322925,2.6144820186871396,16.924006970301683,0.5071837814662588,3.6596346908866364,False,6.998753057646542,5.501967853864382,1.3367041647024136,False,True,1.3367041647024136,0.19362843044922595,0.0023487537118707697,0.75,5000.0,-1.0,0.18164330469246376,0.008169464950060032,0.5,7500.0,-4.0,0.15212207771539818,0.0004913310723522046,0.75,2500.0,-4.0,0.28718161231420514,0.004291751669890723,0.25,5000.0,-2.0,24.0,5.283282773085464,63.57,4.732387547627613,24.0,4.0,False,False,True,False,False,False,False,0.0,0.0
94,100000.0,10000.0,5.003392778458723,-4.459715378875957,3.3797232291575274,15.84686595780107,0.49015322211805273,3.3924719699896917,False,6.023814296262579,4.225503917989577,1.3185996232239163,True,True,1.3185996232239163,0.2588979133638998,0.0020167543443075984,0.0,7500.0,-4.0,0.17905410995881205,0.004604132806519213,0.0,5000.0,-3.0,0.0985213893881962,0.001395998494151038,0.5,7500.0,-2.0,0.30507042806140405,0.010080778647316381,0.25,7500.0,-2.0,24.0,4.287284346477605,63.57,3.910698795614661,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
95,100000.0,10000.0,2.705866146323731,-1.0030406839283474,3.7727193419647973,16.43785179117881,0.5065966766868284,3.8694621000041143,True,6.448475352798695,4.964173982278329,1.168647686704706,True,True,1.168647686704706,0.2103216551991276,0.002623204010704884,1.0,2500.0,-2.0,0.1731902088983233,0.005895274249888157,0.25,2500.0,-1.0,0.2676187545000963,0.0008321152279168499,0.25,7500.0,-1.0,0.27859365161509875,0.007379047352108379,0.75,7500.0,-2.0,24.0,5.97768147806872,63.57,2.8965063416440717,24.0,4.0,False,False,False,True,False,False,False,78.0,0.0038
96,100000.0,1000.0,2.6210647547396557,-1.9992332767412753,3.6344707463269135,16.807760949470214,0.5413758539948856,3.1180762013408847,False,5.184801630151308,5.123947996625359,1.4274208536829989,True,False,1.4274208536829989,0.19959075441728943,0.001962992852250931,1.0,5000.0,-2.0,0.1760050103779704,0.006872989494080308,1.0,7500.0,-1.0,0.2051882427955269,0.002045462772529487,0.0,5000.0,-1.0,0.2974700142661406,0.004058109062320223,0.5,7500.0,-1.0,24.0,4.116659283726783,63.57,4.90422696967365,24.0,4.0,False,False,False,False,False,False,True,6.0,0.0003
97,100000.0,10000.0,5.715752197432327,-2.6315030065282587,2.894307570523023,15.569162018057263,0.5542433176019508,3.2989436322357775,True,6.952670149790569,5.858303950195472,1.4492849066985187,False,False,1.4492849066985187,0.19192992701817138,0.0019899488477503904,0.0,2500.0,-1.0,0.16687743376602546,0.004097436920910953,0.25,7500.0,-2.0,0.20805400976827831,0.0008853696708732398,0.25,7500.0,-2.0,0.2600810555762036,0.00242235439966837,1.0,7500.0,-1.0,24.0,4.04757311054621,63.57,3.371426231318764,24.0,4.0,False,False,False,True,False,False,False,60.0,0.00295
98,100000.0,1000.0,5.072979661533466,-4.745049310283044,2.602447780099986,16.561165850955344,0.49957485557492365,3.118910186609267,True,5.77711904556574,4.789285581078684,1.3041880455623185,False,True,1.3041880455623185,0.20193527333940223,0.0023276191772325866,1.0,7500.0,-1.0,0.18174809486290847,0.005771197968343287,0.5,7500.0,-1.0,0.26775737718271264,0.0005275257119158733,0.25,7500.0,-1.0,0.3015946757178585,0.008124094767610893,0.75,2500.0,-4.0,24.0,4.950885791544673,63.57,4.494149586950289,24.0,4.0,False,False,False,False,False,True,False,0.0,0.0
99,100000.0,100000.0,4.7616229182174195,-3.616314820139891,3.650990348071793,15.062892775252596,0.5616099926729695,3.565617419610531,False,5.595244997407888,4.093391441013907,1.2757082237266102,True,False,1.2757082237266102,0.20269161616496995,0.002560136534652882,0.0,2500.0,-2.0,0.17751481883517453,0.005346390484485577,0.75,7500.0,-2.0,0.19137924361274414,0.001120193784386254,0.25,5000.0,-1.0,0.2600420247528095,0.012018071301577664,0.75,7500.0,-3.0,24.0,4.190363243867061,63.57,3.1432336426410497,24.0,4.0,False,False,False,False,False,False,True,1.0,5e-05
100,100000.0,1000.0,4.177560744408211,-3.357188826872836,2.849035181498266,16.689552264639808,0.4009437712381945,3.121569120783114,True,6.3414981694535575,5.651705510210095,1.2002129786337667,True,False,1.2002129786337667,0.24769970219019236,0.0016649108438750592,0.0,5000.0,-2.0,0.17147940256414232,0.012387420639182781,1.0,5000.0,-2.0,0.2675973668732924,0.0008289289412784255,0.75,5000.0,-4.0,0.26279570460268964,0.0031243546134779635,0.75,2500.0,-3.0,24.0,4.504852706889681,63.57,4.434097736664082,24.0,4.0,False,False,False,False,False,True,False,0.0,0.0
101,100000.0,100000.0,4.066141345507985,-1.8009420044550275,2.0569484529561937,15.343043312450206,0.5370553963394625,3.8338968626360765,True,5.613932439344476,5.787226159366795,1.3054403312725302,False,False,1.3054403312725302,0.21458276125361114,0.0021600343494612853,0.25,7500.0,-1.0,0.18388779945098574,0.007205374920876093,0.5,2500.0,-1.0,0.25619076834750976,0.0008333628726328382,1.0,2500.0,-2.0,0.2510043224170345,0.0032256374973910675,1.0,2500.0,-4.0,24.0,5.469638116538764,63.57,3.6065333124082253,24.0,4.0,False,False,False,True,False,False,False,581.0,0.02875
102,100000.0,100000.0,4.411937948969391,-4.237679497265854,2.5985634820194035,16.46148053581807,0.5157478782121938,3.8090176696206908,False,5.334497008297831,4.6242899371538,1.3433552855740223,False,False,1.3433552855740223,0.21004217770709815,0.004048218362408398,0.0,7500.0,-4.0,0.1827940809230528,0.0035365188136132915,1.0,5000.0,-4.0,0.1403966884146572,0.0014650810091117665,0.75,5000.0,-1.0,0.2568286823758605,0.009811594997046648,0.75,5000.0,-4.0,24.0,5.147912119891759,63.57,4.914449925151516,24.0,4.0,False,False,False,True,False,False,False,3.0,0.0001
103,100000.0,1000.0,3.7185425342772245,-3.6658868332163466,2.3418873705550043,16.655264495241283,0.517434252025145,3.459353745644712,True,6.64536951603572,5.643096221735987,1.162717494751579,False,True,1.162717494751579,0.20431005083559783,0.004420612538245601,0.0,5000.0,-2.0,0.2019032212740442,0.007782358771951211,0.0,5000.0,-3.0,0.19734620216015072,0.0013000978914236728,0.75,2500.0,-4.0,0.2756123252013673,0.004812508107024695,0.75,5000.0,-2.0,24.0,5.192292903063918,63.57,1.4898023957133457,24.0,4.0,False,False,False,True,False,False,False,1.0,5e-05
104,100000.0,100000.0,2.175651621730536,-1.9379784246247826,3.614986724100753,15.596949151080166,0.43714134842012337,3.772137307324432,True,5.810879045657147,5.99180907600652,1.182187408519988,False,False,1.182187408519988,0.21807455620307054,0.0005570957541995367,0.0,5000.0,-2.0,0.2110402760698246,0.000675848261853473,0.5,2500.0,-3.0,0.15393095940458124,0.0020902269310885476,0.25,5000.0,-3.0,0.2537150897901713,0.0027542821814411727,0.75,7500.0,-2.0,24.0,5.172789264695829,63.57,1.5515371183870457,24.0,4.0,False,False,False,False,False,False,True,508.0,0.02515
105,100000.0,10000.0,1.636972072053836,-1.2677864589183274,3.718711490177294,15.211373670638169,0.5071280088043508,3.063689569750256,True,5.593669157340071,4.004490473640233,1.2200622652924404,True,False,1.2200622652924404,0.21627993222018058,0.0018159377121255808,1.0,5000.0,-1.0,0.18405185269868568,0.00677346672076058,1.0,7500.0,-3.0,0.23542038417660455,0.0014833013895046792,0.25,5000.0,-1.0,0.2535397177770615,0.0030388198752437897,0.5,2500.0,-4.0,24.0,4.530493570825667,63.57,5.506746769128247,24.0,4.0,False,False,False,False,True,False,False,279.0,0.00785
106,100000.0,1000.0,0.5235203223831232,-0.4374427454266422,2.8991300687083683,16.22043754345423,0.5704119634950607,3.738810211396936,False,6.948863178686053,5.714923749265911,1.4435504023094246,True,False,1.4435504023094246,0.23408993600780081,0.004078223827944201,0.0,7500.0,-4.0,0.1692430251835355,0.0017795786471170986,0.5,5000.0,-2.0,0.21998185449580557,0.0006998231203781935,1.0,7500.0,-1.0,0.26539556920253227,0.0061058334748622135,0.0,7500.0,-4.0,24.0,5.214941340013655,63.57,4.529272533097082,24.0,4.0,False,False,False,True,False,False,False,678.0,0.02075
107,100000.0,10000.0,2.2817884876220047,-1.1153255886908713,3.1268036972955544,15.450528828737516,0.4682523569246319,3.152491226921079,False,5.6903824313577775,4.0833497697610195,1.371721115954486,False,False,1.371721115954486,0.26330646035598143,0.0031972943078085953,0.0,2500.0,-2.0,0.16645440591886512,0.004185787141773492,0.25,7500.0,-4.0,0.25661705243698524,0.002005465490445317,0.75,5000.0,-1.0,0.27202392355043253,0.002132067781886828,0.75,5000.0,-1.0,24.0,4.977334414392418,63.57,3.3725511175901817,24.0,4.0,False,False,False,False,False,False,True,0.0,0.0
108,100000.0,10000.0,2.7341463661397847,-2.4691325803133797,3.1601778807021104,15.258228573159478,0.5372482915553852,3.6836749409645195,False,6.74639193763296,4.2539298059311035,1.1123795439571675,False,False,1.1123795439571675,0.19933159770831624,0.002457336036604647,1.0,2500.0,-4.0,0.15880875655936005,0.00820760715019692,0.75,7500.0,-4.0,0.2446706852357485,0.0037239286045927743,1.0,7500.0,-1.0,0.25088841943672746,0.008695323435639998,0.0,5000.0,-3.0,24.0,4.459660211660044,63.57,3.6880526772230713,24.0,4.0,False,False,False,False,False,False,True,87.0,0.0042
109,100000.0,1000.0,4.473916673247781,-3.1862377657249996,3.398567192291759,15.389138496412002,0.5549907328018151,3.707893441180812,True,5.730160027539772,5.9441949000616425,1.276913505638828,False,True,1.276913505638828,0.17712033900987023,0.0019913298490527647,0.0,2500.0,-3.0,0.2049656881528369,0.005011179460558827,1.0,7500.0,-3.0,0.20056046498371863,0.0012789268406119456,0.5,2500.0,-2.0,0.2876283686761131,0.00959852729060063,0.75,7500.0,-1.0,24.0,5.531669210507352,63.57,4.876903033591339,24.0,4.0,False,False,False,False,False,True,False,10.0,0.0005
110,100000.0,100000.0,1.9271438954480535,-1.1307060981179136,2.7511779659330875,16.225565163110684,0.5358981105040833,3.68246312922259,True,6.910019991975209,5.274445878783416,1.3370439374286152,True,False,1.3370439374286152,0.20331686726470344,0.0019617284223704644,1.0,2500.0,-3.0,0.18748578849474573,0.003752111326048203,0.25,5000.0,-3.0,0.23187824664991302,0.0004206733252279694,0.5,2500.0,-2.0,0.2860517278268272,0.004293930143609612,1.0,2500.0,-2.0,24.0,5.837001414440921,63.57,3.7355441857810887,24.0,4.0,False,False,False,False,False,True,False,125.0,0.00625
111,100000.0,100000.0,4.477138325134494,-1.5051012240723127,2.8721180387423404,16.538524945046245,0.45906506088057525,3.14916295713949,True,5.0449566490883235,4.840448984529115,1.1608651115644293,True,True,1.1608651115644293,0.2705575247131081,0.001774788864675261,0.0,5000.0,-1.0,0.18850428354103937,0.003917171758022837,0.0,7500.0,-2.0,0.16965108232807366,0.002120424139970746,0.75,5000.0,-4.0,0.2856825960236174,0.014564581896297519,0.75,2500.0,-2.0,24.0,4.8426357547984376,63.57,0.8116347919573739,24.0,4.0,False,True,False,False,False,False,False,8.0,0.0004
112,100000.0,10000.0,3.4643654720518624,-3.0191872984611634,3.9000331588103343,15.151354409404123,0.555385931743624,3.832745762561859,False,5.1096114805648165,5.635354764350536,1.330509663172152,True,False,1.330509663172152,0.16350270642104833,0.004771792920698665,1.0,5000.0,-2.0,0.18766806482108872,0.007142538950946568,0.25,7500.0,-3.0,0.2681542091945529,0.0009777656426881239,0.0,5000.0,-3.0,0.26658739956653066,0.009048239967701224,0.0,2500.0,-3.0,24.0,5.087965802028897,63.57,3.892353095353642,24.0,4.0,False,False,False,False,True,False,False,0.0,0.0
113,100000.0,1000.0,5.823658061646292,-5.8190240425547675,3.789863525397247,15.872987095157217,0.4255355468467024,3.575857874424933,False,6.680941839459145,4.870241102310264,1.1266052955832138,False,True,1.1266052955832138,0.22639239148244333,0.00349186915857716,0.25,2500.0,-2.0,0.16509225824866164,0.009228518593821303,0.75,2500.0,-2.0,0.2868873607150061,0.0011111057809124235,0.25,5000.0,-4.0,0.27733973627850955,0.0031187301865067333,0.25,5000.0,-2.0,24.0,4.2965800827129375,63.57,2.1009874325407623,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
114,100000.0,1000.0,2.2027761914467603,-1.74872993109091,3.8517675260965216,15.976826355301288,0.5530985877058092,3.3618224291453007,False,5.266409400185729,5.043388151995439,1.4127483010668724,False,False,1.4127483010668724,0.2008309077782108,0.002124359180303787,0.0,7500.0,-2.0,0.16323464180488595,0.007955701772421157,0.75,5000.0,-1.0,0.27919276419083866,0.0007581632505855749,1.0,5000.0,-3.0,0.298475897084192,0.01095507275377201,1.0,7500.0,-2.0,24.0,5.364285663073422,63.57,1.8811910626653696,24.0,4.0,False,False,False,True,False,False,False,1029.0,0.02815
115,100000.0,1000.0,2.504985810673997,-1.9590128564502485,2.8273834669365017,16.153601497451607,0.5455743424514691,3.190540403248563,False,6.146236381831407,5.228385103880508,1.3529987842867102,True,True,1.3529987842867102,0.21380521315072815,0.0023083944749004407,0.75,7500.0,-4.0,0.18223293531655743,0.008517189537357913,0.25,2500.0,-1.0,0.17482841502975976,0.0029676594831353907,0.5,2500.0,-2.0,0.26078008573162803,0.00630838730772092,0.75,5000.0,-3.0,24.0,5.713730733217286,63.57,2.0736518514578046,24.0,4.0,False,False,False,True,False,False,False,2.0,5e-05
116,100000.0,100000.0,3.46488041139098,-3.221030110005477,3.8572869525399156,15.05827564624626,0.40049830137164744,3.7839125962574176,True,5.083521292939283,4.955987902078091,1.2255346667525695,False,True,1.2255346667525695,0.20780267958086707,0.0034763303443420424,0.5,2500.0,-4.0,0.16119876938845507,0.005065307654049319,1.0,5000.0,-4.0,0.26856853636827294,0.0016046409999498812,0.5,2500.0,-3.0,0.2775528956012313,0.00418457133119529,0.25,2500.0,-2.0,24.0,4.453298681874653,63.57,2.3197551434600374,24.0,4.0,False,False,False,False,False,True,False,0.0,0.0
117,100000.0,10000.0,3.800678366740178,-2.3533594838338847,2.4619233932323548,16.770606801520522,0.4372887179102245,3.9315667123114335,False,5.090804420154014,5.519410888968225,1.2077599198677704,False,False,1.2077599198677704,0.2382079116074192,0.004073455729259731,0.25,7500.0,-1.0,0.20637463213343765,0.0032576404134201462,0.75,5000.0,-2.0,0.09803152725848746,0.00026287018082351383,1.0,7500.0,-4.0,0.24575071186509995,0.011174525780914388,0.25,2500.0,-3.0,24.0,5.573841059844836,63.57,4.20125544439583,24.0,4.0,False,False,False,True,False,False,False,256.0,0.0095
118,100000.0,100000.0,6.645323013478162,-6.193145653406715,2.1172495381484353,16.817900842127248,0.5282851129567384,3.9377480497194557,True,5.261696558250282,5.143837273315731,1.3084896414781233,True,True,1.3084896414781233,0.24101298926651607,0.002903763356243962,0.5,2500.0,-2.0,0.18383211752231038,0.00360745984386128,0.5,7500.0,-3.0,0.2425464670517591,0.0030275911877906273,0.75,5000.0,-3.0,0.24690061780717923,0.005830294880559795,0.0,7500.0,-3.0,24.0,4.621114883692143,63.57,0.3084424484253559,24.0,4.0,False,True,False,False,False,False,False,0.0,0.0
119,100000.0,1000.0,5.793418952766013,-3.869662342943664,2.408095435214009,16.504543214592474,0.5261662976619736,3.0569251654056897,False,5.085537765539963,4.839972963999372,1.2792192355253849,True,True,1.2792192355253849,0.23541600313672947,0.002261282357978768,1.0,2500.0,-2.0,0.17666460014060176,0.006907496710197184,0.0,2500.0,-4.0,0.24443375619856933,0.0003170625300185492,0.0,7500.0,-3.0,0.26563894092937024,0.003317260309554451,1.0,2500.0,-1.0,24.0,4.2717686884205035,63.57,3.7153037426340103,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
120,100000.0,100000.0,4.789794016371289,-3.0285124432724855,3.2474114234078684,15.954284930085532,0.49205196281324703,3.9508648660726733,False,6.969151198156082,5.708845091785321,1.2846651688134425,False,True,1.2846651688134425,0.19548702219362304,0.0009380842251688851,0.25,5000.0,-2.0,0.15582932212516054,0.006261576296552044,0.5,7500.0,-3.0,0.29486480624988554,0.0014443833729267325,1.0,7500.0,-3.0,0.27022171077433754,0.00632911028671476,1.0,5000.0,-2.0,24.0,5.304929982168839,63.57,3.1888197261155637,24.0,4.0,True,False,False,False,False,False,False,4.0,0.0001
121,100000.0,10000.0,1.8874815220732153,-1.0848122879343003,2.465924975392859,15.303889114442287,0.5660356276595268,3.4079194149044802,True,6.111581199665469,5.491047884441819,1.175876326835419,False,False,1.175876326835419,0.16937161039475104,0.003846340744776456,0.25,2500.0,-3.0,0.16336301340007436,0.00828635676434414,0.5,2500.0,-3.0,0.26827738179378235,0.0010919158514699936,1.0,7500.0,-3.0,0.28662502600230444,0.009213928440489672,1.0,2500.0,-1.0,24.0,5.346565492661274,63.57,4.251303669774591,24.0,4.0,False,False,False,False,False,True,False,3021.0,0.07975
122,100000.0,100000.0,2.241369851794507,-1.9280989884575717,2.522956532782497,15.903425816022935,0.48161305296158974,3.6115412111133995,True,6.166161208162125,4.429017741232773,1.3527956152972804,True,False,1.3527956152972804,0.2087248264152613,0.0025356166281762104,0.75,5000.0,-1.0,0.19098467375145645,0.010115595495128516,1.0,7500.0,-4.0,0.21478378550426394,0.0019040599771704676,0.0,2500.0,-1.0,0.27886470957525256,0.011675326570093871,0.0,5000.0,-4.0,24.0,4.466054452511136,63.57,4.586523718333332,24.0,4.0,False,False,False,True,False,False,False,10.0,0.0005
123,100000.0,1000.0,4.883433610386516,-2.9505699226278432,2.453702907128406,16.102629538165782,0.5438937939571126,3.423106460124461,True,6.961528396769231,5.369659477169726,1.2030101605821366,True,False,1.2030101605821366,0.20059287787010757,0.0032947812233023494,0.75,7500.0,-2.0,0.19076499523035362,0.007307229249936773,0.25,7500.0,-1.0,0.22752884091656894,0.0014140040777691782,0.0,5000.0,-1.0,0.269682128039402,0.008744361411954263,1.0,2500.0,-3.0,24.0,4.645917827706357,63.57,2.9466807996346565,24.0,4.0,False,False,False,True,False,False,False,2.0,0.0001
124,100000.0,100000.0,1.8423020899275577,-1.6036580854281637,3.1446270732629977,15.916482367521763,0.47694118060882723,3.2739893062519525,True,6.335924818816147,4.790950021564556,1.3683697345588206,True,False,1.3683697345588206,0.21796214037038206,0.0012763382163585083,0.0,7500.0,-3.0,0.18139011683552475,0.0034756253985846397,0.75,5000.0,-2.0,0.18105534833399572,0.002240374048510642,0.75,5000.0,-3.0,0.25885116020977506,0.006538689454933383,0.5,5000.0,-1.0,24.0,4.490833007194418,63.57,2.2168769158616044,24.0,4.0,False,False,False,False,True,False,False,25.0,0.00125
125,100000.0,1000.0,4.026995138183977,-2.095759962594021,3.2551599715821515,15.265105054400319,0.4262170299421406,3.788544006818231,False,6.0133722218798455,4.825652152498594,1.1207110502605124,True,True,1.1207110502605124,0.2001579890445519,0.001365948615426823,0.75,7500.0,-1.0,0.1585243601923609,0.005214785723247134,0.5,2500.0,-2.0,0.18809562496381796,0.001408798324887737,1.0,2500.0,-4.0,0.289338388820233,0.011934662245610246,1.0,2500.0,-4.0,24.0,4.765568660972908,63.57,4.771582517978622,24.0,4.0,False,False,False,False,False,False,True,5.0,0.00025
126,100000.0,1000.0,1.8345321122743006,-1.4560253851101979,2.1748126169190423,15.230957125342083,0.5495455239502113,3.3830457201015456,False,6.160090348405125,4.09999332506553,1.1461318659322401,False,True,1.1461318659322401,0.23684522479216935,0.003638748169726226,0.75,7500.0,-4.0,0.17892254642184924,0.0014683959682749712,0.25,7500.0,-2.0,0.23308339730564281,0.0013221448122518052,0.25,7500.0,-3.0,0.25807156525995956,0.0027524993882422927,0.25,2500.0,-1.0,24.0,5.242249887524047,63.57,4.172409125377007,24.0,4.0,False,False,False,False,True,False,False,601.0,0.018
127,100000.0,100000.0,4.096497244595519,-1.9547539797688778,2.371930624400872,16.545581295905816,0.5104297757414028,3.086276899088387,True,5.882789514186332,5.431098302941314,1.1143866706939909,True,True,1.1143866706939909,0.24998574805426657,0.0011790545228998598,1.0,2500.0,-2.0,0.1886796741875219,0.0024803571496166293,0.75,5000.0,-2.0,0.13051884180965492,0.0016871500056157385,0.0,2500.0,-3.0,0.2593234584262519,0.011245209338337045,0.75,5000.0,-1.0,24.0,4.963759426264732,63.57,2.38666782792345,24.0,4.0,False,False,False,False,True,False,False,1.0,5e-05
128,100000.0,1000.0,5.934179429672735,-6.084208061244031,2.262816956346974,15.083186887495375,0.44778486693810293,3.6454746004955414,True,6.581198704044466,5.202884876384752,1.194732145855069,False,False,1.194732145855069,0.19852062631927284,0.0012057529407798208,0.75,5000.0,-2.0,0.17508646455736948,0.0067109058812251,1.0,7500.0,-4.0,0.2696530904701778,0.000675835163038855,1.0,2500.0,-1.0,0.273644217839162,0.0048308426186743966,0.0,7500.0,-2.0,24.0,4.6024283257199015,63.57,1.2645432023778589,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
129,100000.0,100000.0,4.292846375539991,-1.8730721074978933,3.2105904752510552,15.169712755224902,0.5947308703576086,3.5163392519162775,False,6.777978659309834,4.194784798024729,1.1965735192930045,False,True,1.1965735192930045,0.1931193941036765,0.0015346337558461826,1.0,7500.0,-3.0,0.19659583618550094,0.006314939150441106,0.0,2500.0,-3.0,0.2821750287411671,0.000504648075241778,0.0,2500.0,-2.0,0.2842861479589311,0.002343570652655697,0.75,5000.0,-4.0,24.0,4.278778907805754,63.57,4.875818079225425,24.0,4.0,False,False,True,False,False,False,False,102.0,0.0051
