,Cont,Pick,Type,Mass,Cont Type,HI
0,0.0,1.0,PH,1 Tomato,Uniform,130536.0
1,20238.0,1.0,PH,1 Tomato,Uniform,130536.0
2,0.0,1.0,PH,1 Tomato,Uniform,130536.0
3,0.0,1.0,PH,1 Tomato,Uniform,130536.0
4,0.0,1.0,PH,1 Tomato,Uniform,130536.0
5,0.0,1.0,PH,1 Tomato,Uniform,130536.0
6,0.0,1.0,PH,1 Tomato,Uniform,130536.0
7,20294.0,1.0,PH,1 Tomato,Uniform,130536.0
8,0.0,1.0,PH,1 Tomato,Uniform,130536.0
9,0.0,1.0,PH,1 Tomato,Uniform,130536.0
10,0.0,1.0,PH,1 Tomato,Uniform,130536.0
11,0.0,1.0,PH,1 Tomato,Uniform,130536.0
12,0.0,1.0,PH,1 Tomato,Uniform,130536.0
13,0.0,1.0,PH,1 Tomato,Uniform,130536.0
14,0.0,1.0,PH,1 Tomato,Uniform,130536.0
15,0.0,1.0,PH,1 Tomato,Uniform,130536.0
16,0.0,1.0,PH,1 Tomato,Uniform,130536.0
17,0.0,1.0,PH,1 Tomato,Uniform,130536.0
18,0.0,1.0,PH,1 Tomato,Uniform,130536.0
19,33785.0,1.0,PH,1 Tomato,Uniform,130536.0
20,0.0,1.0,PH,1 Tomato,Uniform,130536.0
21,0.0,1.0,PH,1 Tomato,Uniform,130536.0
22,0.0,1.0,PH,1 Tomato,Uniform,130536.0
23,33636.0,1.0,PH,1 Tomato,Uniform,130536.0
24,12245.0,1.0,PH,1 Tomato,Uniform,130536.0
25,0.0,1.0,PH,1 Tomato,Uniform,130536.0
26,0.0,1.0,PH,1 Tomato,Uniform,130536.0
27,0.0,1.0,PH,1 Tomato,Uniform,130536.0
28,0.0,1.0,PH,1 Tomato,Uniform,130536.0
29,0.0,1.0,PH,1 Tomato,Uniform,130536.0
30,0.0,1.0,PH,1 Tomato,Uniform,130536.0
31,0.0,1.0,PH,1 Tomato,Uniform,130536.0
32,0.0,1.0,PH,1 Tomato,Uniform,130536.0
33,25934.0,1.0,PH,1 Tomato,Uniform,130536.0
34,0.0,1.0,PH,1 Tomato,Uniform,130536.0
35,0.0,1.0,PH,1 Tomato,Uniform,130536.0
36,0.0,1.0,PH,1 Tomato,Uniform,130536.0
37,0.0,1.0,PH,1 Tomato,Uniform,130536.0
38,0.0,1.0,PH,1 Tomato,Uniform,130536.0
39,26100.0,1.0,PH,1 Tomato,Uniform,130536.0
40,0.0,1.0,PH,1 Tomato,Uniform,130536.0
41,7196.0,1.0,PH,1 Tomato,Uniform,130536.0
42,0.0,1.0,PH,1 Tomato,Uniform,130536.0
43,0.0,1.0,PH,1 Tomato,Uniform,130536.0
44,0.0,1.0,PH,1 Tomato,Uniform,130536.0
45,0.0,1.0,PH,1 Tomato,Uniform,130536.0
46,0.0,1.0,PH,1 Tomato,Uniform,130536.0
47,26095.0,1.0,PH,1 Tomato,Uniform,130536.0
48,0.0,1.0,PH,1 Tomato,Uniform,130536.0
49,0.0,1.0,PH,1 Tomato,Uniform,130536.0
0,5066.0,2.0,PH,1 Tomato,Uniform,130536.0
1,615.0,2.0,PH,1 Tomato,Uniform,130536.0
2,39288.0,2.0,PH,1 Tomato,Uniform,130536.0
3,0.0,2.0,PH,1 Tomato,Uniform,130536.0
4,30503.0,2.0,PH,1 Tomato,Uniform,130536.0
5,2697.0,2.0,PH,1 Tomato,Uniform,130536.0
6,18106.0,2.0,PH,1 Tomato,Uniform,130536.0
7,535.0,2.0,PH,1 Tomato,Uniform,130536.0
8,2584.0,2.0,PH,1 Tomato,Uniform,130536.0
9,0.0,2.0,PH,1 Tomato,Uniform,130536.0
10,0.0,2.0,PH,1 Tomato,Uniform,130536.0
11,1979.0,2.0,PH,1 Tomato,Uniform,130536.0
12,30499.0,2.0,PH,1 Tomato,Uniform,130536.0
13,0.0,2.0,PH,1 Tomato,Uniform,130536.0
14,23590.0,2.0,PH,1 Tomato,Uniform,130536.0
15,13891.0,2.0,PH,1 Tomato,Uniform,130536.0
16,2557.0,2.0,PH,1 Tomato,Uniform,130536.0
17,0.0,2.0,PH,1 Tomato,Uniform,130536.0
18,39030.0,2.0,PH,1 Tomato,Uniform,130536.0
19,0.0,2.0,PH,1 Tomato,Uniform,130536.0
20,14027.0,2.0,PH,1 Tomato,Uniform,130536.0
21,30434.0,2.0,PH,1 Tomato,Uniform,130536.0
22,0.0,2.0,PH,1 Tomato,Uniform,130536.0
23,0.0,2.0,PH,1 Tomato,Uniform,130536.0
24,363.0,2.0,PH,1 Tomato,Uniform,130536.0
25,0.0,2.0,PH,1 Tomato,Uniform,130536.0
26,0.0,2.0,PH,1 Tomato,Uniform,130536.0
27,1994.0,2.0,PH,1 Tomato,Uniform,130536.0
28,0.0,2.0,PH,1 Tomato,Uniform,130536.0
29,0.0,2.0,PH,1 Tomato,Uniform,130536.0
30,8580.0,2.0,PH,1 Tomato,Uniform,130536.0
31,0.0,2.0,PH,1 Tomato,Uniform,130536.0
32,0.0,2.0,PH,1 Tomato,Uniform,130536.0
33,697.0,2.0,PH,1 Tomato,Uniform,130536.0
34,0.0,2.0,PH,1 Tomato,Uniform,130536.0
35,10801.0,2.0,PH,1 Tomato,Uniform,130536.0
36,0.0,2.0,PH,1 Tomato,Uniform,130536.0
37,0.0,2.0,PH,1 Tomato,Uniform,130536.0
38,39139.0,2.0,PH,1 Tomato,Uniform,130536.0
39,758.0,2.0,PH,1 Tomato,Uniform,130536.0
40,39022.0,2.0,PH,1 Tomato,Uniform,130536.0
41,198.0,2.0,PH,1 Tomato,Uniform,130536.0
42,6531.0,2.0,PH,1 Tomato,Uniform,130536.0
43,0.0,2.0,PH,1 Tomato,Uniform,130536.0
44,5172.0,2.0,PH,1 Tomato,Uniform,130536.0
45,0.0,2.0,PH,1 Tomato,Uniform,130536.0
46,0.0,2.0,PH,1 Tomato,Uniform,130536.0
47,0.0,2.0,PH,1 Tomato,Uniform,130536.0
48,0.0,2.0,PH,1 Tomato,Uniform,130536.0
49,5079.0,2.0,PH,1 Tomato,Uniform,130536.0
0,129.0,3.0,PH,1 Tomato,Uniform,130536.0
1,18.0,3.0,PH,1 Tomato,Uniform,130536.0
2,1095.0,3.0,PH,1 Tomato,Uniform,130536.0
3,0.0,3.0,PH,1 Tomato,Uniform,130536.0
4,0.0,3.0,PH,1 Tomato,Uniform,130536.0
5,63.0,3.0,PH,1 Tomato,Uniform,130536.0
6,0.0,3.0,PH,1 Tomato,Uniform,130536.0
7,14.0,3.0,PH,1 Tomato,Uniform,130536.0
8,70.0,3.0,PH,1 Tomato,Uniform,130536.0
9,47268.0,3.0,PH,1 Tomato,Uniform,130536.0
10,0.0,3.0,PH,1 Tomato,Uniform,130536.0
11,64.0,3.0,PH,1 Tomato,Uniform,130536.0
12,0.0,3.0,PH,1 Tomato,Uniform,130536.0
13,46811.0,3.0,PH,1 Tomato,Uniform,130536.0
14,644.0,3.0,PH,1 Tomato,Uniform,130536.0
15,383.0,3.0,PH,1 Tomato,Uniform,130536.0
16,79.0,3.0,PH,1 Tomato,Uniform,130536.0
17,47045.0,3.0,PH,1 Tomato,Uniform,130536.0
18,1075.0,3.0,PH,1 Tomato,Uniform,130536.0
19,0.0,3.0,PH,1 Tomato,Uniform,130536.0
20,413.0,3.0,PH,1 Tomato,Uniform,130536.0
21,876.0,3.0,PH,1 Tomato,Uniform,130536.0
22,101301.0,3.0,PH,1 Tomato,Uniform,130536.0
23,0.0,3.0,PH,1 Tomato,Uniform,130536.0
24,10.0,3.0,PH,1 Tomato,Uniform,130536.0
25,60377.0,3.0,PH,1 Tomato,Uniform,130536.0
26,2370.0,3.0,PH,1 Tomato,Uniform,130536.0
27,58.0,3.0,PH,1 Tomato,Uniform,130536.0
28,3857.0,3.0,PH,1 Tomato,Uniform,130536.0
29,60683.0,3.0,PH,1 Tomato,Uniform,130536.0
30,233.0,3.0,PH,1 Tomato,Uniform,130536.0
31,78321.0,3.0,PH,1 Tomato,Uniform,130536.0
32,0.0,3.0,PH,1 Tomato,Uniform,130536.0
33,16.0,3.0,PH,1 Tomato,Uniform,130536.0
34,16823.0,3.0,PH,1 Tomato,Uniform,130536.0
35,297.0,3.0,PH,1 Tomato,Uniform,130536.0
36,21801.0,3.0,PH,1 Tomato,Uniform,130536.0
37,0.0,3.0,PH,1 Tomato,Uniform,130536.0
38,0.0,3.0,PH,1 Tomato,Uniform,130536.0
39,20.0,3.0,PH,1 Tomato,Uniform,130536.0
40,0.0,3.0,PH,1 Tomato,Uniform,130536.0
41,4.0,3.0,PH,1 Tomato,Uniform,130536.0
42,167.0,3.0,PH,1 Tomato,Uniform,130536.0
43,0.0,3.0,PH,1 Tomato,Uniform,130536.0
44,144.0,3.0,PH,1 Tomato,Uniform,130536.0
45,0.0,3.0,PH,1 Tomato,Uniform,130536.0
46,36400.0,3.0,PH,1 Tomato,Uniform,130536.0
47,0.0,3.0,PH,1 Tomato,Uniform,130536.0
48,2343.0,3.0,PH,1 Tomato,Uniform,130536.0
49,0.0,3.0,PH,1 Tomato,Uniform,130536.0
0,11352.0,1.0,PH,1 Tomato,Uniform,123050.0
1,0.0,1.0,PH,1 Tomato,Uniform,123050.0
2,0.0,1.0,PH,1 Tomato,Uniform,123050.0
3,0.0,1.0,PH,1 Tomato,Uniform,123050.0
4,0.0,1.0,PH,1 Tomato,Uniform,123050.0
5,0.0,1.0,PH,1 Tomato,Uniform,123050.0
6,6895.0,1.0,PH,1 Tomato,Uniform,123050.0
7,0.0,1.0,PH,1 Tomato,Uniform,123050.0
8,0.0,1.0,PH,1 Tomato,Uniform,123050.0
9,8750.0,1.0,PH,1 Tomato,Uniform,123050.0
10,0.0,1.0,PH,1 Tomato,Uniform,123050.0
11,8769.0,1.0,PH,1 Tomato,Uniform,123050.0
12,0.0,1.0,PH,1 Tomato,Uniform,123050.0
13,0.0,1.0,PH,1 Tomato,Uniform,123050.0
14,41120.0,1.0,PH,1 Tomato,Uniform,123050.0
15,0.0,1.0,PH,1 Tomato,Uniform,123050.0
16,0.0,1.0,PH,1 Tomato,Uniform,123050.0
17,0.0,1.0,PH,1 Tomato,Uniform,123050.0
18,0.0,1.0,PH,1 Tomato,Uniform,123050.0
19,0.0,1.0,PH,1 Tomato,Uniform,123050.0
20,0.0,1.0,PH,1 Tomato,Uniform,123050.0
21,11395.0,1.0,PH,1 Tomato,Uniform,123050.0
22,0.0,1.0,PH,1 Tomato,Uniform,123050.0
23,0.0,1.0,PH,1 Tomato,Uniform,123050.0
24,0.0,1.0,PH,1 Tomato,Uniform,123050.0
25,5232.0,1.0,PH,1 Tomato,Uniform,123050.0
26,0.0,1.0,PH,1 Tomato,Uniform,123050.0
27,0.0,1.0,PH,1 Tomato,Uniform,123050.0
28,0.0,1.0,PH,1 Tomato,Uniform,123050.0
29,14941.0,1.0,PH,1 Tomato,Uniform,123050.0
30,0.0,1.0,PH,1 Tomato,Uniform,123050.0
31,0.0,1.0,PH,1 Tomato,Uniform,123050.0
32,11384.0,1.0,PH,1 Tomato,Uniform,123050.0
33,41135.0,1.0,PH,1 Tomato,Uniform,123050.0
34,0.0,1.0,PH,1 Tomato,Uniform,123050.0
35,0.0,1.0,PH,1 Tomato,Uniform,123050.0
36,0.0,1.0,PH,1 Tomato,Uniform,123050.0
37,0.0,1.0,PH,1 Tomato,Uniform,123050.0
38,14941.0,1.0,PH,1 Tomato,Uniform,123050.0
39,0.0,1.0,PH,1 Tomato,Uniform,123050.0
40,0.0,1.0,PH,1 Tomato,Uniform,123050.0
41,14950.0,1.0,PH,1 Tomato,Uniform,123050.0
42,0.0,1.0,PH,1 Tomato,Uniform,123050.0
43,5419.0,1.0,PH,1 Tomato,Uniform,123050.0
44,0.0,1.0,PH,1 Tomato,Uniform,123050.0
45,0.0,1.0,PH,1 Tomato,Uniform,123050.0
46,0.0,1.0,PH,1 Tomato,Uniform,123050.0
47,0.0,1.0,PH,1 Tomato,Uniform,123050.0
48,41123.0,1.0,PH,1 Tomato,Uniform,123050.0
49,0.0,1.0,PH,1 Tomato,Uniform,123050.0
0,330.0,2.0,PH,1 Tomato,Uniform,123050.0
1,0.0,2.0,PH,1 Tomato,Uniform,123050.0
2,0.0,2.0,PH,1 Tomato,Uniform,123050.0
3,0.0,2.0,PH,1 Tomato,Uniform,123050.0
4,61455.0,2.0,PH,1 Tomato,Uniform,123050.0
5,0.0,2.0,PH,1 Tomato,Uniform,123050.0
6,197.0,2.0,PH,1 Tomato,Uniform,123050.0
7,1872.0,2.0,PH,1 Tomato,Uniform,123050.0
8,0.0,2.0,PH,1 Tomato,Uniform,123050.0
9,0.0,2.0,PH,1 Tomato,Uniform,123050.0
10,13283.0,2.0,PH,1 Tomato,Uniform,123050.0
11,252.0,2.0,PH,1 Tomato,Uniform,123050.0
12,0.0,2.0,PH,1 Tomato,Uniform,123050.0
13,0.0,2.0,PH,1 Tomato,Uniform,123050.0
14,0.0,2.0,PH,1 Tomato,Uniform,123050.0
15,0.0,2.0,PH,1 Tomato,Uniform,123050.0
16,0.0,2.0,PH,1 Tomato,Uniform,123050.0
17,0.0,2.0,PH,1 Tomato,Uniform,123050.0
18,2429.0,2.0,PH,1 Tomato,Uniform,123050.0
19,0.0,2.0,PH,1 Tomato,Uniform,123050.0
20,61768.0,2.0,PH,1 Tomato,Uniform,123050.0
21,305.0,2.0,PH,1 Tomato,Uniform,123050.0
22,2000.0,2.0,PH,1 Tomato,Uniform,123050.0
23,22365.0,2.0,PH,1 Tomato,Uniform,123050.0
24,0.0,2.0,PH,1 Tomato,Uniform,123050.0
25,150.0,2.0,PH,1 Tomato,Uniform,123050.0
26,0.0,2.0,PH,1 Tomato,Uniform,123050.0
27,36718.0,2.0,PH,1 Tomato,Uniform,123050.0
28,0.0,2.0,PH,1 Tomato,Uniform,123050.0
29,400.0,2.0,PH,1 Tomato,Uniform,123050.0
30,0.0,2.0,PH,1 Tomato,Uniform,123050.0
31,0.0,2.0,PH,1 Tomato,Uniform,123050.0
32,300.0,2.0,PH,1 Tomato,Uniform,123050.0
33,0.0,2.0,PH,1 Tomato,Uniform,123050.0
34,0.0,2.0,PH,1 Tomato,Uniform,123050.0
35,0.0,2.0,PH,1 Tomato,Uniform,123050.0
36,0.0,2.0,PH,1 Tomato,Uniform,123050.0
37,0.0,2.0,PH,1 Tomato,Uniform,123050.0
38,395.0,2.0,PH,1 Tomato,Uniform,123050.0
39,0.0,2.0,PH,1 Tomato,Uniform,123050.0
40,0.0,2.0,PH,1 Tomato,Uniform,123050.0
41,431.0,2.0,PH,1 Tomato,Uniform,123050.0
42,6317.0,2.0,PH,1 Tomato,Uniform,123050.0
43,148.0,2.0,PH,1 Tomato,Uniform,123050.0
44,28330.0,2.0,PH,1 Tomato,Uniform,123050.0
45,0.0,2.0,PH,1 Tomato,Uniform,123050.0
46,7951.0,2.0,PH,1 Tomato,Uniform,123050.0
47,0.0,2.0,PH,1 Tomato,Uniform,123050.0
48,1165.0,2.0,PH,1 Tomato,Uniform,123050.0
49,0.0,2.0,PH,1 Tomato,Uniform,123050.0
0,9.0,3.0,PH,1 Tomato,Uniform,123050.0
1,15648.0,3.0,PH,1 Tomato,Uniform,123050.0
2,0.0,3.0,PH,1 Tomato,Uniform,123050.0
3,73980.0,3.0,PH,1 Tomato,Uniform,123050.0
4,1644.0,3.0,PH,1 Tomato,Uniform,123050.0
5,73821.0,3.0,PH,1 Tomato,Uniform,123050.0
6,5.0,3.0,PH,1 Tomato,Uniform,123050.0
7,57.0,3.0,PH,1 Tomato,Uniform,123050.0
8,3695.0,3.0,PH,1 Tomato,Uniform,123050.0
9,0.0,3.0,PH,1 Tomato,Uniform,123050.0
10,336.0,3.0,PH,1 Tomato,Uniform,123050.0
11,4.0,3.0,PH,1 Tomato,Uniform,123050.0
12,44129.0,3.0,PH,1 Tomato,Uniform,123050.0
13,0.0,3.0,PH,1 Tomato,Uniform,123050.0
14,0.0,3.0,PH,1 Tomato,Uniform,123050.0
15,3615.0,3.0,PH,1 Tomato,Uniform,123050.0
16,2843.0,3.0,PH,1 Tomato,Uniform,123050.0
17,9510.0,3.0,PH,1 Tomato,Uniform,123050.0
18,67.0,3.0,PH,1 Tomato,Uniform,123050.0
19,9450.0,3.0,PH,1 Tomato,Uniform,123050.0
20,0.0,3.0,PH,1 Tomato,Uniform,123050.0
21,11.0,3.0,PH,1 Tomato,Uniform,123050.0
22,54.0,3.0,PH,1 Tomato,Uniform,123050.0
23,653.0,3.0,PH,1 Tomato,Uniform,123050.0
24,34248.0,3.0,PH,1 Tomato,Uniform,123050.0
25,5.0,3.0,PH,1 Tomato,Uniform,123050.0
26,2192.0,3.0,PH,1 Tomato,Uniform,123050.0
27,0.0,3.0,PH,1 Tomato,Uniform,123050.0
28,20628.0,3.0,PH,1 Tomato,Uniform,123050.0
29,8.0,3.0,PH,1 Tomato,Uniform,123050.0
30,20572.0,3.0,PH,1 Tomato,Uniform,123050.0
31,95398.0,3.0,PH,1 Tomato,Uniform,123050.0
32,4.0,3.0,PH,1 Tomato,Uniform,123050.0
33,0.0,3.0,PH,1 Tomato,Uniform,123050.0
34,16034.0,3.0,PH,1 Tomato,Uniform,123050.0
35,12400.0,3.0,PH,1 Tomato,Uniform,123050.0
36,56991.0,3.0,PH,1 Tomato,Uniform,123050.0
37,95242.0,3.0,PH,1 Tomato,Uniform,123050.0
38,9.0,3.0,PH,1 Tomato,Uniform,123050.0
39,20642.0,3.0,PH,1 Tomato,Uniform,123050.0
40,73919.0,3.0,PH,1 Tomato,Uniform,123050.0
41,14.0,3.0,PH,1 Tomato,Uniform,123050.0
42,152.0,3.0,PH,1 Tomato,Uniform,123050.0
43,4.0,3.0,PH,1 Tomato,Uniform,123050.0
44,773.0,3.0,PH,1 Tomato,Uniform,123050.0
45,15895.0,3.0,PH,1 Tomato,Uniform,123050.0
46,213.0,3.0,PH,1 Tomato,Uniform,123050.0
47,34392.0,3.0,PH,1 Tomato,Uniform,123050.0
48,25.0,3.0,PH,1 Tomato,Uniform,123050.0
49,15962.0,3.0,PH,1 Tomato,Uniform,123050.0
0,11323.0,1.0,PH,1 Tomato,Uniform,121035.0
1,0.0,1.0,PH,1 Tomato,Uniform,121035.0
2,0.0,1.0,PH,1 Tomato,Uniform,121035.0
3,0.0,1.0,PH,1 Tomato,Uniform,121035.0
4,0.0,1.0,PH,1 Tomato,Uniform,121035.0
5,0.0,1.0,PH,1 Tomato,Uniform,121035.0
6,0.0,1.0,PH,1 Tomato,Uniform,121035.0
7,0.0,1.0,PH,1 Tomato,Uniform,121035.0
8,0.0,1.0,PH,1 Tomato,Uniform,121035.0
9,0.0,1.0,PH,1 Tomato,Uniform,121035.0
10,0.0,1.0,PH,1 Tomato,Uniform,121035.0
11,0.0,1.0,PH,1 Tomato,Uniform,121035.0
12,0.0,1.0,PH,1 Tomato,Uniform,121035.0
13,0.0,1.0,PH,1 Tomato,Uniform,121035.0
14,6786.0,1.0,PH,1 Tomato,Uniform,121035.0
15,0.0,1.0,PH,1 Tomato,Uniform,121035.0
16,0.0,1.0,PH,1 Tomato,Uniform,121035.0
17,0.0,1.0,PH,1 Tomato,Uniform,121035.0
18,0.0,1.0,PH,1 Tomato,Uniform,121035.0
19,0.0,1.0,PH,1 Tomato,Uniform,121035.0
20,0.0,1.0,PH,1 Tomato,Uniform,121035.0
21,0.0,1.0,PH,1 Tomato,Uniform,121035.0
22,0.0,1.0,PH,1 Tomato,Uniform,121035.0
23,0.0,1.0,PH,1 Tomato,Uniform,121035.0
24,3149.0,1.0,PH,1 Tomato,Uniform,121035.0
25,0.0,1.0,PH,1 Tomato,Uniform,121035.0
26,0.0,1.0,PH,1 Tomato,Uniform,121035.0
27,31248.0,1.0,PH,1 Tomato,Uniform,121035.0
28,0.0,1.0,PH,1 Tomato,Uniform,121035.0
29,8745.0,1.0,PH,1 Tomato,Uniform,121035.0
30,14359.0,1.0,PH,1 Tomato,Uniform,121035.0
31,0.0,1.0,PH,1 Tomato,Uniform,121035.0
32,0.0,1.0,PH,1 Tomato,Uniform,121035.0
33,0.0,1.0,PH,1 Tomato,Uniform,121035.0
34,0.0,1.0,PH,1 Tomato,Uniform,121035.0
35,0.0,1.0,PH,1 Tomato,Uniform,121035.0
36,0.0,1.0,PH,1 Tomato,Uniform,121035.0
37,0.0,1.0,PH,1 Tomato,Uniform,121035.0
38,0.0,1.0,PH,1 Tomato,Uniform,121035.0
39,24250.0,1.0,PH,1 Tomato,Uniform,121035.0
40,0.0,1.0,PH,1 Tomato,Uniform,121035.0
41,31221.0,1.0,PH,1 Tomato,Uniform,121035.0
42,0.0,1.0,PH,1 Tomato,Uniform,121035.0
43,0.0,1.0,PH,1 Tomato,Uniform,121035.0
44,0.0,1.0,PH,1 Tomato,Uniform,121035.0
45,0.0,1.0,PH,1 Tomato,Uniform,121035.0
46,0.0,1.0,PH,1 Tomato,Uniform,121035.0
47,0.0,1.0,PH,1 Tomato,Uniform,121035.0
48,0.0,1.0,PH,1 Tomato,Uniform,121035.0
49,24423.0,1.0,PH,1 Tomato,Uniform,121035.0
0,326.0,2.0,PH,1 Tomato,Uniform,121035.0
1,0.0,2.0,PH,1 Tomato,Uniform,121035.0
2,0.0,2.0,PH,1 Tomato,Uniform,121035.0
3,0.0,2.0,PH,1 Tomato,Uniform,121035.0
4,28414.0,2.0,PH,1 Tomato,Uniform,121035.0
5,21656.0,2.0,PH,1 Tomato,Uniform,121035.0
6,7825.0,2.0,PH,1 Tomato,Uniform,121035.0
7,0.0,2.0,PH,1 Tomato,Uniform,121035.0
8,0.0,2.0,PH,1 Tomato,Uniform,121035.0
9,46927.0,2.0,PH,1 Tomato,Uniform,121035.0
10,0.0,2.0,PH,1 Tomato,Uniform,121035.0
11,0.0,2.0,PH,1 Tomato,Uniform,121035.0
12,7761.0,2.0,PH,1 Tomato,Uniform,121035.0
13,0.0,2.0,PH,1 Tomato,Uniform,121035.0
14,185.0,2.0,PH,1 Tomato,Uniform,121035.0
15,21652.0,2.0,PH,1 Tomato,Uniform,121035.0
16,60480.0,2.0,PH,1 Tomato,Uniform,121035.0
17,0.0,2.0,PH,1 Tomato,Uniform,121035.0
18,0.0,2.0,PH,1 Tomato,Uniform,121035.0
19,0.0,2.0,PH,1 Tomato,Uniform,121035.0
20,0.0,2.0,PH,1 Tomato,Uniform,121035.0
21,46956.0,2.0,PH,1 Tomato,Uniform,121035.0
22,6038.0,2.0,PH,1 Tomato,Uniform,121035.0
23,6141.0,2.0,PH,1 Tomato,Uniform,121035.0
24,87.0,2.0,PH,1 Tomato,Uniform,121035.0
25,0.0,2.0,PH,1 Tomato,Uniform,121035.0
26,0.0,2.0,PH,1 Tomato,Uniform,121035.0
27,0.0,2.0,PH,1 Tomato,Uniform,121035.0
28,0.0,2.0,PH,1 Tomato,Uniform,121035.0
29,0.0,2.0,PH,1 Tomato,Uniform,121035.0
30,387.0,2.0,PH,1 Tomato,Uniform,121035.0
31,0.0,2.0,PH,1 Tomato,Uniform,121035.0
32,12958.0,2.0,PH,1 Tomato,Uniform,121035.0
33,1448.0,2.0,PH,1 Tomato,Uniform,121035.0
34,0.0,2.0,PH,1 Tomato,Uniform,121035.0
35,60447.0,2.0,PH,1 Tomato,Uniform,121035.0
36,2419.0,2.0,PH,1 Tomato,Uniform,121035.0
37,0.0,2.0,PH,1 Tomato,Uniform,121035.0
38,0.0,2.0,PH,1 Tomato,Uniform,121035.0
39,658.0,2.0,PH,1 Tomato,Uniform,121035.0
40,16753.0,2.0,PH,1 Tomato,Uniform,121035.0
41,0.0,2.0,PH,1 Tomato,Uniform,121035.0
42,0.0,2.0,PH,1 Tomato,Uniform,121035.0
43,0.0,2.0,PH,1 Tomato,Uniform,121035.0
44,0.0,2.0,PH,1 Tomato,Uniform,121035.0
45,28233.0,2.0,PH,1 Tomato,Uniform,121035.0
46,0.0,2.0,PH,1 Tomato,Uniform,121035.0
47,13029.0,2.0,PH,1 Tomato,Uniform,121035.0
48,0.0,2.0,PH,1 Tomato,Uniform,121035.0
49,664.0,2.0,PH,1 Tomato,Uniform,121035.0
0,3.0,3.0,PH,1 Tomato,Uniform,121035.0
1,0.0,3.0,PH,1 Tomato,Uniform,121035.0
2,20266.0,3.0,PH,1 Tomato,Uniform,121035.0
3,2204.0,3.0,PH,1 Tomato,Uniform,121035.0
4,760.0,3.0,PH,1 Tomato,Uniform,121035.0
5,0.0,3.0,PH,1 Tomato,Uniform,121035.0
6,194.0,3.0,PH,1 Tomato,Uniform,121035.0
7,12230.0,3.0,PH,1 Tomato,Uniform,121035.0
8,12153.0,3.0,PH,1 Tomato,Uniform,121035.0
9,0.0,3.0,PH,1 Tomato,Uniform,121035.0
10,26056.0,3.0,PH,1 Tomato,Uniform,121035.0
11,20180.0,3.0,PH,1 Tomato,Uniform,121035.0
12,217.0,3.0,PH,1 Tomato,Uniform,121035.0
13,43474.0,3.0,PH,1 Tomato,Uniform,121035.0
14,13.0,3.0,PH,1 Tomato,Uniform,121035.0
15,605.0,3.0,PH,1 Tomato,Uniform,121035.0
16,0.0,3.0,PH,1 Tomato,Uniform,121035.0
17,2814.0,3.0,PH,1 Tomato,Uniform,121035.0
18,56353.0,3.0,PH,1 Tomato,Uniform,121035.0
19,93584.0,3.0,PH,1 Tomato,Uniform,121035.0
20,56284.0,3.0,PH,1 Tomato,Uniform,121035.0
21,0.0,3.0,PH,1 Tomato,Uniform,121035.0
22,153.0,3.0,PH,1 Tomato,Uniform,121035.0
23,175.0,3.0,PH,1 Tomato,Uniform,121035.0
24,2.0,3.0,PH,1 Tomato,Uniform,121035.0
25,15720.0,3.0,PH,1 Tomato,Uniform,121035.0
26,3599.0,3.0,PH,1 Tomato,Uniform,121035.0
27,0.0,3.0,PH,1 Tomato,Uniform,121035.0
28,20214.0,3.0,PH,1 Tomato,Uniform,121035.0
29,0.0,3.0,PH,1 Tomato,Uniform,121035.0
30,10.0,3.0,PH,1 Tomato,Uniform,121035.0
31,0.0,3.0,PH,1 Tomato,Uniform,121035.0
32,358.0,3.0,PH,1 Tomato,Uniform,121035.0
33,43.0,3.0,PH,1 Tomato,Uniform,121035.0
34,0.0,3.0,PH,1 Tomato,Uniform,121035.0
35,1725.0,3.0,PH,1 Tomato,Uniform,121035.0
36,64.0,3.0,PH,1 Tomato,Uniform,121035.0
37,20275.0,3.0,PH,1 Tomato,Uniform,121035.0
38,26140.0,3.0,PH,1 Tomato,Uniform,121035.0
39,18.0,3.0,PH,1 Tomato,Uniform,121035.0
40,0.0,3.0,PH,1 Tomato,Uniform,121035.0
41,0.0,3.0,PH,1 Tomato,Uniform,121035.0
42,56087.0,3.0,PH,1 Tomato,Uniform,121035.0
43,43640.0,3.0,PH,1 Tomato,Uniform,121035.0
44,26002.0,3.0,PH,1 Tomato,Uniform,121035.0
45,852.0,3.0,PH,1 Tomato,Uniform,121035.0
46,0.0,3.0,PH,1 Tomato,Uniform,121035.0
47,349.0,3.0,PH,1 Tomato,Uniform,121035.0
48,72621.0,3.0,PH,1 Tomato,Uniform,121035.0
49,11.0,3.0,PH,1 Tomato,Uniform,121035.0
0,10609.0,1.0,PH,1 Tomato,Uniform,189735.0
1,0.0,1.0,PH,1 Tomato,Uniform,189735.0
2,0.0,1.0,PH,1 Tomato,Uniform,189735.0
3,0.0,1.0,PH,1 Tomato,Uniform,189735.0
4,0.0,1.0,PH,1 Tomato,Uniform,189735.0
5,0.0,1.0,PH,1 Tomato,Uniform,189735.0
6,0.0,1.0,PH,1 Tomato,Uniform,189735.0
7,38013.0,1.0,PH,1 Tomato,Uniform,189735.0
8,13752.0,1.0,PH,1 Tomato,Uniform,189735.0
9,0.0,1.0,PH,1 Tomato,Uniform,189735.0
