,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,10238.0,0.0,No,268.0,0.0,No,89.0,0.0,No,88.0,1
1,10010.0,0.0,No,284.0,0.0,No,74.0,0.0,No,70.0,1
2,10158.0,0.0,No,277.0,0.0,No,82.0,0.0,No,78.0,1
3,10258.0,0.0,No,347.0,0.0,No,165.0,0.0,No,165.0,1
4,10144.0,0.0,No,248.0,0.0,No,40.0,0.0,No,39.0,1
5,10208.0,0.0,No,232.0,0.0,No,64.0,0.0,No,63.0,1
6,10191.0,0.0,No,267.0,0.0,No,83.0,0.0,No,79.0,1
7,10254.0,0.0,No,239.0,0.0,No,27.0,0.0,No,23.0,1
8,10141.0,0.0,No,180.0,0.0,No,15.0,0.0,No,13.0,1
9,10443.0,0.0,No,247.0,0.0,No,77.0,0.0,No,77.0,1
10,10205.0,0.0,No,303.0,0.0,No,122.0,0.0,No,119.0,1
11,10223.0,0.0,No,282.0,0.0,No,77.0,0.0,No,75.0,1
12,10292.0,0.0,No,242.0,0.0,No,54.0,0.0,No,49.0,1
13,10305.0,0.0,No,309.0,0.0,No,146.0,0.0,No,143.0,1
14,10159.0,0.0,No,192.0,0.0,No,18.0,0.0,No,16.0,1
15,10280.0,0.0,No,239.0,0.0,No,61.0,0.0,No,58.0,1
16,10057.0,0.0,No,191.0,0.0,No,29.0,0.0,No,25.0,1
17,10219.0,0.0,No,211.0,0.0,No,8.0,0.0,No,8.0,1
18,10177.0,0.0,No,259.0,0.0,No,61.0,0.0,No,59.0,1
19,10334.0,0.0,No,262.0,0.0,No,82.0,0.0,No,79.0,1
20,10164.0,0.0,No,290.0,0.0,No,97.0,0.0,No,97.0,1
21,10212.0,0.0,No,212.0,0.0,No,30.0,0.0,No,28.0,1
22,10062.0,0.0,No,257.0,0.0,No,64.0,0.0,No,59.0,1
23,10188.0,10188.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
24,10274.0,0.0,No,224.0,0.0,No,26.0,0.0,No,23.0,1
25,10185.0,0.0,No,240.0,0.0,No,32.0,0.0,No,28.0,1
26,10148.0,0.0,No,263.0,0.0,No,50.0,0.0,No,48.0,1
27,10317.0,0.0,No,212.0,0.0,No,45.0,0.0,No,42.0,1
28,10152.0,0.0,No,272.0,0.0,No,72.0,0.0,No,71.0,1
29,10272.0,0.0,No,266.0,0.0,No,86.0,0.0,No,85.0,1
30,10174.0,0.0,No,391.0,0.0,No,222.0,0.0,No,218.0,1
31,10314.0,0.0,No,237.0,0.0,No,41.0,0.0,No,37.0,1
32,10135.0,0.0,No,209.0,0.0,No,15.0,0.0,No,13.0,1
33,10086.0,0.0,No,217.0,0.0,No,18.0,0.0,No,15.0,1
34,10218.0,0.0,No,209.0,0.0,No,33.0,0.0,No,30.0,1
35,10331.0,0.0,No,347.0,0.0,No,167.0,0.0,No,163.0,1
36,10090.0,0.0,No,225.0,0.0,No,37.0,0.0,No,33.0,1
37,10350.0,0.0,No,232.0,0.0,No,22.0,0.0,No,21.0,1
38,10005.0,0.0,No,195.0,0.0,No,38.0,0.0,No,35.0,1
39,10214.0,0.0,No,292.0,0.0,No,62.0,0.0,No,58.0,1
40,10236.0,0.0,No,191.0,0.0,No,27.0,0.0,No,26.0,1
41,10021.0,0.0,No,224.0,0.0,No,45.0,0.0,No,39.0,1
42,10178.0,0.0,No,279.0,0.0,No,107.0,0.0,No,106.0,1
43,10251.0,0.0,No,213.0,0.0,No,26.0,0.0,No,22.0,1
44,10096.0,0.0,No,237.0,0.0,No,58.0,0.0,No,57.0,1
45,10128.0,0.0,No,244.0,0.0,No,71.0,0.0,No,66.0,1
46,10241.0,0.0,No,226.0,0.0,No,44.0,0.0,No,42.0,1
47,10198.0,0.0,No,260.0,0.0,No,79.0,0.0,No,78.0,1
48,10283.0,0.0,No,253.0,0.0,No,20.0,0.0,No,16.0,1
49,10140.0,0.0,No,219.0,0.0,No,40.0,0.0,No,40.0,1
50,10144.0,0.0,No,314.0,0.0,No,118.0,0.0,No,115.0,1
51,10334.0,0.0,No,292.0,0.0,No,81.0,0.0,No,76.0,1
52,10299.0,0.0,No,222.0,0.0,No,41.0,0.0,No,40.0,1
