,Cont,Pick,Type,Mass,Cont Type,HI
4,0.0,3.0,PH,1 Tomato,Uniform,171905.0
5,0.25057593939946116,3.0,PH,1 Tomato,Uniform,171905.0
6,0.05026616860381877,3.0,PH,1 Tomato,Uniform,171905.0
7,0.00011714021683955695,3.0,PH,1 Tomato,Uniform,171905.0
8,0.00035142065051867085,3.0,PH,1 Tomato,Uniform,171905.0
9,0.00016920253543491559,3.0,PH,1 Tomato,Uniform,171905.0
10,0.0,3.0,PH,1 Tomato,Uniform,171905.0
11,0.02413088466894873,3.0,PH,1 Tomato,Uniform,171905.0
12,0.2027436841899754,3.0,PH,1 Tomato,Uniform,171905.0
13,0.8239642852494435,3.0,PH,1 Tomato,Uniform,171905.0
14,0.0,3.0,PH,1 Tomato,Uniform,171905.0
15,0.04867826788666033,3.0,PH,1 Tomato,Uniform,171905.0
16,0.0008590282568234176,3.0,PH,1 Tomato,Uniform,171905.0
17,0.0,3.0,PH,1 Tomato,Uniform,171905.0
18,5.206231859535864e-05,3.0,PH,1 Tomato,Uniform,171905.0
19,0.011193398498002109,3.0,PH,1 Tomato,Uniform,171905.0
20,0.00018221811508375527,3.0,PH,1 Tomato,Uniform,171905.0
21,0.0,3.0,PH,1 Tomato,Uniform,171905.0
22,0.01811768687118481,3.0,PH,1 Tomato,Uniform,171905.0
23,0.06486964896981687,3.0,PH,1 Tomato,Uniform,171905.0
24,0.0009501373143652953,3.0,PH,1 Tomato,Uniform,171905.0
25,0.0,3.0,PH,1 Tomato,Uniform,171905.0
26,0.0,3.0,PH,1 Tomato,Uniform,171905.0
27,0.0002993583319233122,3.0,PH,1 Tomato,Uniform,171905.0
28,0.38461037862321196,3.0,PH,1 Tomato,Uniform,171905.0
29,0.006624930041259388,3.0,PH,1 Tomato,Uniform,171905.0
30,0.00019523369473259492,3.0,PH,1 Tomato,Uniform,171905.0
31,0.38166885762257424,3.0,PH,1 Tomato,Uniform,171905.0
32,0.824016347568039,3.0,PH,1 Tomato,Uniform,171905.0
33,0.002498991292577215,3.0,PH,1 Tomato,Uniform,171905.0
34,0.0,3.0,PH,1 Tomato,Uniform,171905.0
35,5.206231859535864e-05,3.0,PH,1 Tomato,Uniform,171905.0
36,0.007197615545808333,3.0,PH,1 Tomato,Uniform,171905.0
37,0.06412776092983301,3.0,PH,1 Tomato,Uniform,171905.0
38,0.011427678931681222,3.0,PH,1 Tomato,Uniform,171905.0
39,0.0,3.0,PH,1 Tomato,Uniform,171905.0
40,0.0,3.0,PH,1 Tomato,Uniform,171905.0
41,0.0037875336778123415,3.0,PH,1 Tomato,Uniform,171905.0
42,0.0,3.0,PH,1 Tomato,Uniform,171905.0
43,0.6431258216084653,3.0,PH,1 Tomato,Uniform,171905.0
44,0.310252372089391,3.0,PH,1 Tomato,Uniform,171905.0
45,0.3823456677643139,3.0,PH,1 Tomato,Uniform,171905.0
46,0.0,3.0,PH,1 Tomato,Uniform,171905.0
47,0.0,3.0,PH,1 Tomato,Uniform,171905.0
48,0.7349507360310291,3.0,PH,1 Tomato,Uniform,171905.0
49,0.0008980749957699366,3.0,PH,1 Tomato,Uniform,171905.0
0,0.0,1.0,PH,1 Tomato,Uniform,151511.0
1,0.0,1.0,PH,1 Tomato,Uniform,151511.0
2,0.10282441754522972,1.0,PH,1 Tomato,Uniform,151511.0
3,0.26121306781205256,1.0,PH,1 Tomato,Uniform,151511.0
4,0.0,1.0,PH,1 Tomato,Uniform,151511.0
5,0.0,1.0,PH,1 Tomato,Uniform,151511.0
6,0.0,1.0,PH,1 Tomato,Uniform,151511.0
7,0.0,1.0,PH,1 Tomato,Uniform,151511.0
8,0.0,1.0,PH,1 Tomato,Uniform,151511.0
9,0.17012885591565793,1.0,PH,1 Tomato,Uniform,151511.0
10,0.0,1.0,PH,1 Tomato,Uniform,151511.0
11,0.0,1.0,PH,1 Tomato,Uniform,151511.0
12,0.0,1.0,PH,1 Tomato,Uniform,151511.0
13,0.3259273721202655,1.0,PH,1 Tomato,Uniform,151511.0
14,0.0,1.0,PH,1 Tomato,Uniform,151511.0
15,0.08236366002863464,1.0,PH,1 Tomato,Uniform,151511.0
16,0.0,1.0,PH,1 Tomato,Uniform,151511.0
17,0.08258492776259274,1.0,PH,1 Tomato,Uniform,151511.0
18,0.0,1.0,PH,1 Tomato,Uniform,151511.0
19,0.0,1.0,PH,1 Tomato,Uniform,151511.0
20,0.0,1.0,PH,1 Tomato,Uniform,151511.0
21,0.0,1.0,PH,1 Tomato,Uniform,151511.0
22,0.4833398412078615,1.0,PH,1 Tomato,Uniform,151511.0
23,0.0,1.0,PH,1 Tomato,Uniform,151511.0
24,0.2639724066120005,1.0,PH,1 Tomato,Uniform,151511.0
25,0.0,1.0,PH,1 Tomato,Uniform,151511.0
26,0.0,1.0,PH,1 Tomato,Uniform,151511.0
27,0.0,1.0,PH,1 Tomato,Uniform,151511.0
28,0.2629832096837173,1.0,PH,1 Tomato,Uniform,151511.0
29,0.0,1.0,PH,1 Tomato,Uniform,151511.0
30,0.0,1.0,PH,1 Tomato,Uniform,151511.0
31,0.21127163868280618,1.0,PH,1 Tomato,Uniform,151511.0
32,0.06424573734218404,1.0,PH,1 Tomato,Uniform,151511.0
33,0.261265130808278,1.0,PH,1 Tomato,Uniform,151511.0
34,0.0,1.0,PH,1 Tomato,Uniform,151511.0
35,0.2646362098138748,1.0,PH,1 Tomato,Uniform,151511.0
36,0.13153715996355592,1.0,PH,1 Tomato,Uniform,151511.0
37,0.0,1.0,PH,1 Tomato,Uniform,151511.0
38,0.0,1.0,PH,1 Tomato,Uniform,151511.0
39,0.0,1.0,PH,1 Tomato,Uniform,151511.0
40,0.0,1.0,PH,1 Tomato,Uniform,151511.0
41,0.0,1.0,PH,1 Tomato,Uniform,151511.0
42,0.0,1.0,PH,1 Tomato,Uniform,151511.0
43,0.0,1.0,PH,1 Tomato,Uniform,151511.0
44,0.0,1.0,PH,1 Tomato,Uniform,151511.0
45,0.0,1.0,PH,1 Tomato,Uniform,151511.0
46,0.0,1.0,PH,1 Tomato,Uniform,151511.0
47,0.0,1.0,PH,1 Tomato,Uniform,151511.0
48,0.20861642587530912,1.0,PH,1 Tomato,Uniform,151511.0
49,0.0,1.0,PH,1 Tomato,Uniform,151511.0
0,0.02968892359755304,2.0,PH,1 Tomato,Uniform,151511.0
1,0.0,2.0,PH,1 Tomato,Uniform,151511.0
2,0.0030717167773005338,2.0,PH,1 Tomato,Uniform,151511.0
3,0.008694520369647274,2.0,PH,1 Tomato,Uniform,151511.0
4,0.3679942730704152,2.0,PH,1 Tomato,Uniform,151511.0
5,0.0,2.0,PH,1 Tomato,Uniform,151511.0
6,0.0,2.0,PH,1 Tomato,Uniform,151511.0
7,0.23781075100872054,2.0,PH,1 Tomato,Uniform,151511.0
8,0.2998047637641546,2.0,PH,1 Tomato,Uniform,151511.0
9,0.004945984641416113,2.0,PH,1 Tomato,Uniform,151511.0
10,0.0,2.0,PH,1 Tomato,Uniform,151511.0
11,0.0,2.0,PH,1 Tomato,Uniform,151511.0
12,0.2401926330860341,2.0,PH,1 Tomato,Uniform,151511.0
13,0.011050370948848106,2.0,PH,1 Tomato,Uniform,151511.0
14,0.0,2.0,PH,1 Tomato,Uniform,151511.0
15,0.002355850579200833,2.0,PH,1 Tomato,Uniform,151511.0
16,0.0,2.0,PH,1 Tomato,Uniform,151511.0
17,0.0,2.0,PH,1 Tomato,Uniform,151511.0
18,0.0,2.0,PH,1 Tomato,Uniform,151511.0
19,0.0,2.0,PH,1 Tomato,Uniform,151511.0
20,0.23950279838604713,2.0,PH,1 Tomato,Uniform,151511.0
21,0.0,2.0,PH,1 Tomato,Uniform,151511.0
22,0.017922686450605234,2.0,PH,1 Tomato,Uniform,151511.0
23,0.15218013796694,2.0,PH,1 Tomato,Uniform,151511.0
24,0.008590394377196407,2.0,PH,1 Tomato,Uniform,151511.0
25,0.2999479370037746,2.0,PH,1 Tomato,Uniform,151511.0
26,0.09534036183782377,2.0,PH,1 Tomato,Uniform,151511.0
27,0.07369517115710009,2.0,PH,1 Tomato,Uniform,151511.0
28,0.0,2.0,PH,1 Tomato,Uniform,151511.0
29,0.038591695952102045,2.0,PH,1 Tomato,Uniform,151511.0
30,0.6287387739164388,2.0,PH,1 Tomato,Uniform,151511.0
31,0.006507874528179097,2.0,PH,1 Tomato,Uniform,151511.0
32,0.0019263308603410126,2.0,PH,1 Tomato,Uniform,151511.0
33,0.007431992711180529,2.0,PH,1 Tomato,Uniform,151511.0
34,0.0,2.0,PH,1 Tomato,Uniform,151511.0
35,0.008108811662111155,2.0,PH,1 Tomato,Uniform,151511.0
36,0.0037485357282311597,2.0,PH,1 Tomato,Uniform,151511.0
37,0.0,2.0,PH,1 Tomato,Uniform,151511.0
38,0.0,2.0,PH,1 Tomato,Uniform,151511.0
39,0.4455160744500846,2.0,PH,1 Tomato,Uniform,151511.0
40,0.0,2.0,PH,1 Tomato,Uniform,151511.0
41,0.3657815957308343,2.0,PH,1 Tomato,Uniform,151511.0
42,0.3663282571912014,2.0,PH,1 Tomato,Uniform,151511.0
43,0.0,2.0,PH,1 Tomato,Uniform,151511.0
44,0.023181049069373943,2.0,PH,1 Tomato,Uniform,151511.0
45,0.030222569308863724,2.0,PH,1 Tomato,Uniform,151511.0
46,0.0,2.0,PH,1 Tomato,Uniform,151511.0
47,0.0,2.0,PH,1 Tomato,Uniform,151511.0
48,0.006026291813093844,2.0,PH,1 Tomato,Uniform,151511.0
49,0.4463230508915788,2.0,PH,1 Tomato,Uniform,151511.0
0,0.000846012677174578,3.0,PH,1 Tomato,Uniform,151511.0
1,0.04485168746990147,3.0,PH,1 Tomato,Uniform,151511.0
2,7.809347789303797e-05,3.0,PH,1 Tomato,Uniform,151511.0
3,0.00022126485403027425,3.0,PH,1 Tomato,Uniform,151511.0
4,0.0,3.0,PH,1 Tomato,Uniform,151511.0
5,0.05717744139735263,3.0,PH,1 Tomato,Uniform,151511.0
6,0.0,3.0,PH,1 Tomato,Uniform,151511.0
7,0.007744269891059598,3.0,PH,1 Tomato,Uniform,151511.0
8,0.009462326404706433,3.0,PH,1 Tomato,Uniform,151511.0
9,0.00016920253543491559,3.0,PH,1 Tomato,Uniform,151511.0
10,0.14128411708815453,3.0,PH,1 Tomato,Uniform,151511.0
11,0.0,3.0,PH,1 Tomato,Uniform,151511.0
12,0.0074058648201897675,3.0,PH,1 Tomato,Uniform,151511.0
13,0.0002472960133279536,3.0,PH,1 Tomato,Uniform,151511.0
14,0.0,3.0,PH,1 Tomato,Uniform,151511.0
15,2.603115929767932e-05,3.0,PH,1 Tomato,Uniform,151511.0
16,0.7828220379794614,3.0,PH,1 Tomato,Uniform,151511.0
17,0.0,3.0,PH,1 Tomato,Uniform,151511.0
18,0.14164855331832202,3.0,PH,1 Tomato,Uniform,151511.0
19,0.22442763988494227,3.0,PH,1 Tomato,Uniform,151511.0
20,0.007562051775975843,3.0,PH,1 Tomato,Uniform,151511.0
21,0.04382345667764314,3.0,PH,1 Tomato,Uniform,151511.0
22,0.0004945920266559072,3.0,PH,1 Tomato,Uniform,151511.0
23,0.004477359399200844,3.0,PH,1 Tomato,Uniform,151511.0
24,0.0002603115929767932,3.0,PH,1 Tomato,Uniform,151511.0
25,0.009813747055225105,3.0,PH,1 Tomato,Uniform,151511.0
26,0.002954536580286603,3.0,PH,1 Tomato,Uniform,151511.0
27,0.0,3.0,PH,1 Tomato,Uniform,151511.0
28,0.0,3.0,PH,1 Tomato,Uniform,151511.0
29,0.001379651442777004,3.0,PH,1 Tomato,Uniform,151511.0
30,0.0,3.0,PH,1 Tomato,Uniform,151511.0
31,9.110905754187763e-05,3.0,PH,1 Tomato,Uniform,151511.0
32,3.9046738946518984e-05,3.0,PH,1 Tomato,Uniform,151511.0
33,0.0002733271726256329,3.0,PH,1 Tomato,Uniform,151511.0
34,0.0,3.0,PH,1 Tomato,Uniform,151511.0
35,0.0002993583319233122,3.0,PH,1 Tomato,Uniform,151511.0
36,0.00011714021683955695,3.0,PH,1 Tomato,Uniform,151511.0
37,0.5999140971743177,3.0,PH,1 Tomato,Uniform,151511.0
38,0.17930262524241516,3.0,PH,1 Tomato,Uniform,151511.0
39,0.015852976012286708,3.0,PH,1 Tomato,Uniform,151511.0
40,0.6003566268823782,3.0,PH,1 Tomato,Uniform,151511.0
41,0.0,3.0,PH,1 Tomato,Uniform,151511.0
42,0.01267717457796983,3.0,PH,1 Tomato,Uniform,151511.0
43,0.05754187762752014,3.0,PH,1 Tomato,Uniform,151511.0
44,0.0006117322434954641,3.0,PH,1 Tomato,Uniform,151511.0
45,0.0009501373143652953,3.0,PH,1 Tomato,Uniform,151511.0
46,0.6898907992867462,3.0,PH,1 Tomato,Uniform,151511.0
47,0.2247269982168656,3.0,PH,1 Tomato,Uniform,151511.0
48,0.00014317137613723628,3.0,PH,1 Tomato,Uniform,151511.0
49,0.01692025354349156,3.0,PH,1 Tomato,Uniform,151511.0
0,0.0,1.0,PH,1 Tomato,Uniform,138869.0
1,0.09772224391513731,1.0,PH,1 Tomato,Uniform,138869.0
2,0.0,1.0,PH,1 Tomato,Uniform,138869.0
3,0.0,1.0,PH,1 Tomato,Uniform,138869.0
4,0.09588702329819081,1.0,PH,1 Tomato,Uniform,138869.0
5,0.0,1.0,PH,1 Tomato,Uniform,138869.0
6,0.3747234153325524,1.0,PH,1 Tomato,Uniform,138869.0
7,0.3024860080697644,1.0,PH,1 Tomato,Uniform,138869.0
8,0.0,1.0,PH,1 Tomato,Uniform,138869.0
9,0.0,1.0,PH,1 Tomato,Uniform,138869.0
10,0.0,1.0,PH,1 Tomato,Uniform,138869.0
11,0.0,1.0,PH,1 Tomato,Uniform,138869.0
12,0.0,1.0,PH,1 Tomato,Uniform,138869.0
13,0.0,1.0,PH,1 Tomato,Uniform,138869.0
14,0.0,1.0,PH,1 Tomato,Uniform,138869.0
15,0.3716516985552519,1.0,PH,1 Tomato,Uniform,138869.0
16,0.0,1.0,PH,1 Tomato,Uniform,138869.0
17,0.0,1.0,PH,1 Tomato,Uniform,138869.0
18,0.0,1.0,PH,1 Tomato,Uniform,138869.0
19,0.0,1.0,PH,1 Tomato,Uniform,138869.0
20,0.04512560197839385,1.0,PH,1 Tomato,Uniform,138869.0
21,0.0,1.0,PH,1 Tomato,Uniform,138869.0
22,0.0,1.0,PH,1 Tomato,Uniform,138869.0
23,0.0,1.0,PH,1 Tomato,Uniform,138869.0
24,0.09644670050761421,1.0,PH,1 Tomato,Uniform,138869.0
25,0.0,1.0,PH,1 Tomato,Uniform,138869.0
26,0.0,1.0,PH,1 Tomato,Uniform,138869.0
27,0.0,1.0,PH,1 Tomato,Uniform,138869.0
28,0.0,1.0,PH,1 Tomato,Uniform,138869.0
29,0.046062735910451645,1.0,PH,1 Tomato,Uniform,138869.0
30,0.0,1.0,PH,1 Tomato,Uniform,138869.0
31,0.0,1.0,PH,1 Tomato,Uniform,138869.0
32,0.0,1.0,PH,1 Tomato,Uniform,138869.0
33,0.12314200182220487,1.0,PH,1 Tomato,Uniform,138869.0
34,0.0,1.0,PH,1 Tomato,Uniform,138869.0
35,0.0,1.0,PH,1 Tomato,Uniform,138869.0
36,0.24538591695952103,1.0,PH,1 Tomato,Uniform,138869.0
37,0.2449824287387739,1.0,PH,1 Tomato,Uniform,138869.0
38,0.0,1.0,PH,1 Tomato,Uniform,138869.0
39,0.0,1.0,PH,1 Tomato,Uniform,138869.0
40,0.4537680593518157,1.0,PH,1 Tomato,Uniform,138869.0
41,0.2413119875048809,1.0,PH,1 Tomato,Uniform,138869.0
42,0.05898737472341533,1.0,PH,1 Tomato,Uniform,138869.0
43,0.0,1.0,PH,1 Tomato,Uniform,138869.0
44,0.0,1.0,PH,1 Tomato,Uniform,138869.0
45,0.0,1.0,PH,1 Tomato,Uniform,138869.0
46,0.0,1.0,PH,1 Tomato,Uniform,138869.0
47,0.15588962644800208,1.0,PH,1 Tomato,Uniform,138869.0
48,0.4533906026291813,1.0,PH,1 Tomato,Uniform,138869.0
49,0.0,1.0,PH,1 Tomato,Uniform,138869.0
0,0.036261876871013926,2.0,PH,1 Tomato,Uniform,138869.0
1,0.0,2.0,PH,1 Tomato,Uniform,138869.0
2,0.06731745411948457,2.0,PH,1 Tomato,Uniform,138869.0
3,0.5955746453208383,2.0,PH,1 Tomato,Uniform,138869.0
4,0.0,2.0,PH,1 Tomato,Uniform,138869.0
5,0.4188988676298321,2.0,PH,1 Tomato,Uniform,138869.0
6,0.0,2.0,PH,1 Tomato,Uniform,138869.0
7,0.010178315762072107,2.0,PH,1 Tomato,Uniform,138869.0
8,0.0,2.0,PH,1 Tomato,Uniform,138869.0
9,0.0,2.0,PH,1 Tomato,Uniform,138869.0
10,0.0,2.0,PH,1 Tomato,Uniform,138869.0
11,0.0,2.0,PH,1 Tomato,Uniform,138869.0
12,0.0,2.0,PH,1 Tomato,Uniform,138869.0
13,0.06604191071196147,2.0,PH,1 Tomato,Uniform,138869.0
14,0.22122868671092022,2.0,PH,1 Tomato,Uniform,138869.0
15,0.012573213588442015,2.0,PH,1 Tomato,Uniform,138869.0
16,0.0,2.0,PH,1 Tomato,Uniform,138869.0
17,0.08685409345307822,2.0,PH,1 Tomato,Uniform,138869.0
18,0.5030587010282441,2.0,PH,1 Tomato,Uniform,138869.0
19,0.0,2.0,PH,1 Tomato,Uniform,138869.0
20,0.0013276064037485357,2.0,PH,1 Tomato,Uniform,138869.0
21,0.0,2.0,PH,1 Tomato,Uniform,138869.0
22,0.0,2.0,PH,1 Tomato,Uniform,138869.0
23,0.0,2.0,PH,1 Tomato,Uniform,138869.0
24,0.003084732526356892,2.0,PH,1 Tomato,Uniform,138869.0
25,0.17545229727970846,2.0,PH,1 Tomato,Uniform,138869.0
26,0.1414421449954445,2.0,PH,1 Tomato,Uniform,138869.0
27,0.0,2.0,PH,1 Tomato,Uniform,138869.0
28,0.2787452817909671,2.0,PH,1 Tomato,Uniform,138869.0
29,0.0011063386697904465,2.0,PH,1 Tomato,Uniform,138869.0
30,0.0,2.0,PH,1 Tomato,Uniform,138869.0
31,0.0,2.0,PH,1 Tomato,Uniform,138869.0
32,0.0857087075361187,2.0,PH,1 Tomato,Uniform,138869.0
33,0.0,2.0,PH,1 Tomato,Uniform,138869.0
34,0.0,2.0,PH,1 Tomato,Uniform,138869.0
35,0.0,2.0,PH,1 Tomato,Uniform,138869.0
36,0.007939606924378497,2.0,PH,1 Tomato,Uniform,138869.0
37,0.0,2.0,PH,1 Tomato,Uniform,138869.0
38,0.11114148119224261,2.0,PH,1 Tomato,Uniform,138869.0
39,0.0,2.0,PH,1 Tomato,Uniform,138869.0
40,0.01692047377326565,2.0,PH,1 Tomato,Uniform,138869.0
41,0.007353898216842379,2.0,PH,1 Tomato,Uniform,138869.0
42,0.0,2.0,PH,1 Tomato,Uniform,138869.0
43,0.11244305609787843,2.0,PH,1 Tomato,Uniform,138869.0
44,0.0,2.0,PH,1 Tomato,Uniform,138869.0
45,0.0,2.0,PH,1 Tomato,Uniform,138869.0
46,0.0,2.0,PH,1 Tomato,Uniform,138869.0
47,0.0,2.0,PH,1 Tomato,Uniform,138869.0
48,0.0,2.0,PH,1 Tomato,Uniform,138869.0
49,0.0,2.0,PH,1 Tomato,Uniform,138869.0
0,0.0008590282568234176,3.0,PH,1 Tomato,Uniform,138869.0
1,0.0,3.0,PH,1 Tomato,Uniform,138869.0
2,0.0018872590490817509,3.0,PH,1 Tomato,Uniform,138869.0
3,0.0,3.0,PH,1 Tomato,Uniform,138869.0
4,0.0,3.0,PH,1 Tomato,Uniform,138869.0
5,0.0,3.0,PH,1 Tomato,Uniform,138869.0
6,0.0,3.0,PH,1 Tomato,Uniform,138869.0
7,0.00018221811508375527,3.0,PH,1 Tomato,Uniform,138869.0
8,0.47890825317905533,3.0,PH,1 Tomato,Uniform,138869.0
9,0.2097070193021046,3.0,PH,1 Tomato,Uniform,138869.0
10,0.032617042599992194,3.0,PH,1 Tomato,Uniform,138869.0
11,0.20779372909372518,3.0,PH,1 Tomato,Uniform,138869.0
12,0.053272767502700734,3.0,PH,1 Tomato,Uniform,138869.0
13,0.0021996329606539028,3.0,PH,1 Tomato,Uniform,138869.0
14,0.0,3.0,PH,1 Tomato,Uniform,138869.0
15,0.00031237391157215187,3.0,PH,1 Tomato,Uniform,138869.0
16,0.209433692129479,3.0,PH,1 Tomato,Uniform,138869.0
17,0.0026031159297679324,3.0,PH,1 Tomato,Uniform,138869.0
18,0.018508154260649997,3.0,PH,1 Tomato,Uniform,138869.0
19,0.4776066952141714,3.0,PH,1 Tomato,Uniform,138869.0
20,0.0,3.0,PH,1 Tomato,Uniform,138869.0
21,0.13203003995782953,3.0,PH,1 Tomato,Uniform,138869.0
22,0.04123335632752405,3.0,PH,1 Tomato,Uniform,138869.0
23,0.32434824484908437,3.0,PH,1 Tomato,Uniform,138869.0
24,0.00011714021683955695,3.0,PH,1 Tomato,Uniform,138869.0
25,0.0054014655542684595,3.0,PH,1 Tomato,Uniform,138869.0
26,0.0039697517928960965,3.0,PH,1 Tomato,Uniform,138869.0
27,0.05258294178131223,3.0,PH,1 Tomato,Uniform,138869.0
28,0.0,3.0,PH,1 Tomato,Uniform,138869.0
29,1.301557964883966e-05,3.0,PH,1 Tomato,Uniform,138869.0
30,0.05098202548450495,3.0,PH,1 Tomato,Uniform,138869.0
31,0.7532766721765953,3.0,PH,1 Tomato,Uniform,138869.0
32,0.0,3.0,PH,1 Tomato,Uniform,138869.0
33,0.0,3.0,PH,1 Tomato,Uniform,138869.0
34,0.2630969270216449,3.0,PH,1 Tomato,Uniform,138869.0
35,0.05249183272377035,3.0,PH,1 Tomato,Uniform,138869.0
36,0.0002472960133279536,3.0,PH,1 Tomato,Uniform,138869.0
37,0.0,3.0,PH,1 Tomato,Uniform,138869.0
38,0.003540237664484388,3.0,PH,1 Tomato,Uniform,138869.0
39,0.0,3.0,PH,1 Tomato,Uniform,138869.0
40,0.0004295141284117088,3.0,PH,1 Tomato,Uniform,138869.0
41,0.00020824927438143457,3.0,PH,1 Tomato,Uniform,138869.0
42,0.0,3.0,PH,1 Tomato,Uniform,138869.0
43,0.003371035129049472,3.0,PH,1 Tomato,Uniform,138869.0
44,0.567908786817821,3.0,PH,1 Tomato,Uniform,138869.0
45,0.5673491168929208,3.0,PH,1 Tomato,Uniform,138869.0
46,0.030990095143887234,3.0,PH,1 Tomato,Uniform,138869.0
47,0.0,3.0,PH,1 Tomato,Uniform,138869.0
48,0.0,3.0,PH,1 Tomato,Uniform,138869.0
49,0.568064973773607,3.0,PH,1 Tomato,Uniform,138869.0
0,0.0,1.0,PH,1 Tomato,Uniform,155394.0
1,0.17100091110243396,1.0,PH,1 Tomato,Uniform,155394.0
2,0.0,1.0,PH,1 Tomato,Uniform,155394.0
3,0.0,1.0,PH,1 Tomato,Uniform,155394.0
4,0.0,1.0,PH,1 Tomato,Uniform,155394.0
5,0.0,1.0,PH,1 Tomato,Uniform,155394.0
6,0.06636730443837043,1.0,PH,1 Tomato,Uniform,155394.0
7,0.0,1.0,PH,1 Tomato,Uniform,155394.0
8,0.0,1.0,PH,1 Tomato,Uniform,155394.0
9,0.33115970324092153,1.0,PH,1 Tomato,Uniform,155394.0
10,0.0,1.0,PH,1 Tomato,Uniform,155394.0
11,0.0,1.0,PH,1 Tomato,Uniform,155394.0
12,0.0,1.0,PH,1 Tomato,Uniform,155394.0
13,0.06380320187426787,1.0,PH,1 Tomato,Uniform,155394.0
14,0.0,1.0,PH,1 Tomato,Uniform,155394.0
15,0.0,1.0,PH,1 Tomato,Uniform,155394.0
16,0.21736300924118182,1.0,PH,1 Tomato,Uniform,155394.0
17,0.0,1.0,PH,1 Tomato,Uniform,155394.0
18,0.0,1.0,PH,1 Tomato,Uniform,155394.0
19,0.0,1.0,PH,1 Tomato,Uniform,155394.0
20,0.0,1.0,PH,1 Tomato,Uniform,155394.0
21,0.0,1.0,PH,1 Tomato,Uniform,155394.0
22,0.0,1.0,PH,1 Tomato,Uniform,155394.0
23,0.2685149030326695,1.0,PH,1 Tomato,Uniform,155394.0
24,0.0,1.0,PH,1 Tomato,Uniform,155394.0
25,0.04990238188207732,1.0,PH,1 Tomato,Uniform,155394.0
26,0.0,1.0,PH,1 Tomato,Uniform,155394.0
27,0.13615775087856305,1.0,PH,1 Tomato,Uniform,155394.0
28,0.0,1.0,PH,1 Tomato,Uniform,155394.0
29,0.06518287127424183,1.0,PH,1 Tomato,Uniform,155394.0
30,0.0,1.0,PH,1 Tomato,Uniform,155394.0
31,0.0,1.0,PH,1 Tomato,Uniform,155394.0
32,0.0,1.0,PH,1 Tomato,Uniform,155394.0
33,0.0,1.0,PH,1 Tomato,Uniform,155394.0
34,0.0,1.0,PH,1 Tomato,Uniform,155394.0
35,0.49001692047377327,1.0,PH,1 Tomato,Uniform,155394.0
36,0.0,1.0,PH,1 Tomato,Uniform,155394.0
37,0.0,1.0,PH,1 Tomato,Uniform,155394.0
38,0.0,1.0,PH,1 Tomato,Uniform,155394.0
39,0.0,1.0,PH,1 Tomato,Uniform,155394.0
40,0.0,1.0,PH,1 Tomato,Uniform,155394.0
41,0.0,1.0,PH,1 Tomato,Uniform,155394.0
42,0.0,1.0,PH,1 Tomato,Uniform,155394.0
43,0.40377456722634386,1.0,PH,1 Tomato,Uniform,155394.0
44,0.0,1.0,PH,1 Tomato,Uniform,155394.0
45,0.0,1.0,PH,1 Tomato,Uniform,155394.0
46,0.0,1.0,PH,1 Tomato,Uniform,155394.0
47,0.2707536118703631,1.0,PH,1 Tomato,Uniform,155394.0
48,0.0,1.0,PH,1 Tomato,Uniform,155394.0
49,0.0,1.0,PH,1 Tomato,Uniform,155394.0
0,0.0,2.0,PH,1 Tomato,Uniform,155394.0
1,0.005362488611219575,2.0,PH,1 Tomato,Uniform,155394.0
2,0.0,2.0,PH,1 Tomato,Uniform,155394.0
3,0.0,2.0,PH,1 Tomato,Uniform,155394.0
4,0.031159703240921516,2.0,PH,1 Tomato,Uniform,155394.0
5,0.1232851750618248,2.0,PH,1 Tomato,Uniform,155394.0
6,0.002095535598073669,2.0,PH,1 Tomato,Uniform,155394.0
7,0.03982819211245607,2.0,PH,1 Tomato,Uniform,155394.0
8,0.024821033450475073,2.0,PH,1 Tomato,Uniform,155394.0
9,0.011623063907327867,2.0,PH,1 Tomato,Uniform,155394.0
10,0.0,2.0,PH,1 Tomato,Uniform,155394.0
11,0.0,2.0,PH,1 Tomato,Uniform,155394.0
12,0.4556423272159313,2.0,PH,1 Tomato,Uniform,155394.0
13,0.0019263308603410126,2.0,PH,1 Tomato,Uniform,155394.0
14,0.03938565664453989,2.0,PH,1 Tomato,Uniform,155394.0
15,0.03951581413510347,2.0,PH,1 Tomato,Uniform,155394.0
16,0.005935181569699337,2.0,PH,1 Tomato,Uniform,155394.0
17,0.0,2.0,PH,1 Tomato,Uniform,155394.0
18,0.15469217753481712,2.0,PH,1 Tomato,Uniform,155394.0
19,0.0,2.0,PH,1 Tomato,Uniform,155394.0
20,0.12286867109202135,2.0,PH,1 Tomato,Uniform,155394.0
21,0.0,2.0,PH,1 Tomato,Uniform,155394.0
22,0.3718469347910972,2.0,PH,1 Tomato,Uniform,155394.0
23,0.0,2.0,PH,1 Tomato,Uniform,155394.0
24,0.07614213197969544,2.0,PH,1 Tomato,Uniform,155394.0
25,0.001613952882988416,2.0,PH,1 Tomato,Uniform,155394.0
26,0.6353247429389561,2.0,PH,1 Tomato,Uniform,155394.0
27,0.004021866458414682,2.0,PH,1 Tomato,Uniform,155394.0
28,0.24668749186515684,2.0,PH,1 Tomato,Uniform,155394.0
29,0.0018352206169465052,2.0,PH,1 Tomato,Uniform,155394.0
