,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,10148.0,10148.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
1,10312.0,10312.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
2,10250.0,10250.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
3,10487.0,0.0,No,357.0,0.0,No,173.0,0.0,No,167.0,1
4,10377.0,0.0,No,244.0,187.0,No,57.0,0.0,No,57.0,1
5,10051.0,10051.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
6,10030.0,10030.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
7,10305.0,10305.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
8,10196.0,0.0,No,220.0,0.0,No,22.0,0.0,No,20.0,1
9,10356.0,10356.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
10,10463.0,10463.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
11,10145.0,10145.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
12,10182.0,0.0,No,246.0,0.0,No,42.0,0.0,No,38.0,1
13,10124.0,10124.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
14,10122.0,10122.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
15,10232.0,10232.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
16,10308.0,10308.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
17,10231.0,0.0,No,224.0,0.0,No,19.0,0.0,No,17.0,1
18,10228.0,10228.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
19,10168.0,10168.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
20,10330.0,0.0,No,314.0,0.0,No,120.0,0.0,No,117.0,1
21,10261.0,0.0,No,198.0,0.0,No,19.0,0.0,No,17.0,1
22,10292.0,10292.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
23,10082.0,10082.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
24,10151.0,10151.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
25,10272.0,10272.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
26,10133.0,0.0,No,262.0,0.0,No,60.0,0.0,No,54.0,1
27,10237.0,10237.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
28,10231.0,10231.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
29,10153.0,10153.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
30,10025.0,10025.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
31,10227.0,10227.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
