,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,4747.0,0.0,No,205.0,0.0,No,113.0,0.0,No,113.0,1
1,4771.0,0.0,No,157.0,0.0,No,65.0,0.0,No,63.0,1
2,4736.0,0.0,No,158.0,0.0,No,76.0,0.0,No,75.0,1
3,4573.0,0.0,No,248.0,0.0,No,175.0,0.0,No,175.0,1
4,4734.0,0.0,No,135.0,0.0,No,51.0,0.0,No,49.0,1
5,4808.0,0.0,No,157.0,0.0,No,67.0,0.0,No,67.0,1
6,4770.0,0.0,No,158.0,0.0,No,72.0,0.0,No,71.0,1
7,4789.0,0.0,No,119.0,0.0,No,19.0,0.0,No,19.0,1
8,4701.0,0.0,No,93.0,0.0,No,17.0,0.0,No,16.0,1
9,4727.0,0.0,No,158.0,0.0,No,58.0,0.0,No,57.0,1
10,4811.0,0.0,No,181.0,0.0,No,88.0,0.0,No,88.0,1
11,4855.0,0.0,No,136.0,0.0,No,60.0,0.0,No,59.0,1
12,4802.0,0.0,No,130.0,0.0,No,42.0,0.0,No,42.0,1
13,4713.0,0.0,No,186.0,0.0,No,101.0,0.0,No,98.0,1
14,4592.0,0.0,No,96.0,0.0,No,21.0,0.0,No,21.0,1
15,4651.0,0.0,No,118.0,0.0,No,36.0,0.0,No,36.0,1
16,4732.0,0.0,No,113.0,0.0,No,32.0,0.0,No,29.0,1
17,4785.0,0.0,No,104.0,0.0,No,20.0,0.0,No,19.0,1
18,4686.0,0.0,No,161.0,0.0,No,73.0,0.0,No,72.0,1
19,4655.0,0.0,No,155.0,0.0,No,71.0,0.0,No,69.0,1
20,4830.0,0.0,No,202.0,0.0,No,109.0,0.0,No,108.0,1
21,4648.0,0.0,No,110.0,0.0,No,19.0,0.0,No,17.0,1
22,4720.0,4720.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
23,4835.0,0.0,No,162.0,0.0,No,67.0,0.0,No,66.0,1
24,4733.0,0.0,No,110.0,0.0,No,20.0,0.0,No,18.0,1
25,4819.0,4819.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
26,4689.0,0.0,No,146.0,0.0,No,51.0,0.0,No,51.0,1
27,4754.0,0.0,No,131.0,0.0,No,42.0,0.0,No,41.0,1
28,4786.0,0.0,No,161.0,0.0,No,77.0,0.0,No,76.0,1
29,4710.0,0.0,No,157.0,0.0,No,60.0,0.0,No,56.0,1
30,4649.0,0.0,No,311.0,0.0,No,229.0,0.0,No,228.0,1
31,4769.0,0.0,No,138.0,0.0,No,61.0,0.0,No,61.0,1
32,4718.0,0.0,No,101.0,0.0,No,14.0,0.0,No,12.0,1
33,4837.0,0.0,No,97.0,0.0,No,15.0,0.0,No,13.0,1
34,4607.0,0.0,No,88.0,0.0,No,19.0,0.0,No,18.0,1
35,4653.0,0.0,No,221.0,0.0,No,142.0,0.0,No,137.0,1
36,4692.0,0.0,No,102.0,0.0,No,17.0,0.0,No,15.0,1
37,4726.0,0.0,No,115.0,0.0,No,25.0,0.0,No,24.0,1
38,4648.0,0.0,No,130.0,0.0,No,40.0,0.0,No,38.0,1
39,4890.0,0.0,No,140.0,0.0,No,54.0,0.0,No,53.0,1
40,4855.0,4855.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
41,4732.0,0.0,No,122.0,0.0,No,37.0,0.0,No,36.0,1
42,4812.0,0.0,No,191.0,0.0,No,116.0,0.0,No,114.0,1
43,4728.0,0.0,No,104.0,0.0,No,22.0,0.0,No,22.0,1
44,4770.0,0.0,No,145.0,0.0,No,43.0,0.0,No,43.0,1
45,4807.0,0.0,No,197.0,0.0,No,94.0,0.0,No,92.0,1
46,4745.0,0.0,No,118.0,0.0,No,33.0,0.0,No,33.0,1
47,4688.0,0.0,No,163.0,0.0,No,67.0,0.0,No,65.0,1
48,4663.0,0.0,No,143.0,0.0,No,47.0,0.0,No,46.0,1
49,4661.0,0.0,No,131.0,0.0,No,28.0,0.0,No,28.0,1
50,4715.0,0.0,No,209.0,0.0,No,123.0,0.0,No,119.0,1
51,4843.0,0.0,No,175.0,0.0,No,98.0,0.0,No,96.0,1
52,4849.0,0.0,No,127.0,0.0,No,34.0,0.0,No,33.0,1
53,4605.0,0.0,No,144.0,0.0,No,73.0,0.0,No,73.0,1
54,4623.0,0.0,No,91.0,0.0,No,19.0,0.0,No,19.0,1
