,Cont,Pick,Type,Mass,Cont Type,HI
32,9763.0,1.0,PH,1 Tomato,Uniform,136615.0
33,0.0,1.0,PH,1 Tomato,Uniform,136615.0
34,0.0,1.0,PH,1 Tomato,Uniform,136615.0
35,0.0,1.0,PH,1 Tomato,Uniform,136615.0
36,0.0,1.0,PH,1 Tomato,Uniform,136615.0
37,0.0,1.0,PH,1 Tomato,Uniform,136615.0
38,0.0,1.0,PH,1 Tomato,Uniform,136615.0
39,0.0,1.0,PH,1 Tomato,Uniform,136615.0
40,0.0,1.0,PH,1 Tomato,Uniform,136615.0
41,0.0,1.0,PH,1 Tomato,Uniform,136615.0
42,0.0,1.0,PH,1 Tomato,Uniform,136615.0
43,5804.0,1.0,PH,1 Tomato,Uniform,136615.0
44,0.0,1.0,PH,1 Tomato,Uniform,136615.0
45,0.0,1.0,PH,1 Tomato,Uniform,136615.0
46,9612.0,1.0,PH,1 Tomato,Uniform,136615.0
47,0.0,1.0,PH,1 Tomato,Uniform,136615.0
48,0.0,1.0,PH,1 Tomato,Uniform,136615.0
49,9695.0,1.0,PH,1 Tomato,Uniform,136615.0
0,68269.0,2.0,PH,1 Tomato,Uniform,136615.0
1,0.0,2.0,PH,1 Tomato,Uniform,136615.0
2,203.0,2.0,PH,1 Tomato,Uniform,136615.0
3,6818.0,2.0,PH,1 Tomato,Uniform,136615.0
4,6801.0,2.0,PH,1 Tomato,Uniform,136615.0
5,0.0,2.0,PH,1 Tomato,Uniform,136615.0
6,0.0,2.0,PH,1 Tomato,Uniform,136615.0
7,24625.0,2.0,PH,1 Tomato,Uniform,136615.0
8,5316.0,2.0,PH,1 Tomato,Uniform,136615.0
9,0.0,2.0,PH,1 Tomato,Uniform,136615.0
10,0.0,2.0,PH,1 Tomato,Uniform,136615.0
11,0.0,2.0,PH,1 Tomato,Uniform,136615.0
12,0.0,2.0,PH,1 Tomato,Uniform,136615.0
13,8916.0,2.0,PH,1 Tomato,Uniform,136615.0
14,447.0,2.0,PH,1 Tomato,Uniform,136615.0
15,2695.0,2.0,PH,1 Tomato,Uniform,136615.0
16,52846.0,2.0,PH,1 Tomato,Uniform,136615.0
17,0.0,2.0,PH,1 Tomato,Uniform,136615.0
18,1613.0,2.0,PH,1 Tomato,Uniform,136615.0
19,159.0,2.0,PH,1 Tomato,Uniform,136615.0
20,1017.0,2.0,PH,1 Tomato,Uniform,136615.0
21,1289.0,2.0,PH,1 Tomato,Uniform,136615.0
22,784.0,2.0,PH,1 Tomato,Uniform,136615.0
23,14673.0,2.0,PH,1 Tomato,Uniform,136615.0
24,67955.0,2.0,PH,1 Tomato,Uniform,136615.0
25,68292.0,2.0,PH,1 Tomato,Uniform,136615.0
26,2194.0,2.0,PH,1 Tomato,Uniform,136615.0
27,0.0,2.0,PH,1 Tomato,Uniform,136615.0
28,595.0,2.0,PH,1 Tomato,Uniform,136615.0
29,0.0,2.0,PH,1 Tomato,Uniform,136615.0
30,0.0,2.0,PH,1 Tomato,Uniform,136615.0
31,85.0,2.0,PH,1 Tomato,Uniform,136615.0
32,232.0,2.0,PH,1 Tomato,Uniform,136615.0
33,0.0,2.0,PH,1 Tomato,Uniform,136615.0
34,0.0,2.0,PH,1 Tomato,Uniform,136615.0
35,0.0,2.0,PH,1 Tomato,Uniform,136615.0
36,31771.0,2.0,PH,1 Tomato,Uniform,136615.0
37,0.0,2.0,PH,1 Tomato,Uniform,136615.0
38,0.0,2.0,PH,1 Tomato,Uniform,136615.0
39,2631.0,2.0,PH,1 Tomato,Uniform,136615.0
40,0.0,2.0,PH,1 Tomato,Uniform,136615.0
41,68239.0,2.0,PH,1 Tomato,Uniform,136615.0
42,0.0,2.0,PH,1 Tomato,Uniform,136615.0
43,191.0,2.0,PH,1 Tomato,Uniform,136615.0
44,0.0,2.0,PH,1 Tomato,Uniform,136615.0
45,11383.0,2.0,PH,1 Tomato,Uniform,136615.0
46,265.0,2.0,PH,1 Tomato,Uniform,136615.0
47,41006.0,2.0,PH,1 Tomato,Uniform,136615.0
48,0.0,2.0,PH,1 Tomato,Uniform,136615.0
49,280.0,2.0,PH,1 Tomato,Uniform,136615.0
0,0.0,3.0,PH,1 Tomato,Uniform,136615.0
1,0.0,3.0,PH,1 Tomato,Uniform,136615.0
2,5.0,3.0,PH,1 Tomato,Uniform,136615.0
3,170.0,3.0,PH,1 Tomato,Uniform,136615.0
4,188.0,3.0,PH,1 Tomato,Uniform,136615.0
5,0.0,3.0,PH,1 Tomato,Uniform,136615.0
6,81739.0,3.0,PH,1 Tomato,Uniform,136615.0
7,0.0,3.0,PH,1 Tomato,Uniform,136615.0
8,157.0,3.0,PH,1 Tomato,Uniform,136615.0
9,13760.0,3.0,PH,1 Tomato,Uniform,136615.0
10,82039.0,3.0,PH,1 Tomato,Uniform,136615.0
11,10744.0,3.0,PH,1 Tomato,Uniform,136615.0
12,17493.0,3.0,PH,1 Tomato,Uniform,136615.0
13,259.0,3.0,PH,1 Tomato,Uniform,136615.0
14,7.0,3.0,PH,1 Tomato,Uniform,136615.0
15,84.0,3.0,PH,1 Tomato,Uniform,136615.0
16,0.0,3.0,PH,1 Tomato,Uniform,136615.0
17,38086.0,3.0,PH,1 Tomato,Uniform,136615.0
18,53.0,3.0,PH,1 Tomato,Uniform,136615.0
19,5.0,3.0,PH,1 Tomato,Uniform,136615.0
20,22.0,3.0,PH,1 Tomato,Uniform,136615.0
21,31.0,3.0,PH,1 Tomato,Uniform,136615.0
22,18.0,3.0,PH,1 Tomato,Uniform,136615.0
23,430.0,3.0,PH,1 Tomato,Uniform,136615.0
24,0.0,3.0,PH,1 Tomato,Uniform,136615.0
25,1952.0,3.0,PH,1 Tomato,Uniform,136615.0
26,66.0,3.0,PH,1 Tomato,Uniform,136615.0
27,0.0,3.0,PH,1 Tomato,Uniform,136615.0
28,19.0,3.0,PH,1 Tomato,Uniform,136615.0
29,63174.0,3.0,PH,1 Tomato,Uniform,136615.0
30,49209.0,3.0,PH,1 Tomato,Uniform,136615.0
31,3.0,3.0,PH,1 Tomato,Uniform,136615.0
32,12.0,3.0,PH,1 Tomato,Uniform,136615.0
33,81750.0,3.0,PH,1 Tomato,Uniform,136615.0
34,37626.0,3.0,PH,1 Tomato,Uniform,136615.0
35,63509.0,3.0,PH,1 Tomato,Uniform,136615.0
36,0.0,3.0,PH,1 Tomato,Uniform,136615.0
37,136615.0,3.0,PH,1 Tomato,Uniform,136615.0
38,0.0,3.0,PH,1 Tomato,Uniform,136615.0
39,79.0,3.0,PH,1 Tomato,Uniform,136615.0
40,13688.0,3.0,PH,1 Tomato,Uniform,136615.0
41,1856.0,3.0,PH,1 Tomato,Uniform,136615.0
42,0.0,3.0,PH,1 Tomato,Uniform,136615.0
43,3.0,3.0,PH,1 Tomato,Uniform,136615.0
44,3216.0,3.0,PH,1 Tomato,Uniform,136615.0
45,285.0,3.0,PH,1 Tomato,Uniform,136615.0
46,4.0,3.0,PH,1 Tomato,Uniform,136615.0
47,1213.0,3.0,PH,1 Tomato,Uniform,136615.0
48,63665.0,3.0,PH,1 Tomato,Uniform,136615.0
49,7.0,3.0,PH,1 Tomato,Uniform,136615.0
0,0.0,1.0,PH,1 Tomato,Uniform,120818.0
1,24517.0,1.0,PH,1 Tomato,Uniform,120818.0
2,6677.0,1.0,PH,1 Tomato,Uniform,120818.0
3,0.0,1.0,PH,1 Tomato,Uniform,120818.0
4,0.0,1.0,PH,1 Tomato,Uniform,120818.0
5,0.0,1.0,PH,1 Tomato,Uniform,120818.0
6,0.0,1.0,PH,1 Tomato,Uniform,120818.0
7,0.0,1.0,PH,1 Tomato,Uniform,120818.0
8,0.0,1.0,PH,1 Tomato,Uniform,120818.0
9,0.0,1.0,PH,1 Tomato,Uniform,120818.0
10,0.0,1.0,PH,1 Tomato,Uniform,120818.0
11,0.0,1.0,PH,1 Tomato,Uniform,120818.0
12,0.0,1.0,PH,1 Tomato,Uniform,120818.0
13,0.0,1.0,PH,1 Tomato,Uniform,120818.0
14,14259.0,1.0,PH,1 Tomato,Uniform,120818.0
15,0.0,1.0,PH,1 Tomato,Uniform,120818.0
16,0.0,1.0,PH,1 Tomato,Uniform,120818.0
17,0.0,1.0,PH,1 Tomato,Uniform,120818.0
18,0.0,1.0,PH,1 Tomato,Uniform,120818.0
19,5116.0,1.0,PH,1 Tomato,Uniform,120818.0
20,30970.0,1.0,PH,1 Tomato,Uniform,120818.0
21,40653.0,1.0,PH,1 Tomato,Uniform,120818.0
22,24288.0,1.0,PH,1 Tomato,Uniform,120818.0
23,0.0,1.0,PH,1 Tomato,Uniform,120818.0
24,0.0,1.0,PH,1 Tomato,Uniform,120818.0
25,0.0,1.0,PH,1 Tomato,Uniform,120818.0
26,0.0,1.0,PH,1 Tomato,Uniform,120818.0
27,0.0,1.0,PH,1 Tomato,Uniform,120818.0
28,18764.0,1.0,PH,1 Tomato,Uniform,120818.0
29,0.0,1.0,PH,1 Tomato,Uniform,120818.0
30,0.0,1.0,PH,1 Tomato,Uniform,120818.0
31,3141.0,1.0,PH,1 Tomato,Uniform,120818.0
32,8829.0,1.0,PH,1 Tomato,Uniform,120818.0
33,0.0,1.0,PH,1 Tomato,Uniform,120818.0
34,0.0,1.0,PH,1 Tomato,Uniform,120818.0
35,0.0,1.0,PH,1 Tomato,Uniform,120818.0
36,0.0,1.0,PH,1 Tomato,Uniform,120818.0
37,0.0,1.0,PH,1 Tomato,Uniform,120818.0
38,0.0,1.0,PH,1 Tomato,Uniform,120818.0
39,0.0,1.0,PH,1 Tomato,Uniform,120818.0
40,0.0,1.0,PH,1 Tomato,Uniform,120818.0
41,0.0,1.0,PH,1 Tomato,Uniform,120818.0
42,0.0,1.0,PH,1 Tomato,Uniform,120818.0
43,5193.0,1.0,PH,1 Tomato,Uniform,120818.0
44,0.0,1.0,PH,1 Tomato,Uniform,120818.0
45,0.0,1.0,PH,1 Tomato,Uniform,120818.0
46,8708.0,1.0,PH,1 Tomato,Uniform,120818.0
47,0.0,1.0,PH,1 Tomato,Uniform,120818.0
48,0.0,1.0,PH,1 Tomato,Uniform,120818.0
49,8574.0,1.0,PH,1 Tomato,Uniform,120818.0
0,60402.0,2.0,PH,1 Tomato,Uniform,120818.0
1,0.0,2.0,PH,1 Tomato,Uniform,120818.0
2,211.0,2.0,PH,1 Tomato,Uniform,120818.0
3,6047.0,2.0,PH,1 Tomato,Uniform,120818.0
4,6054.0,2.0,PH,1 Tomato,Uniform,120818.0
5,0.0,2.0,PH,1 Tomato,Uniform,120818.0
6,0.0,2.0,PH,1 Tomato,Uniform,120818.0
7,21420.0,2.0,PH,1 Tomato,Uniform,120818.0
8,4637.0,2.0,PH,1 Tomato,Uniform,120818.0
9,0.0,2.0,PH,1 Tomato,Uniform,120818.0
10,0.0,2.0,PH,1 Tomato,Uniform,120818.0
11,0.0,2.0,PH,1 Tomato,Uniform,120818.0
12,0.0,2.0,PH,1 Tomato,Uniform,120818.0
13,7824.0,2.0,PH,1 Tomato,Uniform,120818.0
14,426.0,2.0,PH,1 Tomato,Uniform,120818.0
15,2466.0,2.0,PH,1 Tomato,Uniform,120818.0
16,46733.0,2.0,PH,1 Tomato,Uniform,120818.0
17,0.0,2.0,PH,1 Tomato,Uniform,120818.0
18,1429.0,2.0,PH,1 Tomato,Uniform,120818.0
19,148.0,2.0,PH,1 Tomato,Uniform,120818.0
20,875.0,2.0,PH,1 Tomato,Uniform,120818.0
21,0.0,2.0,PH,1 Tomato,Uniform,120818.0
22,655.0,2.0,PH,1 Tomato,Uniform,120818.0
23,12971.0,2.0,PH,1 Tomato,Uniform,120818.0
24,60226.0,2.0,PH,1 Tomato,Uniform,120818.0
25,60540.0,2.0,PH,1 Tomato,Uniform,120818.0
26,1940.0,2.0,PH,1 Tomato,Uniform,120818.0
27,0.0,2.0,PH,1 Tomato,Uniform,120818.0
28,510.0,2.0,PH,1 Tomato,Uniform,120818.0
29,0.0,2.0,PH,1 Tomato,Uniform,120818.0
30,0.0,2.0,PH,1 Tomato,Uniform,120818.0
31,74.0,2.0,PH,1 Tomato,Uniform,120818.0
32,0.0,2.0,PH,1 Tomato,Uniform,120818.0
33,0.0,2.0,PH,1 Tomato,Uniform,120818.0
34,0.0,2.0,PH,1 Tomato,Uniform,120818.0
35,0.0,2.0,PH,1 Tomato,Uniform,120818.0
36,28010.0,2.0,PH,1 Tomato,Uniform,120818.0
37,0.0,2.0,PH,1 Tomato,Uniform,120818.0
38,0.0,2.0,PH,1 Tomato,Uniform,120818.0
39,2353.0,2.0,PH,1 Tomato,Uniform,120818.0
40,0.0,2.0,PH,1 Tomato,Uniform,120818.0
41,60367.0,2.0,PH,1 Tomato,Uniform,120818.0
42,0.0,2.0,PH,1 Tomato,Uniform,120818.0
43,144.0,2.0,PH,1 Tomato,Uniform,120818.0
44,0.0,2.0,PH,1 Tomato,Uniform,120818.0
45,10232.0,2.0,PH,1 Tomato,Uniform,120818.0
46,252.0,2.0,PH,1 Tomato,Uniform,120818.0
47,36124.0,2.0,PH,1 Tomato,Uniform,120818.0
48,0.0,2.0,PH,1 Tomato,Uniform,120818.0
49,231.0,2.0,PH,1 Tomato,Uniform,120818.0
0,0.0,3.0,PH,1 Tomato,Uniform,120818.0
1,0.0,3.0,PH,1 Tomato,Uniform,120818.0
2,11.0,3.0,PH,1 Tomato,Uniform,120818.0
3,167.0,3.0,PH,1 Tomato,Uniform,120818.0
4,145.0,3.0,PH,1 Tomato,Uniform,120818.0
5,0.0,3.0,PH,1 Tomato,Uniform,120818.0
6,71952.0,3.0,PH,1 Tomato,Uniform,120818.0
7,0.0,3.0,PH,1 Tomato,Uniform,120818.0
8,118.0,3.0,PH,1 Tomato,Uniform,120818.0
9,12162.0,3.0,PH,1 Tomato,Uniform,120818.0
10,72148.0,3.0,PH,1 Tomato,Uniform,120818.0
11,9421.0,3.0,PH,1 Tomato,Uniform,120818.0
12,15475.0,3.0,PH,1 Tomato,Uniform,120818.0
13,226.0,3.0,PH,1 Tomato,Uniform,120818.0
14,12.0,3.0,PH,1 Tomato,Uniform,120818.0
15,72.0,3.0,PH,1 Tomato,Uniform,120818.0
16,0.0,3.0,PH,1 Tomato,Uniform,120818.0
17,33623.0,3.0,PH,1 Tomato,Uniform,120818.0
18,44.0,3.0,PH,1 Tomato,Uniform,120818.0
19,5.0,3.0,PH,1 Tomato,Uniform,120818.0
20,24.0,3.0,PH,1 Tomato,Uniform,120818.0
21,0.0,3.0,PH,1 Tomato,Uniform,120818.0
22,21.0,3.0,PH,1 Tomato,Uniform,120818.0
23,376.0,3.0,PH,1 Tomato,Uniform,120818.0
24,0.0,3.0,PH,1 Tomato,Uniform,120818.0
25,0.0,3.0,PH,1 Tomato,Uniform,120818.0
26,44.0,3.0,PH,1 Tomato,Uniform,120818.0
27,0.0,3.0,PH,1 Tomato,Uniform,120818.0
28,21.0,3.0,PH,1 Tomato,Uniform,120818.0
29,56295.0,3.0,PH,1 Tomato,Uniform,120818.0
30,43773.0,3.0,PH,1 Tomato,Uniform,120818.0
31,2.0,3.0,PH,1 Tomato,Uniform,120818.0
32,0.0,3.0,PH,1 Tomato,Uniform,120818.0
33,72243.0,3.0,PH,1 Tomato,Uniform,120818.0
34,33251.0,3.0,PH,1 Tomato,Uniform,120818.0
35,56146.0,3.0,PH,1 Tomato,Uniform,120818.0
36,0.0,3.0,PH,1 Tomato,Uniform,120818.0
37,120818.0,3.0,PH,1 Tomato,Uniform,120818.0
38,0.0,3.0,PH,1 Tomato,Uniform,120818.0
39,80.0,3.0,PH,1 Tomato,Uniform,120818.0
40,12163.0,3.0,PH,1 Tomato,Uniform,120818.0
41,1663.0,3.0,PH,1 Tomato,Uniform,120818.0
42,0.0,3.0,PH,1 Tomato,Uniform,120818.0
43,8.0,3.0,PH,1 Tomato,Uniform,120818.0
44,2847.0,3.0,PH,1 Tomato,Uniform,120818.0
45,296.0,3.0,PH,1 Tomato,Uniform,120818.0
46,2.0,3.0,PH,1 Tomato,Uniform,120818.0
47,994.0,3.0,PH,1 Tomato,Uniform,120818.0
48,55975.0,3.0,PH,1 Tomato,Uniform,120818.0
49,7.0,3.0,PH,1 Tomato,Uniform,120818.0
0,0.0,1.0,PH,1 Tomato,Uniform,121403.0
1,24253.0,1.0,PH,1 Tomato,Uniform,121403.0
2,6724.0,1.0,PH,1 Tomato,Uniform,121403.0
3,0.0,1.0,PH,1 Tomato,Uniform,121403.0
4,0.0,1.0,PH,1 Tomato,Uniform,121403.0
5,0.0,1.0,PH,1 Tomato,Uniform,121403.0
6,0.0,1.0,PH,1 Tomato,Uniform,121403.0
7,0.0,1.0,PH,1 Tomato,Uniform,121403.0
8,0.0,1.0,PH,1 Tomato,Uniform,121403.0
9,0.0,1.0,PH,1 Tomato,Uniform,121403.0
10,0.0,1.0,PH,1 Tomato,Uniform,121403.0
11,0.0,1.0,PH,1 Tomato,Uniform,121403.0
12,0.0,1.0,PH,1 Tomato,Uniform,121403.0
13,0.0,1.0,PH,1 Tomato,Uniform,121403.0
14,14460.0,1.0,PH,1 Tomato,Uniform,121403.0
15,0.0,1.0,PH,1 Tomato,Uniform,121403.0
16,0.0,1.0,PH,1 Tomato,Uniform,121403.0
17,0.0,1.0,PH,1 Tomato,Uniform,121403.0
18,0.0,1.0,PH,1 Tomato,Uniform,121403.0
19,5252.0,1.0,PH,1 Tomato,Uniform,121403.0
20,31338.0,1.0,PH,1 Tomato,Uniform,121403.0
21,40701.0,1.0,PH,1 Tomato,Uniform,121403.0
22,24026.0,1.0,PH,1 Tomato,Uniform,121403.0
23,0.0,1.0,PH,1 Tomato,Uniform,121403.0
24,0.0,1.0,PH,1 Tomato,Uniform,121403.0
25,0.0,1.0,PH,1 Tomato,Uniform,121403.0
26,0.0,1.0,PH,1 Tomato,Uniform,121403.0
27,0.0,1.0,PH,1 Tomato,Uniform,121403.0
28,18855.0,1.0,PH,1 Tomato,Uniform,121403.0
29,0.0,1.0,PH,1 Tomato,Uniform,121403.0
30,0.0,1.0,PH,1 Tomato,Uniform,121403.0
31,3095.0,1.0,PH,1 Tomato,Uniform,121403.0
32,8673.0,1.0,PH,1 Tomato,Uniform,121403.0
33,0.0,1.0,PH,1 Tomato,Uniform,121403.0
34,0.0,1.0,PH,1 Tomato,Uniform,121403.0
35,0.0,1.0,PH,1 Tomato,Uniform,121403.0
36,0.0,1.0,PH,1 Tomato,Uniform,121403.0
37,0.0,1.0,PH,1 Tomato,Uniform,121403.0
38,0.0,1.0,PH,1 Tomato,Uniform,121403.0
39,0.0,1.0,PH,1 Tomato,Uniform,121403.0
40,0.0,1.0,PH,1 Tomato,Uniform,121403.0
41,0.0,1.0,PH,1 Tomato,Uniform,121403.0
42,0.0,1.0,PH,1 Tomato,Uniform,121403.0
43,5172.0,1.0,PH,1 Tomato,Uniform,121403.0
44,0.0,1.0,PH,1 Tomato,Uniform,121403.0
45,0.0,1.0,PH,1 Tomato,Uniform,121403.0
46,8687.0,1.0,PH,1 Tomato,Uniform,121403.0
47,0.0,1.0,PH,1 Tomato,Uniform,121403.0
48,0.0,1.0,PH,1 Tomato,Uniform,121403.0
49,8756.0,1.0,PH,1 Tomato,Uniform,121403.0
0,60433.0,2.0,PH,1 Tomato,Uniform,121403.0
1,671.0,2.0,PH,1 Tomato,Uniform,121403.0
2,175.0,2.0,PH,1 Tomato,Uniform,121403.0
3,6138.0,2.0,PH,1 Tomato,Uniform,121403.0
4,6114.0,2.0,PH,1 Tomato,Uniform,121403.0
5,0.0,2.0,PH,1 Tomato,Uniform,121403.0
6,0.0,2.0,PH,1 Tomato,Uniform,121403.0
7,21852.0,2.0,PH,1 Tomato,Uniform,121403.0
8,4688.0,2.0,PH,1 Tomato,Uniform,121403.0
9,0.0,2.0,PH,1 Tomato,Uniform,121403.0
10,0.0,2.0,PH,1 Tomato,Uniform,121403.0
11,0.0,2.0,PH,1 Tomato,Uniform,121403.0
12,0.0,2.0,PH,1 Tomato,Uniform,121403.0
13,7817.0,2.0,PH,1 Tomato,Uniform,121403.0
14,373.0,2.0,PH,1 Tomato,Uniform,121403.0
15,2448.0,2.0,PH,1 Tomato,Uniform,121403.0
16,46989.0,2.0,PH,1 Tomato,Uniform,121403.0
17,0.0,2.0,PH,1 Tomato,Uniform,121403.0
18,1412.0,2.0,PH,1 Tomato,Uniform,121403.0
19,0.0,2.0,PH,1 Tomato,Uniform,121403.0
20,0.0,2.0,PH,1 Tomato,Uniform,121403.0
21,0.0,2.0,PH,1 Tomato,Uniform,121403.0
22,678.0,2.0,PH,1 Tomato,Uniform,121403.0
23,13163.0,2.0,PH,1 Tomato,Uniform,121403.0
24,60998.0,2.0,PH,1 Tomato,Uniform,121403.0
25,60897.0,2.0,PH,1 Tomato,Uniform,121403.0
26,1912.0,2.0,PH,1 Tomato,Uniform,121403.0
27,0.0,2.0,PH,1 Tomato,Uniform,121403.0
28,569.0,2.0,PH,1 Tomato,Uniform,121403.0
29,0.0,2.0,PH,1 Tomato,Uniform,121403.0
30,0.0,2.0,PH,1 Tomato,Uniform,121403.0
31,95.0,2.0,PH,1 Tomato,Uniform,121403.0
32,238.0,2.0,PH,1 Tomato,Uniform,121403.0
33,0.0,2.0,PH,1 Tomato,Uniform,121403.0
34,0.0,2.0,PH,1 Tomato,Uniform,121403.0
35,0.0,2.0,PH,1 Tomato,Uniform,121403.0
36,28099.0,2.0,PH,1 Tomato,Uniform,121403.0
37,0.0,2.0,PH,1 Tomato,Uniform,121403.0
38,0.0,2.0,PH,1 Tomato,Uniform,121403.0
39,2467.0,2.0,PH,1 Tomato,Uniform,121403.0
40,0.0,2.0,PH,1 Tomato,Uniform,121403.0
41,60829.0,2.0,PH,1 Tomato,Uniform,121403.0
42,0.0,2.0,PH,1 Tomato,Uniform,121403.0
43,146.0,2.0,PH,1 Tomato,Uniform,121403.0
44,0.0,2.0,PH,1 Tomato,Uniform,121403.0
45,10066.0,2.0,PH,1 Tomato,Uniform,121403.0
46,243.0,2.0,PH,1 Tomato,Uniform,121403.0
47,36610.0,2.0,PH,1 Tomato,Uniform,121403.0
48,0.0,2.0,PH,1 Tomato,Uniform,121403.0
49,0.0,2.0,PH,1 Tomato,Uniform,121403.0
0,0.0,3.0,PH,1 Tomato,Uniform,121403.0
1,22.0,3.0,PH,1 Tomato,Uniform,121403.0
2,7.0,3.0,PH,1 Tomato,Uniform,121403.0
3,0.0,3.0,PH,1 Tomato,Uniform,121403.0
4,166.0,3.0,PH,1 Tomato,Uniform,121403.0
5,0.0,3.0,PH,1 Tomato,Uniform,121403.0
6,72876.0,3.0,PH,1 Tomato,Uniform,121403.0
7,0.0,3.0,PH,1 Tomato,Uniform,121403.0
8,116.0,3.0,PH,1 Tomato,Uniform,121403.0
9,12191.0,3.0,PH,1 Tomato,Uniform,121403.0
10,73062.0,3.0,PH,1 Tomato,Uniform,121403.0
11,9374.0,3.0,PH,1 Tomato,Uniform,121403.0
12,15837.0,3.0,PH,1 Tomato,Uniform,121403.0
13,0.0,3.0,PH,1 Tomato,Uniform,121403.0
14,12.0,3.0,PH,1 Tomato,Uniform,121403.0
15,65.0,3.0,PH,1 Tomato,Uniform,121403.0
16,0.0,3.0,PH,1 Tomato,Uniform,121403.0
17,33716.0,3.0,PH,1 Tomato,Uniform,121403.0
18,42.0,3.0,PH,1 Tomato,Uniform,121403.0
19,0.0,3.0,PH,1 Tomato,Uniform,121403.0
20,0.0,3.0,PH,1 Tomato,Uniform,121403.0
21,0.0,3.0,PH,1 Tomato,Uniform,121403.0
22,15.0,3.0,PH,1 Tomato,Uniform,121403.0
23,355.0,3.0,PH,1 Tomato,Uniform,121403.0
24,0.0,3.0,PH,1 Tomato,Uniform,121403.0
25,0.0,3.0,PH,1 Tomato,Uniform,121403.0
26,54.0,3.0,PH,1 Tomato,Uniform,121403.0
27,0.0,3.0,PH,1 Tomato,Uniform,121403.0
28,22.0,3.0,PH,1 Tomato,Uniform,121403.0
29,56735.0,3.0,PH,1 Tomato,Uniform,121403.0
30,43688.0,3.0,PH,1 Tomato,Uniform,121403.0
31,2.0,3.0,PH,1 Tomato,Uniform,121403.0
32,5.0,3.0,PH,1 Tomato,Uniform,121403.0
33,72787.0,3.0,PH,1 Tomato,Uniform,121403.0
34,33700.0,3.0,PH,1 Tomato,Uniform,121403.0
35,56427.0,3.0,PH,1 Tomato,Uniform,121403.0
36,0.0,3.0,PH,1 Tomato,Uniform,121403.0
37,121403.0,3.0,PH,1 Tomato,Uniform,121403.0
38,0.0,3.0,PH,1 Tomato,Uniform,121403.0
39,75.0,3.0,PH,1 Tomato,Uniform,121403.0
40,12195.0,3.0,PH,1 Tomato,Uniform,121403.0
41,1658.0,3.0,PH,1 Tomato,Uniform,121403.0
42,0.0,3.0,PH,1 Tomato,Uniform,121403.0
43,10.0,3.0,PH,1 Tomato,Uniform,121403.0
44,2805.0,3.0,PH,1 Tomato,Uniform,121403.0
45,248.0,3.0,PH,1 Tomato,Uniform,121403.0
46,10.0,3.0,PH,1 Tomato,Uniform,121403.0
47,994.0,3.0,PH,1 Tomato,Uniform,121403.0
48,56478.0,3.0,PH,1 Tomato,Uniform,121403.0
49,0.0,3.0,PH,1 Tomato,Uniform,121403.0
0,0.0,1.0,PH,1 Tomato,Uniform,122851.0
1,24613.0,1.0,PH,1 Tomato,Uniform,122851.0
2,6718.0,1.0,PH,1 Tomato,Uniform,122851.0
3,0.0,1.0,PH,1 Tomato,Uniform,122851.0
4,0.0,1.0,PH,1 Tomato,Uniform,122851.0
5,0.0,1.0,PH,1 Tomato,Uniform,122851.0
6,0.0,1.0,PH,1 Tomato,Uniform,122851.0
7,0.0,1.0,PH,1 Tomato,Uniform,122851.0
8,0.0,1.0,PH,1 Tomato,Uniform,122851.0
9,0.0,1.0,PH,1 Tomato,Uniform,122851.0
10,0.0,1.0,PH,1 Tomato,Uniform,122851.0
11,0.0,1.0,PH,1 Tomato,Uniform,122851.0
12,0.0,1.0,PH,1 Tomato,Uniform,122851.0
13,0.0,1.0,PH,1 Tomato,Uniform,122851.0
14,14723.0,1.0,PH,1 Tomato,Uniform,122851.0
15,0.0,1.0,PH,1 Tomato,Uniform,122851.0
16,0.0,1.0,PH,1 Tomato,Uniform,122851.0
17,0.0,1.0,PH,1 Tomato,Uniform,122851.0
18,0.0,1.0,PH,1 Tomato,Uniform,122851.0
19,5251.0,1.0,PH,1 Tomato,Uniform,122851.0
20,31747.0,1.0,PH,1 Tomato,Uniform,122851.0
21,40747.0,1.0,PH,1 Tomato,Uniform,122851.0
22,24548.0,1.0,PH,1 Tomato,Uniform,122851.0
23,0.0,1.0,PH,1 Tomato,Uniform,122851.0
24,0.0,1.0,PH,1 Tomato,Uniform,122851.0
25,0.0,1.0,PH,1 Tomato,Uniform,122851.0
26,0.0,1.0,PH,1 Tomato,Uniform,122851.0
27,0.0,1.0,PH,1 Tomato,Uniform,122851.0
28,19120.0,1.0,PH,1 Tomato,Uniform,122851.0
29,0.0,1.0,PH,1 Tomato,Uniform,122851.0
30,0.0,1.0,PH,1 Tomato,Uniform,122851.0
31,3198.0,1.0,PH,1 Tomato,Uniform,122851.0
32,8955.0,1.0,PH,1 Tomato,Uniform,122851.0
33,0.0,1.0,PH,1 Tomato,Uniform,122851.0
34,0.0,1.0,PH,1 Tomato,Uniform,122851.0
35,0.0,1.0,PH,1 Tomato,Uniform,122851.0
36,0.0,1.0,PH,1 Tomato,Uniform,122851.0
37,0.0,1.0,PH,1 Tomato,Uniform,122851.0
38,0.0,1.0,PH,1 Tomato,Uniform,122851.0
39,0.0,1.0,PH,1 Tomato,Uniform,122851.0
40,0.0,1.0,PH,1 Tomato,Uniform,122851.0
41,0.0,1.0,PH,1 Tomato,Uniform,122851.0
