,Cont,Pick,Type,Mass,Cont Type,HI
41,1467.0,2.0,PH,1 Tomato,Uniform,120416.0
42,0.0,2.0,PH,1 Tomato,Uniform,120416.0
43,60366.0,2.0,PH,1 Tomato,Uniform,120416.0
44,0.0,2.0,PH,1 Tomato,Uniform,120416.0
45,4601.0,2.0,PH,1 Tomato,Uniform,120416.0
46,95.0,2.0,PH,1 Tomato,Uniform,120416.0
47,0.0,2.0,PH,1 Tomato,Uniform,120416.0
48,701.0,2.0,PH,1 Tomato,Uniform,120416.0
49,1115.0,2.0,PH,1 Tomato,Uniform,120416.0
0,723.0,3.0,PH,1 Tomato,Uniform,120416.0
1,0.0,3.0,PH,1 Tomato,Uniform,120416.0
2,4.0,3.0,PH,1 Tomato,Uniform,120416.0
3,23.0,3.0,PH,1 Tomato,Uniform,120416.0
4,574.0,3.0,PH,1 Tomato,Uniform,120416.0
5,1665.0,3.0,PH,1 Tomato,Uniform,120416.0
6,0.0,3.0,PH,1 Tomato,Uniform,120416.0
7,617.0,3.0,PH,1 Tomato,Uniform,120416.0
8,1.0,3.0,PH,1 Tomato,Uniform,120416.0
9,2732.0,3.0,PH,1 Tomato,Uniform,120416.0
10,0.0,3.0,PH,1 Tomato,Uniform,120416.0
11,65.0,3.0,PH,1 Tomato,Uniform,120416.0
12,33626.0,3.0,PH,1 Tomato,Uniform,120416.0
13,72432.0,3.0,PH,1 Tomato,Uniform,120416.0
14,0.0,3.0,PH,1 Tomato,Uniform,120416.0
15,0.0,3.0,PH,1 Tomato,Uniform,120416.0
16,120416.0,3.0,PH,1 Tomato,Uniform,120416.0
17,0.0,3.0,PH,1 Tomato,Uniform,120416.0
18,25.0,3.0,PH,1 Tomato,Uniform,120416.0
19,33541.0,3.0,PH,1 Tomato,Uniform,120416.0
20,12.0,3.0,PH,1 Tomato,Uniform,120416.0
21,0.0,3.0,PH,1 Tomato,Uniform,120416.0
22,56150.0,3.0,PH,1 Tomato,Uniform,120416.0
23,6.0,3.0,PH,1 Tomato,Uniform,120416.0
24,0.0,3.0,PH,1 Tomato,Uniform,120416.0
25,4.0,3.0,PH,1 Tomato,Uniform,120416.0
26,6.0,3.0,PH,1 Tomato,Uniform,120416.0
27,20063.0,3.0,PH,1 Tomato,Uniform,120416.0
28,283.0,3.0,PH,1 Tomato,Uniform,120416.0
29,122.0,3.0,PH,1 Tomato,Uniform,120416.0
30,9281.0,3.0,PH,1 Tomato,Uniform,120416.0
31,2106.0,3.0,PH,1 Tomato,Uniform,120416.0
32,0.0,3.0,PH,1 Tomato,Uniform,120416.0
33,163.0,3.0,PH,1 Tomato,Uniform,120416.0
34,6.0,3.0,PH,1 Tomato,Uniform,120416.0
35,15593.0,3.0,PH,1 Tomato,Uniform,120416.0
36,120416.0,3.0,PH,1 Tomato,Uniform,120416.0
37,120416.0,3.0,PH,1 Tomato,Uniform,120416.0
38,44.0,3.0,PH,1 Tomato,Uniform,120416.0
39,64.0,3.0,PH,1 Tomato,Uniform,120416.0
40,0.0,3.0,PH,1 Tomato,Uniform,120416.0
41,40.0,3.0,PH,1 Tomato,Uniform,120416.0
42,15662.0,3.0,PH,1 Tomato,Uniform,120416.0
43,1700.0,3.0,PH,1 Tomato,Uniform,120416.0
44,0.0,3.0,PH,1 Tomato,Uniform,120416.0
45,122.0,3.0,PH,1 Tomato,Uniform,120416.0
46,5.0,3.0,PH,1 Tomato,Uniform,120416.0
47,93392.0,3.0,PH,1 Tomato,Uniform,120416.0
48,19.0,3.0,PH,1 Tomato,Uniform,120416.0
49,23.0,3.0,PH,1 Tomato,Uniform,120416.0
0,32000.0,1.0,PH,1 Tomato,Uniform,123578.0
1,0.0,1.0,PH,1 Tomato,Uniform,123578.0
2,0.0,1.0,PH,1 Tomato,Uniform,123578.0
3,4096.0,1.0,PH,1 Tomato,Uniform,123578.0
4,0.0,1.0,PH,1 Tomato,Uniform,123578.0
5,0.0,1.0,PH,1 Tomato,Uniform,123578.0
6,0.0,1.0,PH,1 Tomato,Uniform,123578.0
7,0.0,1.0,PH,1 Tomato,Uniform,123578.0
8,0.0,1.0,PH,1 Tomato,Uniform,123578.0
9,5192.0,1.0,PH,1 Tomato,Uniform,123578.0
10,0.0,1.0,PH,1 Tomato,Uniform,123578.0
11,0.0,1.0,PH,1 Tomato,Uniform,123578.0
12,0.0,1.0,PH,1 Tomato,Uniform,123578.0
13,0.0,1.0,PH,1 Tomato,Uniform,123578.0
14,0.0,1.0,PH,1 Tomato,Uniform,123578.0
15,31909.0,1.0,PH,1 Tomato,Uniform,123578.0
16,8847.0,1.0,PH,1 Tomato,Uniform,123578.0
17,0.0,1.0,PH,1 Tomato,Uniform,123578.0
18,0.0,1.0,PH,1 Tomato,Uniform,123578.0
19,0.0,1.0,PH,1 Tomato,Uniform,123578.0
20,0.0,1.0,PH,1 Tomato,Uniform,123578.0
21,0.0,1.0,PH,1 Tomato,Uniform,123578.0
22,0.0,1.0,PH,1 Tomato,Uniform,123578.0
23,4189.0,1.0,PH,1 Tomato,Uniform,123578.0
24,0.0,1.0,PH,1 Tomato,Uniform,123578.0
25,0.0,1.0,PH,1 Tomato,Uniform,123578.0
26,14951.0,1.0,PH,1 Tomato,Uniform,123578.0
27,0.0,1.0,PH,1 Tomato,Uniform,123578.0
28,24608.0,1.0,PH,1 Tomato,Uniform,123578.0
29,0.0,1.0,PH,1 Tomato,Uniform,123578.0
30,0.0,1.0,PH,1 Tomato,Uniform,123578.0
31,41018.0,1.0,PH,1 Tomato,Uniform,123578.0
32,0.0,1.0,PH,1 Tomato,Uniform,123578.0
33,0.0,1.0,PH,1 Tomato,Uniform,123578.0
34,41192.0,1.0,PH,1 Tomato,Uniform,123578.0
35,0.0,1.0,PH,1 Tomato,Uniform,123578.0
36,0.0,1.0,PH,1 Tomato,Uniform,123578.0
37,0.0,1.0,PH,1 Tomato,Uniform,123578.0
38,0.0,1.0,PH,1 Tomato,Uniform,123578.0
39,0.0,1.0,PH,1 Tomato,Uniform,123578.0
40,0.0,1.0,PH,1 Tomato,Uniform,123578.0
41,0.0,1.0,PH,1 Tomato,Uniform,123578.0
42,0.0,1.0,PH,1 Tomato,Uniform,123578.0
43,0.0,1.0,PH,1 Tomato,Uniform,123578.0
44,0.0,1.0,PH,1 Tomato,Uniform,123578.0
45,0.0,1.0,PH,1 Tomato,Uniform,123578.0
46,14970.0,1.0,PH,1 Tomato,Uniform,123578.0
47,0.0,1.0,PH,1 Tomato,Uniform,123578.0
48,0.0,1.0,PH,1 Tomato,Uniform,123578.0
49,0.0,1.0,PH,1 Tomato,Uniform,123578.0
0,0.0,2.0,PH,1 Tomato,Uniform,123578.0
1,0.0,2.0,PH,1 Tomato,Uniform,123578.0
2,1549.0,2.0,PH,1 Tomato,Uniform,123578.0
3,109.0,2.0,PH,1 Tomato,Uniform,123578.0
4,2455.0,2.0,PH,1 Tomato,Uniform,123578.0
5,0.0,2.0,PH,1 Tomato,Uniform,123578.0
6,0.0,2.0,PH,1 Tomato,Uniform,123578.0
7,0.0,2.0,PH,1 Tomato,Uniform,123578.0
8,28744.0,2.0,PH,1 Tomato,Uniform,123578.0
9,0.0,2.0,PH,1 Tomato,Uniform,123578.0
10,36887.0,2.0,PH,1 Tomato,Uniform,123578.0
11,0.0,2.0,PH,1 Tomato,Uniform,123578.0
12,0.0,2.0,PH,1 Tomato,Uniform,123578.0
13,0.0,2.0,PH,1 Tomato,Uniform,123578.0
14,0.0,2.0,PH,1 Tomato,Uniform,123578.0
15,0.0,2.0,PH,1 Tomato,Uniform,123578.0
16,231.0,2.0,PH,1 Tomato,Uniform,123578.0
17,0.0,2.0,PH,1 Tomato,Uniform,123578.0
18,21972.0,2.0,PH,1 Tomato,Uniform,123578.0
19,0.0,2.0,PH,1 Tomato,Uniform,123578.0
20,0.0,2.0,PH,1 Tomato,Uniform,123578.0
21,6124.0,2.0,PH,1 Tomato,Uniform,123578.0
22,0.0,2.0,PH,1 Tomato,Uniform,123578.0
23,115.0,2.0,PH,1 Tomato,Uniform,123578.0
24,0.0,2.0,PH,1 Tomato,Uniform,123578.0
25,61484.0,2.0,PH,1 Tomato,Uniform,123578.0
26,400.0,2.0,PH,1 Tomato,Uniform,123578.0
27,4773.0,2.0,PH,1 Tomato,Uniform,123578.0
28,642.0,2.0,PH,1 Tomato,Uniform,123578.0
29,0.0,2.0,PH,1 Tomato,Uniform,123578.0
30,6166.0,2.0,PH,1 Tomato,Uniform,123578.0
31,0.0,2.0,PH,1 Tomato,Uniform,123578.0
32,0.0,2.0,PH,1 Tomato,Uniform,123578.0
33,17113.0,2.0,PH,1 Tomato,Uniform,123578.0
34,0.0,2.0,PH,1 Tomato,Uniform,123578.0
35,10553.0,2.0,PH,1 Tomato,Uniform,123578.0
36,0.0,2.0,PH,1 Tomato,Uniform,123578.0
37,0.0,2.0,PH,1 Tomato,Uniform,123578.0
38,0.0,2.0,PH,1 Tomato,Uniform,123578.0
39,0.0,2.0,PH,1 Tomato,Uniform,123578.0
40,6208.0,2.0,PH,1 Tomato,Uniform,123578.0
41,0.0,2.0,PH,1 Tomato,Uniform,123578.0
42,0.0,2.0,PH,1 Tomato,Uniform,123578.0
43,0.0,2.0,PH,1 Tomato,Uniform,123578.0
44,0.0,2.0,PH,1 Tomato,Uniform,123578.0
45,28540.0,2.0,PH,1 Tomato,Uniform,123578.0
46,372.0,2.0,PH,1 Tomato,Uniform,123578.0
47,0.0,2.0,PH,1 Tomato,Uniform,123578.0
48,36888.0,2.0,PH,1 Tomato,Uniform,123578.0
49,37043.0,2.0,PH,1 Tomato,Uniform,123578.0
0,0.0,3.0,PH,1 Tomato,Uniform,123578.0
1,34369.0,3.0,PH,1 Tomato,Uniform,123578.0
2,43.0,3.0,PH,1 Tomato,Uniform,123578.0
3,5.0,3.0,PH,1 Tomato,Uniform,123578.0
4,49.0,3.0,PH,1 Tomato,Uniform,123578.0
5,20525.0,3.0,PH,1 Tomato,Uniform,123578.0
6,2872.0,3.0,PH,1 Tomato,Uniform,123578.0
7,73875.0,3.0,PH,1 Tomato,Uniform,123578.0
8,812.0,3.0,PH,1 Tomato,Uniform,123578.0
9,0.0,3.0,PH,1 Tomato,Uniform,123578.0
10,0.0,3.0,PH,1 Tomato,Uniform,123578.0
11,9601.0,3.0,PH,1 Tomato,Uniform,123578.0
12,12242.0,3.0,PH,1 Tomato,Uniform,123578.0
13,12384.0,3.0,PH,1 Tomato,Uniform,123578.0
14,34414.0,3.0,PH,1 Tomato,Uniform,123578.0
15,0.0,3.0,PH,1 Tomato,Uniform,123578.0
16,6.0,3.0,PH,1 Tomato,Uniform,123578.0
17,3730.0,3.0,PH,1 Tomato,Uniform,123578.0
18,593.0,3.0,PH,1 Tomato,Uniform,123578.0
19,20653.0,3.0,PH,1 Tomato,Uniform,123578.0
20,44277.0,3.0,PH,1 Tomato,Uniform,123578.0
21,186.0,3.0,PH,1 Tomato,Uniform,123578.0
22,123578.0,3.0,PH,1 Tomato,Uniform,123578.0
23,3.0,3.0,PH,1 Tomato,Uniform,123578.0
24,26873.0,3.0,PH,1 Tomato,Uniform,123578.0
25,0.0,3.0,PH,1 Tomato,Uniform,123578.0
26,7.0,3.0,PH,1 Tomato,Uniform,123578.0
27,146.0,3.0,PH,1 Tomato,Uniform,123578.0
28,26.0,3.0,PH,1 Tomato,Uniform,123578.0
29,26488.0,3.0,PH,1 Tomato,Uniform,123578.0
30,186.0,3.0,PH,1 Tomato,Uniform,123578.0
31,0.0,3.0,PH,1 Tomato,Uniform,123578.0
32,26546.0,3.0,PH,1 Tomato,Uniform,123578.0
33,483.0,3.0,PH,1 Tomato,Uniform,123578.0
34,0.0,3.0,PH,1 Tomato,Uniform,123578.0
35,0.0,3.0,PH,1 Tomato,Uniform,123578.0
36,57469.0,3.0,PH,1 Tomato,Uniform,123578.0
