,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,4814.0,0.0,No,187.0,88.0,No,99.0,0.0,No,99.0,1
1,4717.0,0.0,No,134.0,0.0,No,51.0,0.0,No,49.0,1
2,4840.0,0.0,No,187.0,0.0,No,91.0,0.0,No,91.0,1
3,4783.0,0.0,No,267.0,0.0,No,177.0,0.0,No,176.0,1
4,4638.0,0.0,No,118.0,0.0,No,34.0,0.0,No,34.0,1
5,4798.0,0.0,No,151.0,0.0,No,80.0,0.0,No,77.0,1
6,4665.0,0.0,No,152.0,0.0,No,70.0,0.0,No,69.0,1
7,4708.0,0.0,No,103.0,0.0,No,17.0,0.0,No,16.0,1
8,4815.0,0.0,No,102.0,0.0,No,21.0,0.0,No,20.0,1
9,4845.0,0.0,No,136.0,0.0,No,58.0,0.0,No,57.0,1
10,4696.0,0.0,No,185.0,0.0,No,97.0,0.0,No,96.0,1
11,4725.0,0.0,No,158.0,0.0,No,72.0,0.0,No,72.0,1
12,0.0,0.0,Yes,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
13,4761.0,0.0,No,215.0,0.0,No,128.0,0.0,No,126.0,1
14,4698.0,0.0,No,100.0,0.0,No,25.0,0.0,No,24.0,1
15,4666.0,4666.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
16,4875.0,0.0,No,101.0,0.0,No,27.0,0.0,No,25.0,1
17,4765.0,0.0,No,105.0,0.0,No,20.0,0.0,No,20.0,1
18,4754.0,0.0,No,164.0,0.0,No,67.0,0.0,No,64.0,1
19,4639.0,0.0,No,154.0,0.0,No,74.0,0.0,No,74.0,1
20,4744.0,0.0,No,204.0,0.0,No,108.0,0.0,No,107.0,1
21,4646.0,0.0,No,94.0,0.0,No,29.0,0.0,No,27.0,1
22,4737.0,0.0,No,175.0,0.0,No,82.0,0.0,No,81.0,1
23,4811.0,0.0,No,149.0,0.0,No,68.0,0.0,No,68.0,1
24,4697.0,0.0,No,96.0,0.0,No,15.0,0.0,No,15.0,1
25,4761.0,0.0,No,123.0,0.0,No,41.0,0.0,No,40.0,1
26,0.0,0.0,Yes,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
27,4603.0,0.0,No,117.0,0.0,No,39.0,0.0,No,38.0,1
28,4707.0,4707.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
29,4701.0,0.0,No,147.0,0.0,No,67.0,0.0,No,65.0,1
30,4712.0,0.0,No,317.0,0.0,No,230.0,0.0,No,230.0,1
31,4760.0,0.0,No,169.0,0.0,No,61.0,0.0,No,60.0,1
32,4819.0,0.0,No,117.0,0.0,No,17.0,0.0,No,17.0,1
33,4723.0,0.0,No,97.0,0.0,No,13.0,0.0,No,12.0,1
34,4749.0,0.0,No,110.0,0.0,No,22.0,0.0,No,22.0,1
35,4808.0,0.0,No,243.0,0.0,No,147.0,0.0,No,146.0,1
36,4675.0,0.0,No,110.0,0.0,No,25.0,0.0,No,22.0,1
37,4685.0,0.0,No,105.0,0.0,No,22.0,0.0,No,22.0,1
38,4732.0,0.0,No,121.0,0.0,No,41.0,0.0,No,41.0,1
