,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,4799.0,0.0,No,201.0,0.0,No,115.0,0.0,No,110.0,1
1,4759.0,0.0,No,168.0,0.0,No,64.0,0.0,No,63.0,1
2,4694.0,0.0,No,156.0,0.0,No,64.0,0.0,No,64.0,1
3,4769.0,0.0,No,276.0,0.0,No,204.0,0.0,No,203.0,1
4,4757.0,0.0,No,119.0,0.0,No,24.0,0.0,No,21.0,1
5,4797.0,0.0,No,134.0,0.0,No,66.0,0.0,No,66.0,1
6,4799.0,0.0,No,185.0,0.0,No,91.0,0.0,No,89.0,1
7,4764.0,0.0,No,97.0,0.0,No,28.0,0.0,No,26.0,1
8,4833.0,0.0,No,115.0,0.0,No,17.0,0.0,No,15.0,1
9,4691.0,0.0,No,160.0,0.0,No,78.0,0.0,No,76.0,1
10,4636.0,0.0,No,174.0,0.0,No,94.0,0.0,No,93.0,1
11,4537.0,0.0,No,149.0,0.0,No,65.0,0.0,No,64.0,1
12,4796.0,0.0,No,134.0,0.0,No,52.0,0.0,No,51.0,1
13,4700.0,0.0,No,218.0,0.0,No,138.0,0.0,No,136.0,1
14,4614.0,0.0,No,96.0,0.0,No,28.0,0.0,No,28.0,1
15,4659.0,0.0,No,137.0,0.0,No,45.0,0.0,No,44.0,1
16,4781.0,0.0,No,111.0,0.0,No,28.0,0.0,No,28.0,1
17,4877.0,0.0,No,115.0,0.0,No,19.0,0.0,No,19.0,1
18,4834.0,0.0,No,146.0,0.0,No,69.0,0.0,No,69.0,1
19,4811.0,0.0,No,170.0,0.0,No,87.0,0.0,No,86.0,1
20,4782.0,0.0,No,197.0,0.0,No,115.0,0.0,No,115.0,1
21,4836.0,0.0,No,116.0,0.0,No,20.0,0.0,No,17.0,1
22,4764.0,0.0,No,160.0,0.0,No,73.0,0.0,No,72.0,1
23,4879.0,4879.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
24,4701.0,0.0,No,114.0,0.0,No,22.0,0.0,No,22.0,1
25,4650.0,0.0,No,125.0,0.0,No,36.0,0.0,No,36.0,1
26,4764.0,0.0,No,150.0,0.0,No,56.0,0.0,No,54.0,1
27,4735.0,0.0,No,116.0,0.0,No,41.0,0.0,No,41.0,1
28,4711.0,0.0,No,159.0,0.0,No,71.0,0.0,No,70.0,1
29,4765.0,0.0,No,168.0,0.0,No,86.0,0.0,No,86.0,1
30,4787.0,0.0,No,290.0,0.0,No,217.0,0.0,No,216.0,1
31,4791.0,0.0,No,135.0,0.0,No,47.0,0.0,No,46.0,1
32,4838.0,0.0,No,95.0,0.0,No,14.0,0.0,No,14.0,1
33,4682.0,0.0,No,113.0,0.0,No,14.0,0.0,No,14.0,1
34,4839.0,0.0,No,96.0,0.0,No,25.0,0.0,No,23.0,1
35,4853.0,0.0,No,219.0,0.0,No,138.0,0.0,No,136.0,1
36,4838.0,0.0,No,134.0,0.0,No,35.0,0.0,No,33.0,1
37,4773.0,0.0,No,132.0,0.0,No,18.0,0.0,No,18.0,1
38,4621.0,0.0,No,146.0,0.0,No,44.0,0.0,No,44.0,1
39,4888.0,0.0,No,133.0,0.0,No,46.0,0.0,No,46.0,1
40,4810.0,0.0,No,103.0,0.0,No,29.0,0.0,No,28.0,1
41,4667.0,0.0,No,130.0,0.0,No,47.0,0.0,No,45.0,1
42,4813.0,0.0,No,221.0,0.0,No,129.0,0.0,No,129.0,1
43,4673.0,0.0,No,105.0,0.0,No,18.0,0.0,No,17.0,1
44,4674.0,0.0,No,135.0,0.0,No,58.0,0.0,No,58.0,1
45,4741.0,0.0,No,168.0,0.0,No,68.0,0.0,No,68.0,1
