,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,10243.0,0.0,No,294.0,194.0,No,100.0,0.0,No,100.0,1
1,10087.0,0.0,No,241.0,0.0,No,60.0,0.0,No,58.0,1
2,10373.0,10373.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
3,10185.0,10185.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
4,10108.0,0.0,No,231.0,0.0,No,40.0,0.0,No,37.0,1
5,10312.0,0.0,No,257.0,0.0,No,80.0,0.0,No,79.0,1
6,10217.0,0.0,No,253.0,0.0,No,67.0,0.0,No,66.0,1
7,10269.0,10269.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
8,10077.0,10077.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
9,10385.0,0.0,No,255.0,0.0,No,63.0,0.0,No,60.0,1
10,10197.0,0.0,No,280.0,0.0,No,96.0,0.0,No,96.0,1
11,10291.0,10291.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
12,10197.0,10197.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
13,10211.0,10211.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
14,10299.0,10299.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
15,10188.0,10188.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
16,10211.0,0.0,No,211.0,0.0,No,20.0,0.0,No,20.0,1
17,10288.0,0.0,No,191.0,0.0,No,26.0,0.0,No,17.0,1
18,10312.0,10312.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
19,10260.0,0.0,No,278.0,0.0,No,95.0,0.0,No,94.0,1
20,10142.0,10142.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
21,10283.0,0.0,No,226.0,0.0,No,24.0,0.0,No,23.0,1
22,10218.0,0.0,No,285.0,202.0,No,83.0,0.0,No,83.0,1
23,10114.0,0.0,No,244.0,0.0,No,65.0,0.0,No,62.0,1
24,10328.0,0.0,No,190.0,0.0,No,19.0,0.0,No,17.0,1
25,10238.0,0.0,No,230.0,0.0,No,45.0,0.0,No,37.0,1
26,10231.0,0.0,No,237.0,0.0,No,51.0,0.0,No,50.0,1
27,10125.0,0.0,No,216.0,0.0,No,40.0,0.0,No,39.0,1
28,10233.0,10233.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
29,10121.0,0.0,No,289.0,0.0,No,79.0,0.0,No,75.0,1
30,10035.0,0.0,No,393.0,0.0,No,190.0,0.0,No,189.0,1
31,10312.0,0.0,No,226.0,0.0,No,51.0,0.0,No,49.0,1
32,10147.0,0.0,No,224.0,0.0,No,27.0,0.0,No,23.0,1
33,10177.0,10177.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
34,10173.0,10173.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
35,10095.0,10095.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
36,10273.0,0.0,No,237.0,0.0,No,42.0,0.0,No,34.0,1
37,10259.0,0.0,No,235.0,0.0,No,31.0,0.0,No,30.0,1
38,10098.0,10098.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
39,10143.0,0.0,No,238.0,0.0,No,56.0,0.0,No,55.0,1
40,10112.0,0.0,No,187.0,0.0,No,20.0,0.0,No,17.0,1
41,10170.0,0.0,No,216.0,0.0,No,37.0,0.0,No,32.0,1
42,10207.0,10207.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
43,10249.0,10249.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
44,10490.0,10490.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
45,10177.0,0.0,No,287.0,0.0,No,96.0,0.0,No,95.0,1
46,10213.0,10213.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
47,10132.0,10132.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
48,10233.0,10233.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
49,10186.0,10186.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
50,10252.0,0.0,No,295.0,0.0,No,125.0,0.0,No,123.0,1
51,10100.0,10100.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
52,10147.0,0.0,No,223.0,0.0,No,34.0,0.0,No,32.0,1
53,10091.0,0.0,No,250.0,0.0,No,66.0,0.0,No,63.0,1
54,10234.0,0.0,No,211.0,196.0,No,15.0,0.0,No,15.0,1
55,10356.0,0.0,No,244.0,0.0,No,24.0,0.0,No,20.0,1
56,10505.0,10505.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
57,10238.0,10238.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
58,10237.0,0.0,No,240.0,0.0,No,45.0,0.0,No,42.0,1
59,10148.0,0.0,No,219.0,0.0,No,47.0,0.0,No,46.0,1
60,10257.0,10257.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
61,10206.0,0.0,No,258.0,0.0,No,71.0,0.0,No,64.0,1
62,10236.0,0.0,No,356.0,0.0,No,178.0,0.0,No,177.0,1
63,10303.0,0.0,No,246.0,0.0,No,56.0,0.0,No,51.0,1
64,10360.0,0.0,No,233.0,0.0,No,43.0,0.0,No,39.0,1
65,10076.0,0.0,No,254.0,0.0,No,70.0,0.0,No,68.0,1
66,10292.0,0.0,No,206.0,0.0,No,12.0,0.0,No,11.0,1
67,10108.0,0.0,No,208.0,0.0,No,29.0,0.0,No,25.0,1
68,10307.0,0.0,No,184.0,0.0,No,31.0,0.0,No,29.0,1
69,10196.0,0.0,No,238.0,0.0,No,40.0,0.0,No,37.0,1
70,10190.0,10190.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
71,10285.0,0.0,No,207.0,0.0,No,25.0,0.0,No,22.0,1
72,10069.0,0.0,No,199.0,0.0,No,16.0,0.0,No,14.0,1
73,10208.0,10208.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
74,10177.0,0.0,No,217.0,0.0,No,33.0,0.0,No,32.0,1
75,10251.0,10251.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
76,10323.0,0.0,No,248.0,0.0,No,50.0,0.0,No,48.0,1
77,10189.0,10189.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
78,10165.0,0.0,No,223.0,0.0,No,36.0,0.0,No,33.0,1
79,10294.0,0.0,No,236.0,0.0,No,36.0,0.0,No,31.0,1
80,10086.0,0.0,No,240.0,0.0,No,30.0,0.0,No,29.0,1
81,10250.0,0.0,No,278.0,0.0,No,68.0,0.0,No,66.0,1
82,10097.0,10097.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
83,10107.0,10107.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
84,10273.0,0.0,No,234.0,0.0,No,30.0,0.0,No,27.0,1
85,10162.0,0.0,No,205.0,0.0,No,20.0,0.0,No,17.0,1
86,10345.0,10345.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
87,10058.0,10058.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
88,10220.0,0.0,No,223.0,0.0,No,25.0,0.0,No,21.0,1
89,10329.0,0.0,No,334.0,0.0,No,162.0,0.0,No,161.0,1
90,10250.0,10250.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
91,10047.0,10047.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
92,10379.0,0.0,No,215.0,0.0,No,18.0,0.0,No,17.0,1
93,10203.0,0.0,No,234.0,0.0,No,42.0,0.0,No,40.0,1
94,10148.0,10148.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
95,10340.0,0.0,No,316.0,0.0,No,124.0,0.0,No,120.0,1
96,10271.0,0.0,No,195.0,0.0,No,18.0,0.0,No,17.0,1
97,10005.0,0.0,No,207.0,0.0,No,22.0,0.0,No,21.0,1
98,10129.0,0.0,No,265.0,0.0,No,80.0,0.0,No,75.0,1
99,10235.0,0.0,No,221.0,0.0,No,12.0,0.0,No,8.0,1
0,13157.0,13157.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,2
1,13277.0,0.0,No,347.0,0.0,No,82.0,0.0,No,81.0,2
2,13049.0,0.0,No,362.0,0.0,No,125.0,0.0,No,119.0,2
3,13108.0,13108.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,2
4,13145.0,13145.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,2
5,13407.0,0.0,No,329.0,0.0,No,91.0,0.0,No,88.0,2
6,13366.0,13366.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,2
7,13299.0,0.0,No,282.0,0.0,No,27.0,0.0,No,21.0,2
8,13241.0,0.0,No,272.0,0.0,No,38.0,0.0,No,30.0,2
9,13247.0,13247.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,2
10,13292.0,0.0,No,386.0,250.0,No,136.0,0.0,No,136.0,2
11,13192.0,13192.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,2
12,13075.0,13075.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,2
13,13086.0,0.0,No,412.0,0.0,No,149.0,0.0,No,146.0,2
14,13374.0,0.0,No,292.0,0.0,No,42.0,0.0,No,38.0,2
