,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,4747.0,0.0,No,198.0,0.0,No,127.0,0.0,No,126.0,1
1,4671.0,0.0,No,146.0,0.0,No,56.0,0.0,No,54.0,1
2,4846.0,0.0,No,154.0,0.0,No,74.0,0.0,No,74.0,1
3,4741.0,0.0,No,281.0,0.0,No,188.0,0.0,No,188.0,1
4,4809.0,0.0,No,131.0,0.0,No,43.0,0.0,No,39.0,1
5,4809.0,4809.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
6,4957.0,0.0,No,168.0,0.0,No,77.0,0.0,No,75.0,1
7,4829.0,0.0,No,125.0,0.0,No,29.0,0.0,No,29.0,1
8,4700.0,0.0,No,112.0,0.0,No,28.0,0.0,No,26.0,1
9,4720.0,0.0,No,174.0,0.0,No,78.0,0.0,No,74.0,1
10,4618.0,0.0,No,185.0,0.0,No,101.0,0.0,No,100.0,1
11,4768.0,0.0,No,131.0,0.0,No,54.0,0.0,No,53.0,1
12,4791.0,0.0,No,141.0,0.0,No,45.0,0.0,No,44.0,1
13,4751.0,0.0,No,186.0,0.0,No,111.0,0.0,No,110.0,1
14,4780.0,0.0,No,109.0,0.0,No,16.0,0.0,No,16.0,1
15,4829.0,0.0,No,140.0,0.0,No,55.0,0.0,No,53.0,1
16,4782.0,0.0,No,126.0,0.0,No,25.0,0.0,No,24.0,1
17,4777.0,0.0,No,98.0,0.0,No,15.0,0.0,No,14.0,1
18,4786.0,0.0,No,169.0,0.0,No,92.0,0.0,No,91.0,1
19,4752.0,0.0,No,161.0,0.0,No,79.0,0.0,No,79.0,1
20,4796.0,0.0,No,213.0,0.0,No,130.0,0.0,No,128.0,1
21,4754.0,0.0,No,118.0,0.0,No,29.0,0.0,No,28.0,1
22,4784.0,0.0,No,154.0,0.0,No,66.0,0.0,No,63.0,1
23,4626.0,0.0,No,149.0,0.0,No,56.0,0.0,No,54.0,1
24,4798.0,0.0,No,117.0,0.0,No,25.0,0.0,No,24.0,1
25,4729.0,4729.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
26,4749.0,0.0,No,142.0,0.0,No,57.0,0.0,No,56.0,1
27,4789.0,0.0,No,136.0,0.0,No,44.0,0.0,No,43.0,1
28,4747.0,0.0,No,155.0,0.0,No,77.0,0.0,No,75.0,1
29,4789.0,0.0,No,169.0,0.0,No,76.0,0.0,No,74.0,1
30,4674.0,0.0,No,296.0,0.0,No,213.0,0.0,No,211.0,1
