,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,10247.0,0.0,No,285.0,0.0,No,99.0,0.0,No,96.0,1
1,10354.0,0.0,No,272.0,0.0,No,67.0,0.0,No,65.0,1
2,10323.0,0.0,No,250.0,0.0,No,62.0,0.0,No,60.0,1
3,10434.0,0.0,No,392.0,0.0,No,193.0,0.0,No,192.0,1
4,10136.0,0.0,No,234.0,0.0,No,29.0,0.0,No,27.0,1
5,10109.0,0.0,No,233.0,0.0,No,68.0,0.0,No,64.0,1
6,10329.0,0.0,No,251.0,0.0,No,75.0,0.0,No,71.0,1
7,10213.0,0.0,No,231.0,0.0,No,23.0,0.0,No,21.0,1
8,10299.0,0.0,No,217.0,0.0,No,17.0,0.0,No,16.0,1
9,10236.0,0.0,No,226.0,0.0,No,61.0,0.0,No,58.0,1
10,10154.0,0.0,No,307.0,0.0,No,112.0,0.0,No,111.0,1
11,10002.0,0.0,No,234.0,0.0,No,66.0,0.0,No,61.0,1
12,10184.0,0.0,No,230.0,0.0,No,61.0,0.0,No,59.0,1
13,10357.0,0.0,No,282.0,0.0,No,124.0,0.0,No,121.0,1
14,10290.0,0.0,No,211.0,0.0,No,21.0,0.0,No,21.0,1
15,10336.0,0.0,No,201.0,0.0,No,56.0,0.0,No,51.0,1
16,10268.0,0.0,No,201.0,0.0,No,27.0,0.0,No,24.0,1
17,10157.0,0.0,No,208.0,0.0,No,13.0,0.0,No,10.0,1
18,10062.0,0.0,No,254.0,0.0,No,75.0,0.0,No,72.0,1
19,10229.0,0.0,No,269.0,0.0,No,82.0,0.0,No,78.0,1
20,10131.0,0.0,No,266.0,0.0,No,93.0,0.0,No,92.0,1
21,10259.0,0.0,No,217.0,0.0,No,29.0,0.0,No,25.0,1
22,10116.0,0.0,No,259.0,0.0,No,76.0,0.0,No,73.0,1
23,10245.0,10245.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
24,10378.0,0.0,No,216.0,0.0,No,28.0,0.0,No,27.0,1
25,10240.0,0.0,No,227.0,0.0,No,39.0,0.0,No,38.0,1
26,10262.0,0.0,No,248.0,0.0,No,63.0,0.0,No,60.0,1
27,10367.0,0.0,No,228.0,0.0,No,54.0,0.0,No,53.0,1
28,10145.0,0.0,No,250.0,0.0,No,55.0,0.0,No,51.0,1
29,10320.0,0.0,No,264.0,0.0,No,84.0,0.0,No,83.0,1
30,10205.0,0.0,No,388.0,0.0,No,216.0,0.0,No,216.0,1
31,10167.0,0.0,No,235.0,0.0,No,43.0,0.0,No,39.0,1
32,10282.0,0.0,No,196.0,0.0,No,19.0,0.0,No,16.0,1
33,10089.0,0.0,No,212.0,0.0,No,12.0,0.0,No,9.0,1
34,10330.0,0.0,No,219.0,0.0,No,30.0,0.0,No,27.0,1
35,10051.0,0.0,No,330.0,0.0,No,143.0,0.0,No,137.0,1
36,10365.0,0.0,No,203.0,0.0,No,25.0,0.0,No,23.0,1
37,10207.0,0.0,No,221.0,0.0,No,23.0,0.0,No,20.0,1
38,10165.0,0.0,No,249.0,0.0,No,42.0,0.0,No,38.0,1
39,10216.0,0.0,No,227.0,0.0,No,40.0,0.0,No,40.0,1
40,10276.0,0.0,No,206.0,0.0,No,28.0,0.0,No,26.0,1
41,10067.0,0.0,No,235.0,0.0,No,50.0,0.0,No,44.0,1
42,10252.0,0.0,No,331.0,0.0,No,147.0,0.0,No,146.0,1
43,10285.0,0.0,No,211.0,0.0,No,20.0,0.0,No,18.0,1
44,10117.0,0.0,No,245.0,0.0,No,55.0,0.0,No,53.0,1
45,10102.0,0.0,No,275.0,0.0,No,83.0,0.0,No,80.0,1
46,10136.0,0.0,No,216.0,0.0,No,44.0,0.0,No,40.0,1
47,10292.0,0.0,No,258.0,0.0,No,58.0,0.0,No,54.0,1
48,10253.0,0.0,No,245.0,0.0,No,29.0,0.0,No,28.0,1
49,10255.0,0.0,No,216.0,0.0,No,43.0,0.0,No,39.0,1
50,10267.0,0.0,No,323.0,0.0,No,125.0,0.0,No,119.0,1
51,10067.0,0.0,No,258.0,0.0,No,48.0,0.0,No,47.0,1
52,10351.0,0.0,No,231.0,0.0,No,19.0,0.0,No,18.0,1
53,10338.0,0.0,No,254.0,0.0,No,73.0,0.0,No,69.0,1
54,10369.0,0.0,No,209.0,0.0,No,21.0,0.0,No,18.0,1
55,10227.0,0.0,No,250.0,0.0,No,28.0,0.0,No,24.0,1
