,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,9942.0,0.0,No,294.0,0.0,No,115.0,0.0,No,115.0,1
1,10432.0,0.0,No,247.0,0.0,No,66.0,0.0,No,66.0,1
2,10418.0,0.0,No,298.0,0.0,No,78.0,0.0,No,76.0,1
3,10418.0,0.0,No,400.0,0.0,No,217.0,0.0,No,212.0,1
4,10465.0,10465.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
5,10214.0,0.0,No,250.0,0.0,No,65.0,0.0,No,63.0,1
6,10286.0,0.0,No,244.0,0.0,No,81.0,0.0,No,78.0,1
7,10196.0,0.0,No,244.0,0.0,No,35.0,0.0,No,33.0,1
8,10023.0,0.0,No,210.0,0.0,No,15.0,0.0,No,12.0,1
9,10103.0,0.0,No,263.0,0.0,No,77.0,0.0,No,75.0,1
10,10229.0,0.0,No,268.0,0.0,No,97.0,0.0,No,94.0,1
11,10285.0,0.0,No,262.0,0.0,No,85.0,0.0,No,82.0,1
12,10180.0,0.0,No,247.0,194.0,No,53.0,0.0,No,53.0,1
13,10280.0,0.0,No,302.0,0.0,No,130.0,0.0,No,129.0,1
14,10333.0,0.0,No,229.0,0.0,No,24.0,0.0,No,20.0,1
15,10272.0,0.0,No,207.0,0.0,No,51.0,0.0,No,49.0,1
16,10339.0,0.0,No,226.0,0.0,No,37.0,0.0,No,33.0,1
17,10229.0,0.0,No,204.0,0.0,No,14.0,0.0,No,12.0,1
18,10145.0,0.0,No,254.0,0.0,No,70.0,0.0,No,66.0,1
19,10139.0,0.0,No,289.0,0.0,No,95.0,0.0,No,92.0,1
20,10231.0,0.0,No,276.0,0.0,No,110.0,0.0,No,109.0,1
21,10077.0,0.0,No,206.0,0.0,No,21.0,0.0,No,17.0,1
22,10314.0,0.0,No,259.0,0.0,No,65.0,0.0,No,63.0,1
23,10173.0,0.0,No,248.0,0.0,No,57.0,0.0,No,56.0,1
24,10299.0,0.0,No,186.0,0.0,No,30.0,0.0,No,28.0,1
25,10188.0,0.0,No,223.0,0.0,No,28.0,0.0,No,25.0,1
26,10334.0,0.0,No,262.0,0.0,No,54.0,0.0,No,50.0,1
27,10193.0,0.0,No,248.0,0.0,No,49.0,0.0,No,49.0,1
28,10304.0,0.0,No,295.0,0.0,No,73.0,0.0,No,71.0,1
29,10180.0,0.0,No,246.0,0.0,No,88.0,0.0,No,84.0,1
30,10321.0,0.0,No,373.0,0.0,No,200.0,0.0,No,196.0,1
31,10319.0,0.0,No,273.0,0.0,No,57.0,0.0,No,54.0,1
32,10354.0,0.0,No,226.0,0.0,No,22.0,0.0,No,18.0,1
33,10241.0,10241.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
34,10352.0,0.0,No,213.0,0.0,No,27.0,0.0,No,24.0,1
35,10394.0,0.0,No,281.0,0.0,No,131.0,0.0,No,126.0,1
36,10267.0,0.0,No,219.0,0.0,No,26.0,0.0,No,23.0,1
37,10166.0,0.0,No,212.0,0.0,No,18.0,0.0,No,16.0,1
38,9984.0,0.0,No,229.0,0.0,No,35.0,0.0,No,34.0,1
39,10044.0,0.0,No,225.0,0.0,No,49.0,0.0,No,46.0,1
40,10257.0,0.0,No,207.0,0.0,No,24.0,0.0,No,23.0,1
41,10143.0,0.0,No,216.0,0.0,No,46.0,0.0,No,41.0,1
42,10202.0,0.0,No,331.0,0.0,No,137.0,0.0,No,134.0,1
43,10124.0,10124.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
44,10104.0,0.0,No,223.0,0.0,No,49.0,0.0,No,46.0,1
45,10274.0,0.0,No,269.0,209.0,No,60.0,0.0,No,60.0,1
46,10280.0,0.0,No,217.0,0.0,No,45.0,0.0,No,40.0,1
47,10340.0,0.0,No,279.0,0.0,No,87.0,0.0,No,84.0,1
48,10348.0,0.0,No,220.0,0.0,No,28.0,0.0,No,27.0,1
49,10237.0,0.0,No,215.0,0.0,No,48.0,0.0,No,45.0,1
50,10205.0,0.0,No,314.0,0.0,No,123.0,0.0,No,121.0,1
