,InitialCont,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,PreWashRed,PreWashYN,WashingYN,OptimizeWashingYN,ChSpray_eff,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,Time_PostPStorage,Temperature_ColdStoragePostFP,Trasnportation_TimeFP_C,Transportation_TempFP_C,Time_Cust_Sto,Temp_Cust_Sto,PHS4d,PHS4h,PHSInt,HS,RS,FPS,CS,TotalCFUFP,PropCont
628,100000.0,1000.0,1.559426263419614,-1.2953847744469773,2.231753296678671,16.62121269367782,0.5556360423982375,3.441545039570081,True,5.240322402777041,5.814321277337341,1.14787058479029,False,True,False,1.14787058479029,0.1843863602725355,0.003052710911166534,0.0,0.0,0.0,0.18531335333651996,0.005412785757386842,0.0,0.0,0.0,0.25107078203309663,0.0017919477569729864,0.0,0.0,0.0,0.2384761927092921,0.002085210687113978,0.0,0.0,0.0,24.0,4.841478015055092,63.57,3.4022634714535283,24.0,4.0,False,False,False,False,False,False,True,575.0,0.02645
629,100000.0,10000.0,6.721767609308413,-6.7481413235704855,2.5730750522936905,15.171483655218637,0.5080475180516066,3.786453518991642,True,5.263668483052865,5.599163017702536,1.4177117748822687,False,False,False,1.4177117748822687,0.22642779266590352,0.0028740170391555486,0.0,0.0,0.0,0.16973929306914282,0.004782570385167277,0.0,0.0,0.0,0.2334404072010545,0.0009057372221791724,0.0,0.0,0.0,0.2838091368523099,0.006375410406542369,0.0,0.0,0.0,24.0,4.517657091188083,63.57,1.6774388320322269,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
630,100000.0,1000.0,1.309675066263373,-1.0176536813405508,3.2495335849438107,15.410658051629996,0.5824083945946881,3.978506116211212,True,6.623232846683155,4.25619319368792,1.2767934339134988,False,False,False,1.2767934339134988,0.22092293637650212,0.002712188943952969,0.0,0.0,0.0,0.21237339651048023,0.004391257780458602,0.0,0.0,0.0,0.18480474607891906,0.00027897977600455483,0.0,0.0,0.0,0.2780656321750538,0.0008908377881916178,0.0,0.0,0.0,24.0,5.134962166822917,63.57,1.5533350984389394,24.0,4.0,False,False,False,False,True,False,False,3412.0,0.0387
631,100000.0,10000.0,4.535625319590789,-3.2439509793162578,3.074089640533252,16.131630227518812,0.4152573125690997,3.4881883692411493,True,5.469557802922562,4.47880390680497,1.193694852998793,False,True,False,1.193694852998793,0.2082622953360116,0.0012419274548837438,0.0,0.0,0.0,0.1858306040063743,0.007368153848097633,0.0,0.0,0.0,0.23697437865465115,0.0023858424941413654,0.0,0.0,0.0,0.2795561753399088,0.0030680757261911562,0.0,0.0,0.0,24.0,5.904819241071785,63.57,4.921142172522163,24.0,4.0,False,False,False,False,False,False,True,7.0,0.00035
632,100000.0,1000.0,5.678294368580562,-5.241920099426121,3.7488418073835144,16.979921125278963,0.4615698684679792,3.567577773049782,False,6.3342672508110205,4.4040182588780805,1.2605857678149388,True,True,True,1.2605857678149388,0.21752512596400625,0.0020648828281684558,0.0,0.0,0.0,0.15703754823159535,0.01321201370543318,0.0,0.0,0.0,0.2382886454724423,0.0007528070328193443,0.0,0.0,0.0,0.2690959920078632,0.003207463135832115,0.0,0.0,0.0,24.0,5.232229711879143,63.57,3.858278475631509,24.0,4.0,False,False,False,False,False,True,False,0.0,0.0
633,100000.0,10000.0,2.5578046965088803,-1.5489049292138573,2.0054937904972503,16.60862850901172,0.4300356228557326,3.535595562378353,True,5.0085784240506825,5.384283996355831,1.1691575764946227,True,False,False,1.1691575764946227,0.2383472372579996,0.0026512039771931398,0.0,0.0,0.0,0.1879734931811581,0.0032379724528055283,0.0,0.0,0.0,0.2780340489101988,0.001328282839708871,0.0,0.0,0.0,0.26347113427780466,0.011531135387897925,0.0,0.0,0.0,24.0,5.536632743181428,63.57,3.453384501034482,24.0,4.0,False,False,False,False,True,False,False,50.0,0.0025
634,100000.0,10000.0,6.0885346907787925,-4.40809909923183,2.6129498264554014,15.527584758909278,0.5713907848568798,3.5931773665801,False,5.133260597167777,5.628526856391149,1.2177236296361797,False,True,False,1.2177236296361797,0.23275148357424383,0.0037265062105580112,0.0,0.0,0.0,0.1793688802028013,0.003074494399760836,0.0,0.0,0.0,0.13164037207882748,0.0012759301200626016,0.0,0.0,0.0,0.253878271838626,0.012359014176007715,0.0,0.0,0.0,24.0,5.568918151866542,63.57,3.943580524024309,24.0,4.0,False,False,False,False,False,False,True,0.0,0.0
635,100000.0,1000.0,5.888980083965899,-4.426760235673319,2.448292593432945,16.756473268944397,0.4997282777657662,3.398301303316533,False,6.744861668775417,4.242626940730779,1.375842247328874,True,True,True,1.375842247328874,0.21170093160956133,0.0031235323164216107,0.0,0.0,0.0,0.15673829887989885,0.0012169954385073845,0.0,0.0,0.0,0.205389044071497,0.0011446759653336502,0.0,0.0,0.0,0.2979371451230303,0.01171857033567536,0.0,0.0,0.0,24.0,4.634794881075465,63.57,4.424125027395798,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
636,100000.0,10000.0,3.7765995678040154,-1.279420640742122,3.753402966328985,16.54587413283316,0.4767920206064327,3.1860181828258303,True,6.060322918598185,5.25666844016136,1.1244833306410307,False,True,True,1.1244833306410307,0.22243313344266177,0.004201307520297352,0.0,0.0,0.0,0.17369095719047278,0.002630275467117531,0.0,0.0,0.0,0.2770770528562626,0.0010560420722931533,0.0,0.0,0.0,0.287306331712384,0.011323304906800212,0.0,0.0,0.0,24.0,4.240008127756399,63.57,5.170196652322032,24.0,4.0,False,False,False,False,False,True,False,114.0,0.0034
637,100000.0,1000.0,3.7966237910843947,-3.2524894256640335,3.117868533988814,15.450700593400349,0.4263016165509956,3.390838813313472,False,6.839081770751678,5.35871261572893,1.3143464789448145,True,True,True,1.3143464789448145,0.24834831339355418,0.003433984613167686,0.0,0.0,0.0,0.17192375894021492,0.0018100635375929866,0.0,0.0,0.0,0.22533594273727828,0.003117554002246793,0.0,0.0,0.0,0.25566816428363687,0.0037954837212352023,0.0,0.0,0.0,24.0,4.972339054106662,63.57,2.1259764403817107,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
638,100000.0,10000.0,3.7572301760073494,-3.7183686902863275,2.8265249026187425,16.262426423725675,0.5926787077908312,3.1418580169444894,False,6.348756004713386,4.722366441605075,1.3638164751395307,False,False,False,1.3638164751395307,0.1950465127483549,0.0023021290457557976,0.0,0.0,0.0,0.19011161129365473,0.00665995724895313,0.0,0.0,0.0,0.15678720446622013,0.00217108750749678,0.0,0.0,0.0,0.2685646039620075,0.007256368983278165,0.0,0.0,0.0,24.0,5.312556231222366,63.57,4.487442296538492,24.0,4.0,False,False,False,False,True,False,False,10.0,0.00045
639,100000.0,10000.0,3.6423463556631344,-2.5630785546998687,3.8298912019121607,16.863459085022928,0.5842744249139586,3.8890274956404234,True,6.089740408015974,5.013949388812442,1.3043790628061842,False,True,True,1.3043790628061842,0.23241476883986445,0.003708586288483515,0.0,0.0,0.0,0.20239512594218326,0.009643220967389211,0.0,0.0,0.0,0.2626567422179931,0.000606818768213497,0.0,0.0,0.0,0.2923204712872059,0.008970491872706137,0.0,0.0,0.0,24.0,5.996422418978109,63.57,2.745183205278726,24.0,4.0,False,False,False,False,False,False,True,51.0,0.00255
640,100000.0,100000.0,3.9616882555875415,-2.0521533252625326,3.280544249231639,15.828085872195018,0.40259276636707736,3.7806472288585984,False,5.448813115523227,4.390097686948851,1.1764656914609846,False,True,False,1.1764656914609846,0.1896233959557788,0.0034631983469385432,0.0,0.0,0.0,0.1739495899992381,0.006526446388800556,0.0,0.0,0.0,0.2771206958358508,0.0006950828786488538,0.0,0.0,0.0,0.25401361783324594,0.011411681637693911,0.0,0.0,0.0,24.0,4.55680031436309,63.57,0.9693916190909057,24.0,4.0,False,True,False,False,False,False,False,6.0,0.0003
641,100000.0,10000.0,2.3547762918359494,-0.904257007767446,3.8115606943565696,16.526435620373256,0.5346028997774053,3.2186193009223176,False,5.31984148216589,5.483511685813151,1.2995918096206462,True,True,False,1.2995918096206462,0.23647277942208092,0.004240159232099404,0.0,0.0,0.0,0.17001884007903847,0.004153527578954033,0.0,0.0,0.0,0.25451922269361754,0.001273799216636826,0.0,0.0,0.0,0.2896239891394969,0.008148726746498334,0.0,0.0,0.0,24.0,4.462367724948663,63.57,1.114963162940326,24.0,4.0,False,True,False,False,False,False,False,18.0,0.0009
642,100000.0,10000.0,4.147153439051468,-2.141354833144233,2.0820699049192224,15.144713514807183,0.538642301217318,3.7867696329288756,True,5.648755359687295,5.3844570582223845,1.1986787435499502,True,False,False,1.1986787435499502,0.2037968416383481,0.0038354308822929365,0.0,0.0,0.0,0.15604084991830464,0.0082859044874004,0.0,0.0,0.0,0.2110570025791431,0.0006907860440651136,0.0,0.0,0.0,0.25601999979203477,0.0012494244875769795,0.0,0.0,0.0,24.0,4.177712542040427,63.57,4.268657421420618,24.0,4.0,False,False,False,False,True,False,False,7.0,0.00035
643,100000.0,1000.0,4.23212071955736,-3.5937541099886685,3.6427451618902174,15.461117922349883,0.43998316838970836,3.7116321896721836,True,6.700425755702654,5.885816807661799,1.1761549332245893,True,True,False,1.1761549332245893,0.1939808951989765,0.003560928581442957,0.0,0.0,0.0,0.19181395390589384,0.010315565898243477,0.0,0.0,0.0,0.23106775629063236,0.0015563762790774417,0.0,0.0,0.0,0.2823969885413978,0.012071928922315086,0.0,0.0,0.0,24.0,4.110049877126291,63.57,1.4672129568028822,24.0,4.0,False,False,False,False,False,False,True,0.0,0.0
644,100000.0,100000.0,4.229516796306836,-2.8960351569190412,2.524829657722534,16.98186935027912,0.442079595481153,3.541662305910796,False,6.233043693049294,5.293615673802523,1.1851660680489207,True,False,False,1.1851660680489207,0.23968643613874172,0.003946233052983977,0.0,0.0,0.0,0.18303641778491545,0.004721147104630404,0.0,0.0,0.0,0.13512803743607876,0.0011131174844874006,0.0,0.0,0.0,0.2679766181283034,0.008588314131315233,0.0,0.0,0.0,24.0,4.9665593887476245,63.57,3.877130915168682,24.0,4.0,False,False,True,False,False,False,False,2.0,0.0001
